species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Heptamelus dahlbomi,Arthropoda,Insecta,Hymenoptera,Heptamelidae,"BOLD,DTN",15,18,1,,,309183
Heptamelus ochroleucus,Arthropoda,Insecta,Hymenoptera,Heptamelidae,"BOLD,FE,DTN",13,16,1,,,190470
Heptamelus viitasaarii,Arthropoda,Insecta,Hymenoptera,Heptamelidae,BOLD,62,64,1,,,1137319
Pseudoheptamelus runari,Arthropoda,Insecta,Hymenoptera,Heptamelidae,BOLD,2,12,1,,,336721
