species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Ronisia barbara,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Ronisia barbarula,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Ronisia brutia,Arthropoda,Insecta,Hymenoptera,Mutillidae,"BOLD,FE,DTN",1.0,5.0,0.0,,,750877.0,349393.0
Ronisia ghilianii,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Ronisia marocana,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Sigilla dorsata,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Skorikovia pliginskiji,Arthropoda,Insecta,Hymenoptera,Mutillidae,"BOLD,FE",0.0,2.0,0.0,,gap,330621.0,
Smicromyrme agusii,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme ausonia,Arthropoda,Insecta,Hymenoptera,Mutillidae,"BOLD,FE",0.0,4.0,0.0,,gap,449136.0,
Smicromyrme balianii,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme borceai,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme burgeri,Arthropoda,Insecta,Hymenoptera,Mutillidae,BOLD,0.0,3.0,0.0,,gap,1062451.0,
Smicromyrme castrensis,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme ceballosi,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme coracina,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme cristinae,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme esterina,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme fasciaticollis,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme ferdinandi,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme iguana,Arthropoda,Insecta,Hymenoptera,Mutillidae,BOLD,0.0,2.0,0.0,,gap,474172.0,
Smicromyrme inerma,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme ingauna,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme lampedusia,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme matritensis,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme mauromoustakisi,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme melanolepis,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme merceti,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme metanotalis,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme nigrita,Arthropoda,Insecta,Hymenoptera,Mutillidae,BOLD,0.0,11.0,0.0,,gap,449134.0,
Smicromyrme novaki,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme nuptura,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme opistomelas,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme partita,Arthropoda,Insecta,Hymenoptera,Mutillidae,"BOLD,FE",1.0,2.0,0.0,,,1139898.0,
Smicromyrme perisii,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme plantouriana,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme pouzdranensis,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme pseudoorientalis,Arthropoda,Insecta,Hymenoptera,Mutillidae,"BOLD,FE",0.0,1.0,0.0,,gap,330593.0,
Smicromyrme pulawskii,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme riparia,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme ruficollis,Arthropoda,Insecta,Hymenoptera,Mutillidae,"BOLD,FE",5.0,7.0,0.0,,,449135.0,
Smicromyrme rufipes,Arthropoda,Insecta,Hymenoptera,Mutillidae,"BOLD,FE,iNat,DTN",6.0,85.0,1.0,,,349384.0,
Smicromyrme schwarzi,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme serta,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme sicana,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme stepposa,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme suberrata,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme sulcisia,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme terricola,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme triangularis,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme trinotata,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme tristis,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme tumidula,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme turanica,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme verhoeffi,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme viktorovi,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrme vladani,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrmilla ariasi,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Smicromyrmilla miranda,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Stenomutilla argentata,Arthropoda,Insecta,Hymenoptera,Mutillidae,"BOLD,FE",3.0,5.0,1.0,,,449140.0,
Stenomutilla bicornuta,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Stenomutilla bizonata,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,0.0,1.0,0.0,,gap,330616.0,
Stenomutilla collaris,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Stenomutilla hottentotta,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Trogaspidia catanensis,Arthropoda,Insecta,Hymenoptera,Mutillidae,"BOLD,FE",0.0,1.0,0.0,,gap,330633.0,
Tropidotilla cypriadis,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
Tropidotilla litoralis,Arthropoda,Insecta,Hymenoptera,Mutillidae,"BOLD,FE",0.0,3.0,0.0,,gap,892518.0,
Tropidotilla sareptana,Arthropoda,Insecta,Hymenoptera,Mutillidae,"BOLD,FE",0.0,1.0,0.0,,gap,330452.0,
Tropidotilla vulnericeps,Arthropoda,Insecta,Hymenoptera,Mutillidae,FE,,,,,gap,,
