species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Andrena atrotegularis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena biguttata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena binominata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,3.0,0.0,ITIS,gap,694800.0,250360.0
Andrena bisulcata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,4.0,4.0,1.0,,,694802.0,
Andrena boyerella,Arthropoda,Insecta,Hymenoptera,Apidae,FE,4.0,4.0,0.0,,,694806.0,
Andrena braunsiana,Arthropoda,Insecta,Hymenoptera,Apidae,"FE,DTN",,,,,gap,,
Andrena breviscopa,Arthropoda,Insecta,Hymenoptera,Apidae,FE,1.0,5.0,0.0,,,694809.0,
Andrena brumanensis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,4.0,4.0,1.0,,,694810.0,
Andrena bulgariensis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena caneae,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena caneiba,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena canohirta,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena caprimulga,Arthropoda,Insecta,Hymenoptera,Apidae,"FE,DTN",,,,,gap,,
Andrena caspica,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena cervina,Arthropoda,Insecta,Hymenoptera,Apidae,FE,6.0,6.0,1.0,,,694838.0,
Andrena chaetogastra,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena chelma,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena chersona,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena cinereophila,Arthropoda,Insecta,Hymenoptera,Apidae,FE,5.0,5.0,1.0,,,694852.0,
Andrena clusia,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena clypella,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,2.0,0.0,,gap,694855.0,
Andrena colonialis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena compta,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,2.0,0.0,,,694865.0,
Andrena comta,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena concinna,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena cordialis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena crassana,Arthropoda,Insecta,Hymenoptera,Apidae,FE,1.0,1.0,1.0,,,694872.0,
Andrena creberrima,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena cubiceps,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,2.0,1.0,,,156042.0,
Andrena cussariensis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena cyanomicans,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena cypria,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena cypricola,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena damara,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena dargia,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena delphiensis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena dentiventris,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena derbentina,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena dinizi,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena dubiosa,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena elegans,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena erberi,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena exigua,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,1.0,0.0,,gap,694932.0,
Andrena exquisita,Arthropoda,Insecta,Hymenoptera,Apidae,FE,3.0,3.0,1.0,,,694933.0,
Andrena figurata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena flavobila,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena fria,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena fumida,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,2.0,0.0,,,694971.0,
Andrena gamskrucki,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,1.0,0.0,,gap,694978.0,
Andrena garrula,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,2.0,1.0,,,694982.0,
Andrena glidia,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena gordia,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,2.0,1.0,,,694995.0,
Andrena graecella,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena grandilabris,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena grossella,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena grozdanici,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena helenica,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena hillana,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena hirticincta,Arthropoda,Insecta,Hymenoptera,Apidae,FE,13.0,21.0,1.0,ITIS,,19330.0,
Andrena humabilis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena hungarica,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena hyacinthina,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,2.0,1.0,,,695041.0,
Andrena hyemala,Arthropoda,Insecta,Hymenoptera,Apidae,FE,1.0,1.0,1.0,,,695043.0,
Andrena icterina,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena illyrica,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena incisa,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena isis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,5.0,6.0,1.0,,,695064.0,
Andrena ispida,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena kamarti,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,3.0,0.0,,,695071.0,
Andrena korleviciana,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena kornosica,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena kriechbaumeri,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena labiatula,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena lamiana,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena langadensis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena leucophaea,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena leucopsis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,4.0,0.0,,gap,695127.0,
Andrena limassolica,Arthropoda,Insecta,Hymenoptera,Apidae,FE,1.0,1.0,1.0,,,695131.0,
Andrena lindbergella,Arthropoda,Insecta,Hymenoptera,Apidae,FE,1.0,1.0,1.0,,,695134.0,
Andrena lonicera,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena macroptera,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena maderensis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena magna,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena magunta,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena majalis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena merula,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,2.0,1.0,,,695179.0,
Andrena metallescens,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena microthorax,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena miegiella,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,1.0,0.0,,gap,695185.0,
Andrena minapalumboi,Arthropoda,Insecta,Hymenoptera,Apidae,FE,3.0,5.0,1.0,ITIS,,695189.0,1158557.0
Andrena monacha,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena montarca,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena muscaria,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena nanaeiformis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena neocypriaca,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena nigroaenaea,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena nobilis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena nucleola,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena numida,Arthropoda,Insecta,Hymenoptera,Apidae,FE,8.0,9.0,0.0,,,695250.0,
Andrena oblita,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena oedicnema,Arthropoda,Insecta,Hymenoptera,Apidae,FE,3.0,4.0,1.0,,,695254.0,
Andrena orientana,Arthropoda,Insecta,Hymenoptera,Apidae,FE,4.0,4.0,1.0,,,695266.0,
Andrena ornata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena paganettina,Arthropoda,Insecta,Hymenoptera,Apidae,FE,13.0,13.0,1.0,,,695273.0,
Andrena pallidicincta,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena palumba,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena panurgimorpha,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena pareklisiae,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,1.0,0.0,,gap,695286.0,
Andrena parviceps,Arthropoda,Insecta,Hymenoptera,Apidae,"FE,DTN",0.0,1.0,0.0,,gap,695287.0,
Andrena passerina,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena pellucens,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,1.0,0.0,,gap,695292.0,
Andrena pelopa,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena polemediana,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena pontica,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena probata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena producta,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,1.0,0.0,,gap,695318.0,
Andrena pyropygia,Arthropoda,Insecta,Hymenoptera,Apidae,FE,1.0,1.0,1.0,,,695332.0,
Andrena pyrozonata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,1.0,2.0,1.0,,,695333.0,
Andrena quadrimaculata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena ranunculorum,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena resoluta,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena rhypara,Arthropoda,Insecta,Hymenoptera,Apidae,FE,3.0,3.0,0.0,,,695350.0,
Andrena robusta,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena roseipes,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena rotundata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena rotundilabris,Arthropoda,Insecta,Hymenoptera,Apidae,FE,1.0,2.0,1.0,,,695358.0,
Andrena rufomaculata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena rugothorace,Arthropoda,Insecta,Hymenoptera,Apidae,FE,3.0,3.0,1.0,,,695367.0,
Andrena russula,Arthropoda,Insecta,Hymenoptera,Apidae,FE,14.0,20.0,3.0,,,695370.0,1155220.0
Andrena saettana,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena sagittaria,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena sandanskia,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena schletterei,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena schmiedeknechti,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,6.0,0.0,,gap,695388.0,
Andrena schwarzi,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena semiaenea,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena seminuda,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena semirubra,Arthropoda,Insecta,Hymenoptera,Apidae,FE,1.0,1.0,1.0,,,695402.0,
Andrena senex,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena serraticornis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena sibthorpi,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena siciliana,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena sillata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,7.0,7.0,1.0,,,695416.0,
Andrena simillima,Arthropoda,Insecta,Hymenoptera,Apidae,"FE,DTN",0.0,1.0,0.0,,gap,695417.0,
Andrena sphecodimorpha,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena spolata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,10.0,10.0,1.0,,,695434.0,
Andrena stabiana,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,1.0,0.0,,gap,695437.0,
Andrena stepposa,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena stoeckhertella,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena taprobana,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena taxana,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena tecta,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena tenuiformis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena tiaretta,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,10.0,0.0,,gap,695486.0,
Andrena tomora,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena torda,Arthropoda,Insecta,Hymenoptera,Apidae,FE,1.0,1.0,1.0,,,695496.0,
Andrena transitoria,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,2.0,1.0,,,695500.0,
Andrena tridentata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena trikalensis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena tringa,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,2.0,1.0,,,695504.0,
Andrena tuberculifera,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,2.0,0.0,,,695511.0,
Andrena tunetana,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,2.0,0.0,,gap,695512.0,
Andrena ungeri,Arthropoda,Insecta,Hymenoptera,Apidae,FE,3.0,3.0,1.0,,,695517.0,
Andrena unicincta,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,3.0,1.0,,,260633.0,
Andrena vachali,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,6.0,1.0,,,695522.0,
Andrena varicornis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,3.0,5.0,1.0,,,695527.0,
Andrena vilipes,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena waschulzi,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena westensis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Andrena wilhelmi,Arthropoda,Insecta,Hymenoptera,Apidae,FE,1.0,1.0,1.0,,,695551.0,
Andrena wolfi,Arthropoda,Insecta,Hymenoptera,Apidae,FE,2.0,2.0,1.0,,,695552.0,
Andrena wollastoni,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,17.0,0.0,,gap,695553.0,
Anthidium alternans,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthidium byssinum,Arthropoda,Insecta,Hymenoptera,Apidae,"FE,DTN",,,,DTN,gap,,
Anthidium luctuosum,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthidium perezi,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthidium wustneii,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora aegyptiaca,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora aestivalis,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE,iNat,DTN",22.0,35.0,1.0,,,214266.0,
Anthophora affinis,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE",0.0,3.0,0.0,,gap,741139.0,
Anthophora agama,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE",1.0,1.0,0.0,,,699653.0,
Anthophora albosignata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,1.0,1.0,0.0,ITIS,,699661.0,
Anthophora alluaudi,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE",12.0,12.0,0.0,,,699664.0,
Anthophora alternans,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora andalusica,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora angolensis,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE",4.0,5.0,0.0,,,699683.0,
Anthophora asiatica,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora atricilla,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora atroalba,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE",6.0,10.0,0.0,,,699685.0,
Anthophora balearica,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora balneorum,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE",4.0,4.0,1.0,,,451370.0,
Anthophora belieri,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora bimaculata,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE,iNat,DTN",33.0,36.0,1.0,,,256615.0,
Anthophora borealis,Arthropoda,Insecta,Hymenoptera,Apidae,"FE,DTN",,,,,gap,,
Anthophora brullei,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora calcarata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,1.0,1.0,0.0,,,699704.0,
Anthophora canescens,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,ITIS,gap,741836.0,
Anthophora cincreus,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,ITIS,gap,,
Anthophora crassipes,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,699719.0,
Anthophora crinipes,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE",2.0,4.0,1.0,,,699720.0,
Anthophora dalmatica,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,1.0,0.0,,gap,699724.0,
Anthophora deserticola,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora dispar,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE",4.0,7.0,0.0,,,699728.0,
Anthophora dufourii,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora effossa,Arthropoda,Insecta,Hymenoptera,Apidae,"FE,DTN",,,,,gap,,
Anthophora eversmanni,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora femorata,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE",4.0,5.0,0.0,,,699748.0,
Anthophora ferruginea,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora fulvipes,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora fulvitarsis,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE,DTN",1.0,4.0,0.0,,,699766.0,
Anthophora fulvodimidiata,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE",1.0,1.0,0.0,,,699767.0,
Anthophora furcata,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE,iNat,DTN",29.0,40.0,2.0,,,112489.0,
Anthophora gracilipes,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora hermanni,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,ITIS,gap,,
Anthophora hispanica,Arthropoda,Insecta,Hymenoptera,Apidae,"BOLD,FE",2.0,3.0,0.0,,,699784.0,
Anthophora ireos,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora laevigata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora lanzarotensis,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
Anthophora larvata,Arthropoda,Insecta,Hymenoptera,Apidae,FE,0.0,3.0,0.0,,gap,699807.0,
Anthophora lepidodea,Arthropoda,Insecta,Hymenoptera,Apidae,FE,,,,,gap,,
