species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Archirileya femorata,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Archirileya inopinata,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus astragali,Arthropoda,Insecta,Hymenoptera,Eurytomidae,"FE,DTN",,,,,gap,,
Bruchophagus bajariae,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus coluteae,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus coronillae,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus dorycnii,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus evolans,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus gibbus,Arthropoda,Insecta,Hymenoptera,Eurytomidae,"BOLD,FE,DTN",6.0,14.0,2.0,,,29834.0,
Bruchophagus hippocrepidis,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus incrassatus,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus intermedius,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus maurus,Arthropoda,Insecta,Hymenoptera,Eurytomidae,"FE,DTN",,,,,gap,,
Bruchophagus microphtholmus,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus mutabilis,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus ononis,Arthropoda,Insecta,Hymenoptera,Eurytomidae,"BOLD,FE",1.0,3.0,1.0,,,29838.0,
Bruchophagus oxytropidis,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus platypterus,Arthropoda,Insecta,Hymenoptera,Eurytomidae,"FE,DTN",,,,,gap,,
Bruchophagus ponticus,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus robiniae,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus roddi,Arthropoda,Insecta,Hymenoptera,Eurytomidae,"BOLD,FE,DTN",0.0,3.0,0.0,,gap,492716.0,
Bruchophagus scaposus,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus seravschanicus,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus sophorae,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus subsulcatus,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus tauricus,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Bruchophagus timaspidis,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Buresium rufum,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Cathilaria globiventris,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Endobia donacis,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Eurytoma abatos,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Eurytoma abdita,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Eurytoma abieticola,Arthropoda,Insecta,Hymenoptera,Eurytomidae,"FE,DTN",,,,,gap,,
Eurytoma abrotani,Arthropoda,Insecta,Hymenoptera,Eurytomidae,"FE,DTN",,,,,gap,,
Eurytoma aciculata,Arthropoda,Insecta,Hymenoptera,Eurytomidae,"BOLD,FE,DTN",1.0,7.0,1.0,,,792168.0,
Eurytoma acroptilae,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Eurytoma adleriae,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Eurytoma aethiops,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Eurytoma afra,Arthropoda,Insecta,Hymenoptera,Eurytomidae,"BOLD,FE,DTN",2.0,2.0,1.0,,,655933.0,
Eurytoma agrostidis,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Eurytoma alhagicola,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Eurytoma aloineae,Arthropoda,Insecta,Hymenoptera,Eurytomidae,"FE,DTN",,,,,gap,,
Eurytoma aloisifilippoi,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Eurytoma alopecuri,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Eurytoma ampelodesmae,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
Eurytoma amygdali,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,0.0,1.0,0.0,,gap,168318.0,
Eurytoma annilai,Arthropoda,Insecta,Hymenoptera,Eurytomidae,FE,,,,,gap,,
