species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Aphelopus camus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",26.0,35.0,1.0,,,458768.0,
Aphelopus melaleucus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",41.0,110.0,2.0,,,458765.0,
Aphelopus nigriceps,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",2.0,12.0,0.0,,,469728.0,
Aphelopus orphanidesi,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE",9.0,13.0,1.0,,,734339.0,
Aphelopus prolatus,Arthropoda,Insecta,Hymenoptera,Dryinidae,BOLD,1.0,3.0,1.0,,,718289.0,
Aphelopus querceus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",9.0,15.0,1.0,,,733938.0,
Aphelopus quercus,Arthropoda,Insecta,Hymenoptera,Dryinidae,BOLD,3.0,8.0,0.0,,,647660.0,
Aphelopus serratus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",31.0,38.0,1.0,,,599273.0,
Bocchus europaeus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Bocchus italicus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Bocchus lautereri,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Bocchus paglianoi,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Bocchus scaramozzinoi,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Bocchus scobiolae,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE",3.0,3.0,1.0,,,1132159.0,
Bocchus slovacus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE",1.0,1.0,0.0,,,1144525.0,
Bocchus umber,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Bocchus vernieri,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE",2.0,2.0,1.0,,,738585.0,
Dryinus albrechti,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Dryinus balearicus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Dryinus berlandi,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Dryinus canariensis,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Dryinus collaris,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,1144527.0,
Dryinus corsicus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Dryinus dayi,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Dryinus gryps,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Dryinus ibericus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Dryinus maroccanus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Dryinus niger,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE",5.0,5.0,1.0,,,730451.0,
Dryinus sanderi,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Dryinus tarraconensis,Arthropoda,Insecta,Hymenoptera,Dryinidae,"FE,DTN",,,,,gap,,
Dryinus tussaci,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Echthrodelphax baenai,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Echthrodelphax hortusensis,Arthropoda,Insecta,Hymenoptera,Dryinidae,"FE,DTN",,,,,gap,,
Echthrodelphax italicus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus albolineatus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus ater,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus atlanticus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus audax,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus azorensis,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus baeticus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus bicolor,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",5.0,6.0,2.0,,,469721.0,
Gonatopus bilineatus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus blascoi,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus brunneicollis,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus camelinus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE",2.0,2.0,0.0,,,1144524.0,
Gonatopus chersonesius,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus clavipes,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,iNat,DTN",59.0,66.0,2.0,,,469724.0,
Gonatopus distinctus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",5.0,9.0,1.0,,,599274.0,
Gonatopus distinguendus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",7.0,8.0,1.0,,,738588.0,
Gonatopus doderoi,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus dromedarius,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,FE,gap,,
Gonatopus europaeus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus felix,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus focarilei,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus formicarius,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",5.0,7.0,1.0,,,469725.0,
Gonatopus formicicolus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE",0.0,1.0,0.0,,gap,718290.0,
Gonatopus fortunatus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,FE,gap,,
Gonatopus graecus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus helleni,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",30.0,36.0,3.0,,,469726.0,
Gonatopus horvathi,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",7.0,7.0,1.0,,,759419.0,
Gonatopus kenitrensis,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus lindbergi,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus longicollis,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus lunatus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",6.0,10.0,0.0,,,599275.0,
Gonatopus lycius,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus mediterraneus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus nearcticus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus pallidus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE",1.0,2.0,0.0,,,643199.0,
Gonatopus pedestris,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE",6.0,8.0,0.0,,,599276.0,
Gonatopus planiceps,Arthropoda,Insecta,Hymenoptera,Dryinidae,"FE,DTN",,,,,gap,,
Gonatopus plumbeus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus popovi,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus pulicarius,Arthropoda,Insecta,Hymenoptera,Dryinidae,"FE,DTN",,,,,gap,,
Gonatopus rosellae,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus solidus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE",2.0,2.0,1.0,,,738586.0,
Gonatopus spectrum,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE",2.0,2.0,0.0,,,1144523.0,
Gonatopus striatus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",17.0,17.0,1.0,,,706527.0,
Gonatopus subtilis,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus tenerifei,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus tussaci,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus unilineatus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Gonatopus vistosus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Haplogonatopus oratorius,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE",5.0,67.0,1.0,,,651365.0,
Lonchodryinus basalis,Arthropoda,Insecta,Hymenoptera,Dryinidae,BOLD,49.0,57.0,2.0,,,599264.0,
Lonchodryinus daos,Arthropoda,Insecta,Hymenoptera,Dryinidae,BOLD,5.0,6.0,1.0,,,647658.0,
Lonchodryinus foveatus,Arthropoda,Insecta,Hymenoptera,Dryinidae,BOLD,14.0,15.0,1.0,,,599267.0,
Lonchodryinus frontalis,Arthropoda,Insecta,Hymenoptera,Dryinidae,BOLD,22.0,22.0,1.0,,,599265.0,
Lonchodryinus longicornis,Arthropoda,Insecta,Hymenoptera,Dryinidae,BOLD,10.0,12.0,1.0,,,599266.0,
Lonchodryinus retusus,Arthropoda,Insecta,Hymenoptera,Dryinidae,BOLD,23.0,27.0,1.0,,,647659.0,
Lonchodryinus ruficornis,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",74.0,88.0,3.0,,,458778.0,
Lonchodryinus subapterus,Arthropoda,Insecta,Hymenoptera,Dryinidae,BOLD,10.0,12.0,1.0,,,738587.0,
Mirodryinus atlanticus,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Mystrophorus apterus,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE",2.0,2.0,0.0,,,1144526.0,
Mystrophorus formicaeformis,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,DTN",1.0,5.0,0.0,,,458780.0,
Neodryinus typhlocybae,Arthropoda,Insecta,Hymenoptera,Dryinidae,"BOLD,FE,iNat",272.0,302.0,2.0,,,469730.0,
Prioranteon biroi,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
Prioranteon hispanicum,Arthropoda,Insecta,Hymenoptera,Dryinidae,FE,,,,,gap,,
