species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Antepipona caelebs,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Antepipona cariniceps,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Antepipona deflenda,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",4.0,4.0,1.0,,,743121.0,
Antepipona doursii,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Antepipona hispanica,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Antepipona insana,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Antepipona orbitalis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",4.0,4.0,1.0,,,501995.0,
Brachyodynerus quadrimaculatus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Celonites abbreviatus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat,DTN",12.0,20.0,2.0,,,308731.0,
Celonites cyprius,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",8.0,10.0,0.0,,,720146.0,
Celonites fischeri,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",5.0,6.0,0.0,,,641197.0,
Celonites hellenicus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",1.0,1.0,0.0,,,975271.0,
Celonites mayeti,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",1.0,1.0,1.0,,,514614.0,
Celonites rugiceps,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",10.0,13.0,1.0,,,720144.0,
Celonites tauricus,Arthropoda,Insecta,Hymenoptera,Vespidae,BOLD,6.0,7.0,0.0,,,801781.0,
Cephalochilus labiatus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Ceramius auctus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Ceramius bischoffi,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Ceramius bureschi,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,1.0,4.0,0.0,,,519767.0,
Ceramius fonscolombei,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,1.0,1.0,0.0,,,720138.0,
Ceramius hispanicus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Ceramius tuberculifer,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",1.0,2.0,1.0,,,720143.0,
Ceramius vechti,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Chlorodynerus ypsilon,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Cyrtolabulus minoicus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Delta unguiculatum,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat,DTN",3.0,3.0,1.0,,,308683.0,
Discoelius dufourii,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",12.0,15.0,1.0,,,308686.0,
Discoelius zonalis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat,DTN",33.0,35.0,1.0,,,308687.0,
Dolichovespula adulterina,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat,DTN",10.0,10.0,1.0,,,308722.0,
Dolichovespula media,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat,DTN",21.0,22.0,1.0,,,308726.0,
Dolichovespula norwegica,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",121.0,124.0,1.0,,,78274.0,
Dolichovespula omissa,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",6.0,6.0,1.0,,,308723.0,
Dolichovespula pacifica,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",8.0,8.0,2.0,,,738354.0,
Dolichovespula saxonica,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat,DTN",42.0,43.0,1.0,,,308727.0,
Dolichovespula sylvestris,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat,DTN",32.0,41.0,4.0,,,308728.0,
Eumenes aemilianus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Eumenes coarctatus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",48.0,53.0,3.0,,,308719.0,
Eumenes coronatus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat,DTN",33.0,37.0,1.0,,,308714.0,
Eumenes cyrenaicus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,2.0,3.0,0.0,,,714595.0,
Eumenes dubius,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",4.0,5.0,2.0,,,641199.0,
Eumenes mediterraneus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",11.0,18.0,2.0,,,308718.0,
Eumenes papillarius,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",16.0,20.0,1.0,,,308715.0,
Eumenes pedunculatus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat,DTN",30.0,34.0,1.0,,,198506.0,
Eumenes pomiformis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",15.0,17.0,2.0,,,308716.0,
Eumenes punctaticlypeus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Eumenes sardous,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Eumenes sareptanus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",9.0,14.0,1.0,,,308720.0,
Eumenes subpomiformis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",9.0,16.0,1.0,,,308717.0,
Eumicrodynerus europaeus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Eumicrodynerus longicorpus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Euodynerus bidentiformis,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Euodynerus bidentoides,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Euodynerus cherkensis,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Euodynerus curictensis,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Euodynerus dantici,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",4.0,4.0,2.0,,,308678.0,1151473.0
Euodynerus disconotatus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",6.0,6.0,1.0,,,748815.0,743114.0
Euodynerus fastidiosus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,0.0,2.0,0.0,,gap,373665.0,
Euodynerus hellenicus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Euodynerus notatus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat,DTN",20.0,23.0,1.0,,,308679.0,
Euodynerus posticus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",6.0,7.0,2.0,,,508547.0,
Euodynerus quadrifasciatus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",11.0,12.0,1.0,,,308680.0,
Euodynerus reflexus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Euodynerus semisaecularis,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Euodynerus variegatus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,0.0,1.0,0.0,,gap,894152.0,
Euodynerus velutinus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Eustenancistrocerus amadanensis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",0.0,1.0,0.0,,gap,892555.0,
Eustenancistrocerus blanchardianus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Eustenancistrocerus israelensis,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Gymnomerus laevipes,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat,DTN",19.0,19.0,1.0,,,198510.0,
Hemipterochilus aberrans,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Hemipterochilus bembeciformis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",1.0,2.0,1.0,,,892558.0,
Hemipterochilus fairmairi,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Ischnogasteroides picteti,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Jucancistrocerus jucundus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Jugurtia biskrensis,Arthropoda,Insecta,Hymenoptera,Vespidae,BOLD,5.0,6.0,0.0,,,519769.0,
Jugurtia dispar,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Katamenes algirus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Katamenes arbustorum,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",6.0,6.0,1.0,,,308684.0,
Katamenes dimidiatus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,1.0,2.0,1.0,,,304079.0,
Katamenes flavigularis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",1.0,1.0,1.0,,,891967.0,
Katamenes sichelii,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus aegineticus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus alpestris,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",4.0,8.0,2.0,,,308689.0,
Leptochilus andalusicus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus brussiloffi,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus castilianus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus crassipunctatus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus cruentatus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus discedens,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus duplicatus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus eatoni,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus ebmeri,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus fortunatus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus hermon,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus hesperius,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus ibizanus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus insolitus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus josephi,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus limbiferus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus lusitanicus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus mauritanicus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus medanae,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus membranaceus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus mimulus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus moustirsensis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",1.0,1.0,1.0,,,514613.0,
Leptochilus occultus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus pseudojosephi,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus quintus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus regulus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat",3.0,3.0,2.0,,,308690.0,
Leptochilus replenus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Leptochilus tarsatus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",3.0,3.0,1.0,,,308691.0,
Leptochilus torretassoi,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus abdelkader,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus aegaeicus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus appenninicus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus atriceps,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus confinis,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus eurasius,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus exilis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",1.0,11.0,0.0,,,308693.0,
Microdynerus habitus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus insulanus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus interruptus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus laticlypeus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus longicollis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",1.0,1.0,1.0,,,308696.0,
Microdynerus microdynerus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus mirandus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus nugdunenesis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",3.0,3.0,0.0,,,1122200.0,
Microdynerus nugdunensis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,DTN",0.0,1.0,0.0,,gap,308694.0,
Microdynerus parvulus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",5.0,5.0,1.0,,,308697.0,
Microdynerus perezi,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus robustus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus rubescens,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus rufus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus tauromenitanus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Microdynerus timidus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat",7.0,9.0,1.0,,,308695.0,
Odynerus albopictus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Odynerus alpinus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",5.0,5.0,1.0,,,308681.0,
Odynerus annulicornis,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Odynerus consobrinus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,0.0,1.0,0.0,,gap,940114.0,
Odynerus cruralis,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Odynerus dusmeticus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",2.0,2.0,1.0,,,759809.0,
Odynerus eburneofasciatus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Odynerus ezechiae,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Odynerus femoratus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Odynerus melanocephalus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",17.0,18.0,3.0,,,349387.0,
Odynerus mutilatus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Odynerus navasi,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Odynerus permutatus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Odynerus poecilus,Arthropoda,Insecta,Hymenoptera,Vespidae,"FE,DTN",,,,,gap,,
Odynerus reniformis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",5.0,10.0,2.0,,,308682.0,
Odynerus rotundigaster,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Odynerus serricrus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Odynerus simillimus,Arthropoda,Insecta,Hymenoptera,Vespidae,"FE,DTN",,,,,gap,,
Odynerus spinipes,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat,DTN",29.0,29.0,1.0,,,198511.0,
Odynerus wilhelmi,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Onychopterocheilus albopictus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Onychopterocheilus atrohirtus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Onychopterocheilus hellenicus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",1.0,1.0,0.0,,,1139895.0,
Onychopterocheilus matritensis,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Onychopterocheilus pallasii,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Onychopterocheilus rectus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Paragymnomerus amitinorum,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Paragymnomerus dusmeti,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Paragymnomerus spiricornis,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Pareumenes laminatus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Parodontodynerus ephippium,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",0.0,2.0,0.0,,gap,891991.0,
Polistes albellus,Arthropoda,Insecta,Hymenoptera,Vespidae,BOLD,12.0,12.0,1.0,,,732572.0,
Polistes associus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",9.0,14.0,1.0,,,407592.0,
Polistes atrimandibularis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",2.0,2.0,1.0,,,759071.0,
Polistes austroccidentalis,Arthropoda,Insecta,Hymenoptera,Vespidae,BOLD,5.0,5.0,1.0,,,755688.0,
Polistes biglumis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat,DTN",81.0,89.0,1.0,,,106280.0,
Polistes bischoffi,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",23.0,31.0,1.0,,,308721.0,
Polistes bucharensis,Arthropoda,Insecta,Hymenoptera,Vespidae,BOLD,28.0,28.0,1.0,,,740032.0,
Polistes dominula,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,iNat,DTN",404.0,436.0,3.0,,,78278.0,
Polistes dominulus,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Polistes foederatus,Arthropoda,Insecta,Hymenoptera,Vespidae,BOLD,23.0,28.0,1.0,,,733926.0,
Polistes gallicus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,iNat",41.0,80.0,2.0,,,106279.0,
Polistes mongolicus,Arthropoda,Insecta,Hymenoptera,Vespidae,BOLD,59.0,70.0,1.0,,,733927.0,
Polistes nimpha,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,iNat,DTN",64.0,97.0,2.0,,,106281.0,
Polistes nimphus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",12.0,12.0,0.0,,,1122201.0,
Polistes semenowi,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",9.0,9.0,1.0,,,529183.0,
Polistes sulcifer,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",5.0,7.0,0.0,,,529184.0,
Pseudepipona augusta,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Pseudepipona cretensis,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Pseudepipona gineri,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Pseudepipona herrichii,Arthropoda,Insecta,Hymenoptera,Vespidae,"FE,DTN",3.0,3.0,1.0,,,748825.0,
Pseudepipona inexpecta,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Pseudepipona ionia,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Pseudepipona lativentris,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Pseudepipona sellata,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Pseudepipona sessilis,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Pseudepipona superba,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Pseudepipona tripunctata,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Psiliglossa odyneroides,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
Pterocheilus phaleratus,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE,DTN",14.0,15.0,1.0,,,308699.0,
Quartinia canariense,Arthropoda,Insecta,Hymenoptera,Vespidae,BOLD,1.0,2.0,0.0,,,973705.0,
Quartinia canariensis,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",3.0,3.0,0.0,,,975272.0,
Quartinia cretica,Arthropoda,Insecta,Hymenoptera,Vespidae,"BOLD,FE",3.0,3.0,0.0,,,975277.0,
Quartinia guichardi,Arthropoda,Insecta,Hymenoptera,Vespidae,FE,,,,,gap,,
