"","x"
"1",0.9078
"2",0.8994
"3",0.8887
"4",0.8798
"5",0.8779
"6",0.8639
"7",0.8556
"8",0.8521
"9",0.8479
"10",0.846
"11",0.8401
"12",0.8374
"13",0.8362
"14",0.8349
"15",0.8312
"16",0.8301
"17",0.8266
"18",0.8205
"19",0.8174
"20",0.8165
"21",0.8155
"22",0.8121
"23",0.8065
"24",0.802
"25",0.8008
"26",0.7928
"27",0.7922
"28",0.791
"29",0.7897
"30",0.7868
"31",0.7864
"32",0.7848
"33",0.7847
"34",0.7832
"35",0.7818
"36",0.7717
"37",0.7695
"38",0.7645
"39",0.7534
"40",0.7523
"41",0.751
"42",0.7493
"43",0.7484
"44",0.7477
"45",0.7455
"46",0.7454
"47",0.7441
"48",0.7425
"49",0.7413
"50",0.7391
"51",0.7391
"52",0.734
"53",0.7271
"54",0.7266
"55",0.7263
"56",0.7229
"57",0.7217
"58",0.7206
"59",0.7185
"60",0.7179
"61",0.7146
"62",0.7137
"63",0.7109
"64",0.7103
"65",0.7093
"66",0.7088
"67",0.7047
"68",0.7002
"69",0.699
"70",0.6938
"71",0.691
"72",0.6899
"73",0.6862
"74",0.684
"75",0.6832
"76",0.6829
"77",0.6821
"78",0.6801
"79",0.6789
"80",0.6785
"81",0.6747
"82",0.6627
"83",0.6623
"84",0.6608
"85",0.6503
"86",0.6464
"87",0.6409
"88",0.6366
"89",0.6216
"90",0.6206
"91",0.6178
"92",0.6132
"93",0.6059
"94",0.6045
"95",0.5883
"96",0.5871
"97",0.5648
"98",0.5
"99",0.5
