"","x"
"1",0.796222222222222
"2",0.769833333333333
"3",0.767944444444444
"4",0.7475
"5",0.745666666666667
"6",0.739
"7",0.738611111111111
"8",0.736055555555556
"9",0.730333333333333
"10",0.721333333333333
"11",0.720777777777778
"12",0.720527777777778
"13",0.72
"14",0.71925
"15",0.718833333333333
"16",0.715722222222222
"17",0.715527777777778
"18",0.712666666666667
"19",0.711972222222222
"20",0.710055555555556
"21",0.709111111111111
"22",0.708
"23",0.707277777777778
"24",0.707111111111111
"25",0.705722222222222
"26",0.703805555555556
"27",0.702555555555556
"28",0.701777777777778
"29",0.695166666666667
"30",0.691777777777778
"31",0.691666666666667
"32",0.689833333333333
"33",0.689555555555556
"34",0.688777777777778
"35",0.687555555555556
"36",0.685555555555556
"37",0.683166666666667
"38",0.680666666666667
"39",0.679888888888889
"40",0.678
"41",0.678
"42",0.677888888888889
"43",0.675166666666667
"44",0.674611111111111
"45",0.6735
"46",0.672
"47",0.670833333333333
"48",0.670777777777778
"49",0.667944444444444
"50",0.666166666666667
"51",0.665888888888889
"52",0.665333333333333
"53",0.663222222222222
"54",0.66175
"55",0.658222222222222
"56",0.657944444444444
"57",0.6565
"58",0.655944444444444
"59",0.655111111111111
"60",0.653416666666667
"61",0.651888888888889
"62",0.650833333333333
"63",0.650555555555556
"64",0.650027777777778
"65",0.649666666666667
"66",0.645333333333333
"67",0.644444444444444
"68",0.642555555555556
"69",0.642361111111111
"70",0.641611111111111
"71",0.637055555555556
"72",0.635944444444444
"73",0.633444444444444
"74",0.633111111111111
"75",0.632944444444444
"76",0.628111111111111
"77",0.625666666666667
"78",0.625333333333333
"79",0.624944444444444
"80",0.624194444444444
"81",0.620111111111111
"82",0.61875
"83",0.617
"84",0.614055555555556
"85",0.610222222222222
"86",0.609722222222222
"87",0.605694444444444
"88",0.593027777777778
"89",0.591083333333333
"90",0.589444444444444
"91",0.589138888888889
"92",0.588611111111111
"93",0.585777777777778
"94",0.581055555555556
"95",0.578972222222222
"96",0.578388888888889
"97",0.557027777777778
"98",0.551638888888889
"99",0.544277777777778
