"","x"
"1",0.9066
"2",0.8816
"3",0.8674
"4",0.8669
"5",0.8662
"6",0.8591
"7",0.8589
"8",0.8532
"9",0.8382
"10",0.8309
"11",0.818
"12",0.8146
"13",0.8014
"14",0.7998
"15",0.7952
"16",0.7919
"17",0.7888
"18",0.7876
"19",0.7845
"20",0.782
"21",0.7764
"22",0.7756
"23",0.775
"24",0.7736
"25",0.7733
"26",0.7729
"27",0.7704
"28",0.7692
"29",0.7688
"30",0.7675
"31",0.7664
"32",0.7643
"33",0.7611
"34",0.7574
"35",0.7573
"36",0.7562
"37",0.7535
"38",0.7534
"39",0.7505
"40",0.75
"41",0.7498
"42",0.749
"43",0.7485
"44",0.7483
"45",0.7349
"46",0.7312
"47",0.7308
"48",0.7298
"49",0.729
"50",0.7282
"51",0.7267
"52",0.7249
"53",0.7239
"54",0.7216
"55",0.715
"56",0.7142
"57",0.7135
"58",0.7118
"59",0.7108
"60",0.7027
"61",0.7011
"62",0.6993
"63",0.6982
"64",0.6888
"65",0.6873
"66",0.6869
"67",0.6826
"68",0.6806
"69",0.6795
"70",0.6766
"71",0.674
"72",0.6686
"73",0.6672
"74",0.6659
"75",0.6632
"76",0.6614
"77",0.6604
"78",0.6585
"79",0.6564
"80",0.6478
"81",0.6394
"82",0.6393
"83",0.6387
"84",0.632
"85",0.629
"86",0.6226
"87",0.6043
"88",0.5944
"89",0.5838
"90",0.5784
"91",0.5775
"92",0.5495
"93",0.5277
"94",0.5011
"95",0.5008
"96",0.5
"97",0.5
"98",0.5
"99",0.5
