"","x"
"1",0.9235
"2",0.9136
"3",0.9118
"4",0.8951
"5",0.8831
"6",0.8768
"7",0.8714
"8",0.8699
"9",0.8612
"10",0.8584
"11",0.8507
"12",0.8499
"13",0.8422
"14",0.842
"15",0.8397
"16",0.8382
"17",0.8318
"18",0.829
"19",0.8256
"20",0.8216
"21",0.8192
"22",0.8182
"23",0.8177
"24",0.8173
"25",0.8092
"26",0.8014
"27",0.7985
"28",0.7942
"29",0.7938
"30",0.7926
"31",0.7916
"32",0.7907
"33",0.7907
"34",0.7884
"35",0.7835
"36",0.7832
"37",0.7817
"38",0.7812
"39",0.7797
"40",0.776
"41",0.7748
"42",0.7695
"43",0.764
"44",0.7599
"45",0.755
"46",0.7539
"47",0.7534
"48",0.753
"49",0.7456
"50",0.7441
"51",0.7391
"52",0.7332
"53",0.7268
"54",0.7268
"55",0.7234
"56",0.7173
"57",0.7161
"58",0.7159
"59",0.7154
"60",0.7056
"61",0.7021
"62",0.6989
"63",0.6966
"64",0.6917
"65",0.6881
"66",0.6861
"67",0.6854
"68",0.6775
"69",0.676
"70",0.6746
"71",0.6721
"72",0.6713
"73",0.6708
"74",0.6609
"75",0.6604
"76",0.6596
"77",0.6595
"78",0.6576
"79",0.6514
"80",0.6513
"81",0.6424
"82",0.6418
"83",0.6382
"84",0.6347
"85",0.6296
"86",0.6262
"87",0.6117
"88",0.5551
"89",0.5405
"90",0.5
"91",0.5
"92",0.5
"93",0.5
"94",0.5
"95",0.5
"96",0.5
"97",0.5
"98",0.5
"99",0.5
