"","x"
"1",0.964333333333333
"2",0.859333333333333
"3",0.859166666666667
"4",0.856083333333333
"5",0.855666666666667
"6",0.851166666666667
"7",0.848
"8",0.839
"9",0.825666666666667
"10",0.82
"11",0.811833333333333
"12",0.808833333333333
"13",0.802833333333333
"14",0.800166666666667
"15",0.799833333333333
"16",0.799666666666667
"17",0.798666666666667
"18",0.798333333333333
"19",0.7975
"20",0.79425
"21",0.7935
"22",0.792166666666667
"23",0.789333333333333
"24",0.788
"25",0.787333333333333
"26",0.78475
"27",0.7825
"28",0.782166666666667
"29",0.780666666666667
"30",0.7765
"31",0.773333333333333
"32",0.7725
"33",0.76375
"34",0.762166666666667
"35",0.761833333333333
"36",0.760833333333333
"37",0.758166666666667
"38",0.755833333333333
"39",0.7545
"40",0.750583333333333
"41",0.750333333333333
"42",0.749333333333333
"43",0.744
"44",0.7345
"45",0.734333333333333
"46",0.733916666666667
"47",0.7325
"48",0.729333333333333
"49",0.728333333333333
"50",0.726
"51",0.724583333333333
"52",0.722
"53",0.720166666666667
"54",0.715333333333333
"55",0.713416666666667
"56",0.711666666666667
"57",0.709666666666667
"58",0.709
"59",0.706666666666667
"60",0.700666666666667
"61",0.69875
"62",0.697666666666667
"63",0.697
"64",0.695
"65",0.691916666666667
"66",0.691583333333333
"67",0.689
"68",0.688333333333333
"69",0.681333333333333
"70",0.681166666666667
"71",0.677666666666667
"72",0.671333333333333
"73",0.667416666666667
"74",0.667
"75",0.665333333333333
"76",0.66375
"77",0.659333333333333
"78",0.655083333333333
"79",0.653
"80",0.652333333333333
"81",0.651
"82",0.643166666666667
"83",0.643
"84",0.639666666666667
"85",0.635666666666667
"86",0.631833333333333
"87",0.628166666666667
"88",0.619083333333333
"89",0.616333333333333
"90",0.610083333333333
"91",0.606916666666667
"92",0.5945
"93",0.576
"94",0.547083333333333
"95",0.5
"96",0.5
"97",0.5
"98",0.5
"99",0.5
