"","x"
"1",0.924
"2",0.91725
"3",0.897166666666667
"4",0.891833333333333
"5",0.874166666666667
"6",0.864083333333333
"7",0.851
"8",0.841833333333333
"9",0.834583333333333
"10",0.83425
"11",0.8285
"12",0.823333333333333
"13",0.822833333333333
"14",0.813166666666667
"15",0.809833333333333
"16",0.809583333333333
"17",0.80875
"18",0.805583333333333
"19",0.805083333333333
"20",0.802916666666667
"21",0.795166666666667
"22",0.794666666666667
"23",0.787333333333333
"24",0.781166666666667
"25",0.780916666666667
"26",0.775916666666667
"27",0.774
"28",0.769
"29",0.767833333333333
"30",0.760083333333333
"31",0.757666666666667
"32",0.75575
"33",0.75525
"34",0.754
"35",0.748666666666667
"36",0.746166666666667
"37",0.73725
"38",0.736166666666667
"39",0.734916666666667
"40",0.734333333333333
"41",0.73375
"42",0.730833333333333
"43",0.730666666666667
"44",0.72925
"45",0.728833333333333
"46",0.727666666666667
"47",0.721083333333333
"48",0.715833333333333
"49",0.71075
"50",0.707416666666667
"51",0.706833333333333
"52",0.706333333333333
"53",0.703333333333333
"54",0.702333333333333
"55",0.6945
"56",0.685333333333333
"57",0.684666666666667
"58",0.682916666666667
"59",0.68275
"60",0.68275
"61",0.680166666666667
"62",0.677833333333333
"63",0.675
"64",0.673416666666667
"65",0.673166666666667
"66",0.672166666666667
"67",0.670416666666667
"68",0.668833333333333
"69",0.665083333333333
"70",0.664916666666667
"71",0.663
"72",0.659416666666667
"73",0.6545
"74",0.654416666666667
"75",0.654333333333333
"76",0.654083333333333
"77",0.64825
"78",0.635666666666667
"79",0.635166666666667
"80",0.628083333333333
"81",0.625833333333333
"82",0.614833333333333
"83",0.601666666666667
"84",0.6005
"85",0.598
"86",0.586083333333333
"87",0.566916666666667
"88",0.543333333333333
"89",0.532916666666667
"90",0.5
"91",0.5
"92",0.5
"93",0.5
"94",0.5
"95",0.5
"96",0.5
"97",0.5
"98",0.5
"99",0.494666666666667
