"","x"
"1",0.883
"2",0.8731
"3",0.8695
"4",0.8618
"5",0.8597
"6",0.8494
"7",0.844
"8",0.8425
"9",0.8385
"10",0.8378
"11",0.8343
"12",0.832
"13",0.828
"14",0.8246
"15",0.8221
"16",0.8198
"17",0.8147
"18",0.8144
"19",0.8138
"20",0.8126
"21",0.8106
"22",0.8099
"23",0.8064
"24",0.8031
"25",0.8002
"26",0.7956
"27",0.7937
"28",0.7908
"29",0.7903
"30",0.779
"31",0.7765
"32",0.7737
"33",0.7674
"34",0.7665
"35",0.7652
"36",0.7643
"37",0.7629
"38",0.7592
"39",0.7583
"40",0.7576
"41",0.7528
"42",0.752
"43",0.751
"44",0.7468
"45",0.7466
"46",0.7463
"47",0.7456
"48",0.736
"49",0.735
"50",0.73
"51",0.724
"52",0.7235
"53",0.7233
"54",0.7132
"55",0.707
"56",0.7061
"57",0.7021
"58",0.7012
"59",0.7008
"60",0.6995
"61",0.6987
"62",0.6953
"63",0.6948
"64",0.6937
"65",0.6878
"66",0.6858
"67",0.684
"68",0.679
"69",0.6772
"70",0.6768
"71",0.6762
"72",0.6742
"73",0.6723
"74",0.671
"75",0.6702
"76",0.6557
"77",0.6512
"78",0.6443
"79",0.6382
"80",0.6366
"81",0.6358
"82",0.6217
"83",0.6202
"84",0.6125
"85",0.599
"86",0.5964
"87",0.5927
"88",0.5921
"89",0.5868
"90",0.5733
"91",0.5308
"92",0.5
"93",0.5
"94",0.5
"95",0.5
"96",0.5
"97",0.5
"98",0.5
"99",0.5
