"","x"
"1",0.841363636363636
"2",0.823227272727273
"3",0.805409090909091
"4",0.781636363636364
"5",0.780090909090909
"6",0.771090909090909
"7",0.765909090909091
"8",0.757545454545455
"9",0.756363636363636
"10",0.755818181818182
"11",0.752636363636364
"12",0.749636363636364
"13",0.743909090909091
"14",0.743818181818182
"15",0.743727272727273
"16",0.740318181818182
"17",0.736318181818182
"18",0.735727272727273
"19",0.734363636363636
"20",0.723818181818182
"21",0.723545454545454
"22",0.722681818181818
"23",0.719409090909091
"24",0.715818181818182
"25",0.713818181818182
"26",0.712272727272727
"27",0.709
"28",0.707454545454545
"29",0.706772727272727
"30",0.705590909090909
"31",0.703863636363636
"32",0.701681818181818
"33",0.701045454545455
"34",0.7
"35",0.699954545454545
"36",0.699454545454545
"37",0.699181818181818
"38",0.697545454545455
"39",0.697227272727273
"40",0.695954545454545
"41",0.6955
"42",0.694636363636364
"43",0.690090909090909
"44",0.687727272727273
"45",0.687454545454545
"46",0.686545454545455
"47",0.685636363636364
"48",0.683409090909091
"49",0.682590909090909
"50",0.681272727272727
"51",0.679090909090909
"52",0.677863636363636
"53",0.677272727272727
"54",0.676272727272727
"55",0.674272727272727
"56",0.673636363636364
"57",0.669272727272727
"58",0.667090909090909
"59",0.662954545454545
"60",0.658090909090909
"61",0.657363636363636
"62",0.653909090909091
"63",0.648909090909091
"64",0.648727272727273
"65",0.646636363636364
"66",0.644772727272727
"67",0.643318181818182
"68",0.643090909090909
"69",0.640772727272727
"70",0.634363636363636
"71",0.630272727272727
"72",0.628863636363636
"73",0.628818181818182
"74",0.628
"75",0.626181818181818
"76",0.625
"77",0.623818181818182
"78",0.620227272727273
"79",0.616318181818182
"80",0.615909090909091
"81",0.605636363636364
"82",0.595409090909091
"83",0.595318181818182
"84",0.5935
"85",0.590136363636364
"86",0.589181818181818
"87",0.586181818181818
"88",0.586090909090909
"89",0.5815
"90",0.574909090909091
"91",0.574090909090909
"92",0.567090909090909
"93",0.562
"94",0.561954545454545
"95",0.559545454545455
"96",0.558272727272727
"97",0.536363636363636
"98",0.535727272727273
"99",0.526090909090909
