"","x"
"1",0.834416666666667
"2",0.780666666666667
"3",0.775958333333333
"4",0.773333333333333
"5",0.76775
"6",0.76325
"7",0.752333333333333
"8",0.751583333333333
"9",0.746833333333333
"10",0.742166666666667
"11",0.734916666666667
"12",0.732666666666667
"13",0.726916666666667
"14",0.723083333333333
"15",0.72075
"16",0.72025
"17",0.719916666666667
"18",0.7185
"19",0.71825
"20",0.716166666666667
"21",0.715416666666667
"22",0.714833333333333
"23",0.713791666666667
"24",0.712916666666667
"25",0.712666666666667
"26",0.712666666666667
"27",0.712583333333333
"28",0.711833333333333
"29",0.7115
"30",0.710916666666667
"31",0.709166666666667
"32",0.705333333333333
"33",0.704458333333333
"34",0.701916666666667
"35",0.701041666666667
"36",0.699708333333333
"37",0.697916666666667
"38",0.696583333333333
"39",0.6945
"40",0.6945
"41",0.69225
"42",0.690833333333333
"43",0.690083333333333
"44",0.68975
"45",0.685916666666667
"46",0.685333333333333
"47",0.683791666666667
"48",0.682791666666667
"49",0.68175
"50",0.680583333333333
"51",0.678333333333333
"52",0.674833333333333
"53",0.672833333333333
"54",0.672833333333333
"55",0.672166666666667
"56",0.6705
"57",0.6705
"58",0.6695
"59",0.668583333333333
"60",0.665583333333333
"61",0.66475
"62",0.664666666666667
"63",0.664
"64",0.660208333333333
"65",0.659333333333333
"66",0.658833333333333
"67",0.656958333333333
"68",0.656125
"69",0.654041666666667
"70",0.65325
"71",0.652666666666667
"72",0.652083333333333
"73",0.651666666666667
"74",0.646083333333333
"75",0.63675
"76",0.636125
"77",0.631
"78",0.618916666666667
"79",0.6145
"80",0.613583333333333
"81",0.612458333333333
"82",0.611375
"83",0.611333333333333
"84",0.605541666666667
"85",0.605458333333333
"86",0.59625
"87",0.593583333333333
"88",0.593416666666667
"89",0.589333333333333
"90",0.589208333333333
"91",0.589083333333333
"92",0.588333333333333
"93",0.5825
"94",0.57975
"95",0.579291666666667
"96",0.572958333333333
"97",0.530125
"98",0.51675
"99",0.488416666666667
