"","x"
"1",0.9328
"2",0.8913
"3",0.8836
"4",0.879
"5",0.8766
"6",0.8764
"7",0.875
"8",0.8662
"9",0.8624
"10",0.8604
"11",0.8591
"12",0.8546
"13",0.85
"14",0.8498
"15",0.8436
"16",0.8428
"17",0.8362
"18",0.8346
"19",0.8324
"20",0.8316
"21",0.8278
"22",0.8252
"23",0.8245
"24",0.8236
"25",0.8226
"26",0.8206
"27",0.8199
"28",0.8171
"29",0.8146
"30",0.8133
"31",0.8086
"32",0.8079
"33",0.7979
"34",0.7949
"35",0.7933
"36",0.7928
"37",0.7924
"38",0.7837
"39",0.7828
"40",0.7818
"41",0.7798
"42",0.7792
"43",0.7752
"44",0.774
"45",0.7698
"46",0.7694
"47",0.7688
"48",0.7652
"49",0.7614
"50",0.761
"51",0.7526
"52",0.7522
"53",0.7478
"54",0.7452
"55",0.7451
"56",0.7438
"57",0.7415
"58",0.7406
"59",0.7401
"60",0.7386
"61",0.7318
"62",0.7264
"63",0.7225
"64",0.7212
"65",0.7166
"66",0.7129
"67",0.7127
"68",0.7096
"69",0.7084
"70",0.7072
"71",0.7038
"72",0.6932
"73",0.6922
"74",0.6916
"75",0.6801
"76",0.6779
"77",0.6653
"78",0.6651
"79",0.6635
"80",0.6563
"81",0.6552
"82",0.6506
"83",0.6505
"84",0.648
"85",0.6452
"86",0.6395
"87",0.6338
"88",0.6296
"89",0.611
"90",0.611
"91",0.5978
"92",0.5363
"93",0.5
"94",0.5
"95",0.5
"96",0.5
"97",0.5
"98",0.5
"99",0.5
