"","x"
"1",0.746741935483871
"2",0.715774193548387
"3",0.711483870967742
"4",0.709548387096774
"5",0.708145161290323
"6",0.701870967741935
"7",0.700145161290323
"8",0.697903225806452
"9",0.692258064516129
"10",0.690709677419355
"11",0.689903225806452
"12",0.689741935483871
"13",0.68741935483871
"14",0.687354838709677
"15",0.684870967741935
"16",0.684161290322581
"17",0.684096774193548
"18",0.680483870967742
"19",0.680290322580645
"20",0.679258064516129
"21",0.678516129032258
"22",0.674806451612903
"23",0.673838709677419
"24",0.670258064516129
"25",0.669935483870968
"26",0.668838709677419
"27",0.666129032258065
"28",0.664387096774193
"29",0.664354838709677
"30",0.663774193548387
"31",0.663129032258065
"32",0.663129032258065
"33",0.661935483870968
"34",0.659064516129032
"35",0.656806451612903
"36",0.655838709677419
"37",0.654806451612903
"38",0.654193548387097
"39",0.653129032258065
"40",0.651
"41",0.648225806451613
"42",0.647903225806452
"43",0.646258064516129
"44",0.645838709677419
"45",0.645193548387097
"46",0.643451612903226
"47",0.642516129032258
"48",0.638548387096774
"49",0.638516129032258
"50",0.636548387096774
"51",0.634129032258064
"52",0.633709677419355
"53",0.632
"54",0.631677419354839
"55",0.631677419354839
"56",0.631129032258064
"57",0.630741935483871
"58",0.628516129032258
"59",0.627935483870968
"60",0.625129032258064
"61",0.625032258064516
"62",0.62358064516129
"63",0.62358064516129
"64",0.622483870967742
"65",0.622129032258064
"66",0.621903225806452
"67",0.621129032258064
"68",0.620096774193548
"69",0.619451612903226
"70",0.617870967741936
"71",0.616483870967742
"72",0.61641935483871
"73",0.615741935483871
"74",0.61558064516129
"75",0.614677419354839
"76",0.614645161290323
"77",0.613967741935484
"78",0.613516129032258
"79",0.611741935483871
"80",0.611645161290323
"81",0.610258064516129
"82",0.607193548387097
"83",0.606983870967742
"84",0.603032258064516
"85",0.598645161290323
"86",0.597290322580645
"87",0.596870967741935
"88",0.596838709677419
"89",0.595967741935484
"90",0.592354838709677
"91",0.591129032258065
"92",0.588451612903226
"93",0.582
"94",0.581322580645161
"95",0.571612903225806
"96",0.565322580645161
"97",0.561193548387097
"98",0.553241935483871
"99",0.499032258064516
