"","x"
"1",0.8896
"2",0.8771
"3",0.8734
"4",0.8275
"5",0.81705
"6",0.8157
"7",0.8097
"8",0.8048
"9",0.8046
"10",0.80195
"11",0.8014
"12",0.7991
"13",0.7985
"14",0.7953
"15",0.7922
"16",0.7804
"17",0.7747
"18",0.7724
"19",0.7717
"20",0.7632
"21",0.7602
"22",0.7586
"23",0.7582
"24",0.7506
"25",0.749
"26",0.7437
"27",0.7415
"28",0.7394
"29",0.7387
"30",0.7372
"31",0.7361
"32",0.7352
"33",0.73355
"34",0.7305
"35",0.7303
"36",0.72945
"37",0.7272
"38",0.7261
"39",0.7237
"40",0.7235
"41",0.7222
"42",0.7222
"43",0.7199
"44",0.7188
"45",0.7177
"46",0.7126
"47",0.7115
"48",0.7105
"49",0.7085
"50",0.7059
"51",0.7017
"52",0.6963
"53",0.6933
"54",0.6868
"55",0.68395
"56",0.6791
"57",0.676
"58",0.67095
"59",0.6708
"60",0.6697
"61",0.6685
"62",0.668
"63",0.66185
"64",0.6602
"65",0.6582
"66",0.6573
"67",0.6549
"68",0.654
"69",0.64965
"70",0.64625
"71",0.6409
"72",0.6375
"73",0.6374
"74",0.635
"75",0.635
"76",0.63145
"77",0.6257
"78",0.6248
"79",0.62225
"80",0.6219
"81",0.6216
"82",0.61875
"83",0.61765
"84",0.6109
"85",0.6099
"86",0.6095
"87",0.6094
"88",0.602
"89",0.59905
"90",0.59655
"91",0.5962
"92",0.5927
"93",0.5919
"94",0.58885
"95",0.5714
"96",0.5696
"97",0.5548
"98",0.52695
"99",0.51205
