species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Achrysocharoides splendens,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,162238.0,,
Achrysocharoides suprafolius,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Achrysocharoides zwoelferi,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,162242.0,,
Allocerastichus doderi,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",2.0,2.0,1.0,,,768208.0,,
Allocerastichus verticillata,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Anaprostocetus acuminatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",1.0,1.0,1.0,,,792178.0,,
Apotetrastichus contractus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Apotetrastichus postmarginalis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Apotetrastichus sericothorax,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE",0.0,1.0,0.0,,gap,51267.0,,
Aprostocetus aartseni,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus acron,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus aega,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus aethiops,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",35.0,37.0,1.0,,,508419.0,,
Aprostocetus agevilleae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus agrus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus alveatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus amenon,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus andalusicus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus annulatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus anodaphus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus apama,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus apiculatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus aquaticus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus aquilus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus arathis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus arenarius,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus aristaeus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus arrabonicus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus artemisiae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus artemisicola,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus askewi,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus atticus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus aurantiacus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus azoricus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus bakkendorfi,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus balasi,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus beroe,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus biorrhizae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus blastophagusi,Arthropoda,Insecta,Hymenoptera,Eulophidae,BOLD,5.0,5.0,2.0,,,930407.0,,
Aprostocetus boreus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus bouceki,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus brachycerus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus brevipennis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus bruzzonis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus calamarius,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus calvus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus capitigenae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus capnopterus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus catius,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus caudatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",3.0,3.0,1.0,,,930408.0,,
Aprostocetus cebennicus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus cecidomyiarum,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus celtidis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE",0.0,1.0,0.0,,gap,51260.0,,
Aprostocetus ceroplastae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,1.0,1.0,1.0,,,930409.0,,
Aprostocetus cerricola,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE",7.0,7.0,2.0,,,508429.0,,
Aprostocetus chakassicus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus ciliatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",1.0,1.0,1.0,,,930410.0,,
Aprostocetus citrinus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",1.0,1.0,1.0,,,930411.0,,
Aprostocetus citripes,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus clavicornis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",1.0,2.0,1.0,,,930412.0,,
Aprostocetus claviger,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus coccidiphagus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus collega,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus constrictus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus cracens,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus craneiobiae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus crassiceps,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus crino,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,768217.0,,
Aprostocetus csokakoensis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,1.0,1.0,1.0,,,930414.0,,
Aprostocetus culminis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus cultratus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus curtivena,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus cycladum,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus cyniphidum,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus dauci,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus debilitatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus deceptor,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus deobensis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus diplosidis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,0.0,1.0,0.0,,gap,389123.0,,
Aprostocetus distichus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus diversus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus doksyensis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus domenichinii,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus dotus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus dryocoetae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus durmitorensis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus elegantulus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus eleuchia,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus elongatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",2.0,3.0,1.0,,,51258.0,,
Aprostocetus emesa,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus epicharmus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",1.0,1.0,1.0,,,930417.0,,
Aprostocetus epilobiellus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus epilobii,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus eratus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus ericae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus eriophyes,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus escherichi,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus esherensis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus euagoras,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus eupatorii,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus eupolis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus eurystoma,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus eurytomae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus eurytus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus extensus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus fabicola,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus femoralis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus flavifrons,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus flavovarius,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus fonscolombei,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus foraminifer,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus forsteri,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE",8.0,9.0,2.0,,,404633.0,,
Aprostocetus fulvipes,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus fusificola,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus garganensis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus gaus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus glandicola,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus gnomus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus graciliclava,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus grahami,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus grandii,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus gratus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus grylli,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus hagenowii,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",0.0,1.0,0.0,,gap,51262.0,,
Aprostocetus hedqvisti,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus hians,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus holomelas,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus humilis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus ibericus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus impurus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus incrassatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus invidus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus ione,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus lacaena,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus lachares,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus lacunatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus larzacensis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus laticeps,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus leptocerus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus leptoneuros,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus leucone,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus levadiensis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus ligus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus lituratus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus longicauda,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus longipectus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus longiscapus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus longulus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus lutescens,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus luteus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus lycidas,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus lycidoides,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus lysippe,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus malagensis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus mandanis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,770297.0,,
Aprostocetus masculinus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus maurus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus mazaeus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus meltoftei,Arthropoda,Insecta,Hymenoptera,Eulophidae,BOLD,36.0,65.0,2.0,,,378546.0,,
Aprostocetus menius,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus meridionalis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus meroe,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus metra,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus micantulus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus microcosmus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,0.0,6.0,0.0,,gap,375732.0,,
Aprostocetus microscopicus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus mimulus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus minimus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",1.0,1.0,1.0,,,930421.0,,
Aprostocetus miridivorus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus moldavicus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus monacoi,Arthropoda,Insecta,Hymenoptera,Eulophidae,BOLD,0.0,1.0,0.0,,gap,715253.0,,
Aprostocetus morairensis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus mycerinus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus myrsus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus natans,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus neglectus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus novatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus nubigenus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus nymphis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus obliquus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus occidentalis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus oreophilus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus orestes,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus orithyia,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus oropus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus ovivorax,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus pachyneuros,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus palustris,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus pantshenkoi,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus paralus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus pausiris,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus percaudatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus perfulvescens,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus perone,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus phillyreae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus phineus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus phloeophthori,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus phragmiticola,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus phragmitinus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus ping,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus plagioderae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus plangon,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus planiusculus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus polygoni,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus problematicus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus productus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus prolidice,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus prosymna,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus pseudopodiellus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus ptarmicae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus pygmaeus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus rhacius,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus rhipheus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus rhode,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus rimskykorsakovi,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus roesellae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus rubi,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus rubicola,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus rufescens,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus rufiscapus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus rufus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus rumicis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
