species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Cimbex quadrimaculatus,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,337689.0
Corynis amoena,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE,DTN",12.0,17.0,1.0,,,332423.0
Corynis andrei,Arthropoda,Insecta,Hymenoptera,Cimbicidae,BOLD,2.0,2.0,1.0,,,332425.0
Corynis atricapilla,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",4.0,4.0,1.0,,,332426.0
Corynis caucasica,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",5.0,7.0,1.0,,,332427.0
Corynis crassicornis,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE,iNat,DTN",49.0,66.0,3.0,,,81276.0
Corynis dusmeti,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",6.0,6.0,1.0,,,332430.0
Corynis enslini,Arthropoda,Insecta,Hymenoptera,Cimbicidae,BOLD,7.0,9.0,1.0,,,527721.0
Corynis frontina,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",13.0,17.0,1.0,,,332431.0
Corynis hispanica,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",9.0,9.0,1.0,,,332434.0
Corynis ibafra,Arthropoda,Insecta,Hymenoptera,Cimbicidae,BOLD,2.0,2.0,0.0,,,962021.0
Corynis italica,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",4.0,7.0,1.0,,,332435.0
Corynis jucunda,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",4.0,4.0,1.0,,,332436.0
Corynis krueperi,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",6.0,6.0,1.0,,,332437.0
Corynis lateralis,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",1.0,2.0,1.0,,,332438.0
Corynis mauritanica,Arthropoda,Insecta,Hymenoptera,Cimbicidae,FE,,,,,gap,
Corynis meridionalis,Arthropoda,Insecta,Hymenoptera,Cimbicidae,BOLD,3.0,8.0,0.0,,,527722.0
Corynis mutabilis,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",3.0,7.0,2.0,,,332440.0
Corynis obscura,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE,iNat,DTN",41.0,58.0,1.0,,,190382.0
Corynis sanguinea,Arthropoda,Insecta,Hymenoptera,Cimbicidae,FE,1.0,2.0,1.0,,,332443.0
Corynis similis,Arthropoda,Insecta,Hymenoptera,Cimbicidae,FE,,,,,gap,
Praia taczanowskii,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE,DTN",7.0,7.0,1.0,,,336677.0
Pseudoclavellaria amerinae,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,336710.0
Trichiosoma aenescens,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",27.0,28.0,2.0,,,340390.0
Trichiosoma crassum,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",1.0,1.0,0.0,,,340395.0
Trichiosoma kontuniemii,Arthropoda,Insecta,Hymenoptera,Cimbicidae,FE,1.0,1.0,0.0,,,340399.0
Trichiosoma laterale,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",1.0,1.0,0.0,,,340401.0
Trichiosoma latreillii,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",2.0,3.0,1.0,,,340402.0
Trichiosoma lucorum,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE,DTN",19.0,21.0,3.0,,,294435.0
Trichiosoma malaisei,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",2.0,2.0,0.0,,,340403.0
Trichiosoma nanae,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",1.0,1.0,1.0,,,340406.0
Trichiosoma nigricoma,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",8.0,8.0,2.0,,,340408.0
Trichiosoma pusillum,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"FE,DTN",,,,,gap,
Trichiosoma sachalinense,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",2.0,2.0,1.0,,,340412.0
Trichiosoma scalesii,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",9.0,12.0,1.0,,,340413.0
Trichiosoma sericeum,Arthropoda,Insecta,Hymenoptera,Cimbicidae,FE,,,,,gap,
Trichiosoma sibiricum,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",6.0,6.0,0.0,,,340416.0
Trichiosoma sorbi,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE,DTN",9.0,14.0,1.0,,,340418.0
Trichiosoma sylvaticum,Arthropoda,Insecta,Hymenoptera,Cimbicidae,FE,0.0,1.0,0.0,,gap,340419.0
Trichiosoma tibiale,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE,DTN",4.0,6.0,1.0,,,340420.0
Trichiosoma villosum,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE",2.0,2.0,0.0,,,340424.0
Trichiosoma vitellina,Arthropoda,Insecta,Hymenoptera,Cimbicidae,"BOLD,FE,DTN",7.0,7.0,2.0,,,340425.0
