species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Adontomerus confusus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Adontomerus crassipes,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Adontomerus gregalis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Adontomerus impolitus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Adontomerus robustus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Chalcimerus borceai,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Cryptopristus caliginosus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Eridontomerus algiricus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Eridontomerus arrabonicus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Eridontomerus biroi,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Eridontomerus fulviventris,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Eridontomerus illiesi,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Eridontomerus isosomatis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Eridontomerus laticornis,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Eridontomerus rufipes,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Eridontomerus sapphyrinus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Eridontomerus syrphi,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Exopristus trigonomerus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Glyphomerus carinatus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Glyphomerus europaeus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Glyphomerus isosomatis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Glyphomerus stigma,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",1.0,7.0,1.0,,,481493.0,
Glyphomerus tibialis,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Idarnotorymus pulcher,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,0.0,1.0,0.0,,gap,948083.0,
Idiomacromerus arcus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus balasi,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus bouceki,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus budensis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus carayoni,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus centaureae,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus conicollis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus curticaudatus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus eltonicus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus ephedricola,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus gregarius,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus insuetus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus longicornis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus lysander,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus mayri,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus nitens,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus pallistigmus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus pannonicus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus papaveris,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Idiomacromerus perplexus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,0.0,5.0,0.0,,gap,481495.0,
Idiomacromerus phlomidis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus pulcher,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus regillus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus semiaeneus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus splendidus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Idiomacromerus terebrator,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,0.0,5.0,0.0,,gap,481496.0,
Idiomacromerus variegatus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Megastigmus cotoneastri,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Megastigmus cynipedis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Megastigmus dumicola,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Megastigmus gravis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Megastigmus hoffmeyeri,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,1.0,1.0,0.0,,,652182.0,
Megastigmus lasiocarpae,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,1.0,4.0,0.0,,,481483.0,
Megastigmus milleri,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,1.0,2.0,0.0,,,481484.0,
Megastigmus nigrovariegatus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,1.0,6.0,0.0,,,481485.0,
Megastigmus pinus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,iNat",1.0,5.0,0.0,,,481487.0,
Megastigmus specularis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,0.0,5.0,0.0,,gap,481489.0,
Megastigmus spermotrophus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",1.0,8.0,0.0,,,534906.0,
Megastigmus strobilobius,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",15.0,18.0,1.0,,,958466.0,
Megastigmus synophri,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Megastigmus transvaalensis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,45.0,45.0,1.0,,,31805.0,
Megastigmus wachtli,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Microdontomerus annulatus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",0.0,5.0,0.0,,gap,481498.0,
Microdontomerus gallicolus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Monodontomerus aeneus,Arthropoda,Insecta,Hymenoptera,Torymidae,"BOLD,FE,DTN",1.0,1.0,1.0,,,957665.0,
Monodontomerus aereus,Arthropoda,Insecta,Hymenoptera,Torymidae,"BOLD,FE,DTN",0.0,6.0,0.0,,gap,968810.0,
Monodontomerus canariensis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Monodontomerus dentipes,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,FE,gap,,
Monodontomerus laricis,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Monodontomerus laticornis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Monodontomerus minor,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",6.0,11.0,0.0,,,29824.0,
Monodontomerus obscurus,Arthropoda,Insecta,Hymenoptera,Torymidae,"BOLD,FE,iNat,DTN",0.0,5.0,0.0,,gap,968332.0,
Monodontomerus rugulosus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Monodontomerus strobili,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Monodontomerus usticensis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Monodontomerus vicicellae,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Palachia pulchra,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Podagrion binotata,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Podagrion gibbum,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Podagrion mantis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,0.0,5.0,0.0,,gap,481518.0,
Podagrion meridionale,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Podagrion minus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Podagrion pachymerum,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Podagrion splendens,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Podagrionella lichtensteini,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Podagrionella tatianae,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseuderimerus luteus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus arvernicus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Pseudotorymus bollinensis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus brevicaudis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus capreae,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus cupreus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus euphorbiae,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus frontinus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus krygeri,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus leguminus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Pseudotorymus medicaginis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus militaris,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Pseudotorymus napi,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Pseudotorymus nephthys,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus pannonicus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus papaveris,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Pseudotorymus salicinus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus salicis,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Pseudotorymus salviae,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Pseudotorymus sanguinalis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus sapphyrinus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Pseudotorymus semicarinatus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus stachidis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus tarsatus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Pseudotorymus verbasci,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Pseudotorymus vittiger,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Thaumatorymus notanisoides,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymoides dispar,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymoides kiesenwetteri,Arthropoda,Insecta,Hymenoptera,Torymidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,725824.0,
Torymoides transrugosus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymoides violaceus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus aceris,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus acrophilae,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus amurensis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus anastativorus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus angelicae,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Torymus anthobiae,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus antiquus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus apiomyiae,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus approximatus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Torymus arcadius,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus arcticus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus argei,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Torymus armatus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,iNat,DTN",4.0,8.0,1.0,FE,,1065834.0,
Torymus artemisiae,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus arundinis,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Torymus associatus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Torymus aucupariae,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus auratus,Arthropoda,Insecta,Hymenoptera,Torymidae,"BOLD,FE,iNat,DTN",329.0,394.0,5.0,FE,,508172.0,508457.0
Torymus austriacus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Torymus azureus,Arthropoda,Insecta,Hymenoptera,Torymidae,"BOLD,FE,DTN",5.0,13.0,2.0,,,352723.0,
Torymus basalis,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Torymus bedeguaris,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",12.0,64.0,2.0,FE,,224806.0,
Torymus boops,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus borealis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus bouceki,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus brachyurus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus breviscapus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus calcaratus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,iNat",,,,,gap,,
Torymus caledonicus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus canariensis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus capitonis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus caudatulus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus centor,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus cerri,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Torymus chaubattiensis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus chlorocopes,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus chloromerus,Arthropoda,Insecta,Hymenoptera,Torymidae,"BOLD,FE,DTN",3.0,4.0,1.0,,,658858.0,
Torymus chrysocephalus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus cingulatus,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Torymus confinis,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Torymus confluens,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Torymus contubernalis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus corni,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus crassiceps,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus cretaceus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus cultriventris,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
Torymus cupratus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus cupreus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus curticauda,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus curtisi,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus curvatulus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus cyaneus,Arthropoda,Insecta,Hymenoptera,Torymidae,"BOLD,FE,DTN",21.0,29.0,2.0,,,508456.0,
Torymus cyniphidis,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus cyprianus,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus dorycnicola,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus drewseni,Arthropoda,Insecta,Hymenoptera,Torymidae,FE,,,,,gap,,
Torymus druparum,Arthropoda,Insecta,Hymenoptera,Torymidae,"FE,DTN",,,,,gap,,
