species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Eupelmus sculpturatus,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Eupelmus seculatus,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"BOLD,FE",2.0,4.0,1.0,,,481406.0,
Eupelmus splendens,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"BOLD,FE",4.0,6.0,1.0,,,481392.0,930447.0
Eupelmus stenozus,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Eupelmus stenus,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Eupelmus stramineipes,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,481393.0,
Eupelmus synophri,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Eupelmus testaceiventris,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"BOLD,FE",1.0,4.0,1.0,FE,,480704.0,
Eupelmus tibicinis,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,4.0,4.0,1.0,,,682173.0,
Eupelmus urozonus,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"BOLD,FE,DTN",144.0,148.0,5.0,,,480713.0,682166.0
Eupelmus vesicularis,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"BOLD,FE,iNat,DTN",51.0,154.0,2.0,,,380026.0,
Eupelmus vindex,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"BOLD,FE",5.0,5.0,1.0,,,481394.0,
Eupelmus xambeui,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Eupelmus zangherii,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Eusandalum calabra,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Eusandalum coronatum,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"FE,DTN",,,,,gap,,
Eusandalum dezorti,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Eusandalum elongatum,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"FE,DTN",,,,,gap,,
Eusandalum flavipenne,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"FE,DTN",,,,,gap,,
Eusandalum ibericum,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Eusandalum inerme,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"FE,DTN",,,,,gap,,
Eusandalum merceti,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Eusandalum seyrigi,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Eusandalum walkeri,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"FE,DTN",,,,,gap,,
Merostenus excavatus,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"BOLD,FE,DTN",1.0,8.0,0.0,,,480241.0,
Merostenus phedyma,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Metapelma insignis,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Metapelma nobilis,Arthropoda,Insecta,Hymenoptera,Eupelmidae,"FE,iNat,DTN",,,,,gap,,
Neanastatus proximus,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Pentacladia coerulescens,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Pentacladia elegans,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Pentacladia eques,Arthropoda,Insecta,Hymenoptera,Eupelmidae,FE,,,,,gap,,
Tineobius tamaricis,Arthropoda,Insecta,Hymenoptera,Eupelmidae,BOLD,1.0,1.0,1.0,,,792286.0,
