species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Asaphes aequatus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Asaphes aphidii,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Asaphes brevipetiolatus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,0.0,5.0,0.0,,gap,483184.0,
Asaphes hirsutus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,0.0,5.0,0.0,,gap,483186.0,
Asaphes petiolatus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,0.0,5.0,0.0,,gap,483916.0,
Asaphes suspensus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",15.0,29.0,2.0,,,206227.0,
Asaphes vulgaris,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",82.0,142.0,4.0,,,163715.0,
Atrichomalus trianellatus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",1.0,1.0,1.0,,,970150.0,
Bairamlia fuscipes,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",2.0,2.0,0.0,,,970255.0,
Blascoa ephedrae,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Boucekina splendens,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Bugacia arenaria,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Bugacia classeyi,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Bugacia submontana,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",1.0,1.0,0.0,,,970259.0,
Caenacis capnopterus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Caenacis flavipes,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Caenacis inflexa,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",2.0,3.0,0.0,,,970184.0,
Caenacis lauta,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Caenocrepis arenicola,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Caenocrepis bothynoderi,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Callimerismus fronto,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Callimerismus suecicus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Calliprymna bisetosa,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Callitula angioneurae,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Callitula bicolor,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",37.0,39.0,3.0,,,968327.0,
Callitula elongata,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,970196.0,
Callitula ferrierei,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Callitula lionatus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Callitula pyrrhogaster,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,iNat,DTN",1.0,1.0,0.0,,,970171.0,
Capellia cecidomyiae,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Capellia orneus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,970214.0,
Capellia stigma,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Catolaccus ater,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",0.0,1.0,0.0,,gap,206230.0,
Catolaccus crassiceps,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",0.0,3.0,0.0,FE,gap,483168.0,
Cea pulicaris,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",5.0,11.0,1.0,,,483921.0,
Cecidolampa barbotini,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Cecidostiba adana,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cecidostiba atra,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cecidostiba docimus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,970138.0,
Cecidostiba fungosa,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",7.0,7.0,2.0,,,508443.0,
Cecidostiba geganius,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Cecidostiba ilicina,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cecidostiba saportai,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cecidostiba semifascia,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",3.0,3.0,1.0,,,508444.0,
Cerocephala cornigera,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",1.0,4.0,0.0,,,800412.0,
Cerocephala eccoptogastri,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,0.0,2.0,0.0,,gap,948147.0,
Cerocephala rufa,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",0.0,5.0,0.0,,gap,483938.0,
Cheiropachus obscuripes,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cheiropachus quadrum,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,iNat,DTN",15.0,26.0,1.0,,,483998.0,
Cheiropachus scolyti,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cheiropachus tripunctatus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Chlorocytus agropyri,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Chlorocytus alticornis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Chlorocytus breviscapus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Chlorocytus deschampsiae,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Chlorocytus dinotiscoides,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Chlorocytus diversus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,970248.0,
Chlorocytus formosus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,707204.0,
Chlorocytus harmolitae,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Chlorocytus inchoatus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Chlorocytus koponeni,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Chlorocytus longicauda,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Chlorocytus longiscapus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Chlorocytus phalaridis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Chlorocytus pilosus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Chlorocytus planus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Chlorocytus polichna,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Chlorocytus scandolensis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Chlorocytus spenceri,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Chlorocytus spicatus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",1.0,3.0,0.0,,,968325.0,
Chlorocytus terminalis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Chlorocytus ultonicus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Cleonymus apicalis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Cleonymus balcanicus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cleonymus brevis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cleonymus canariensis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cleonymus cyaneus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Cleonymus elongatus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Cleonymus eximius,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Cleonymus laticornis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",2.0,2.0,0.0,,,760847.0,
Cleonymus obscurus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",5.0,12.0,1.0,,,970205.0,
Cleonymus viridinitens,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Coelopisthia areolata,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Coelopisthia caledonica,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Coelopisthia eurynota,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Coelopisthia extenta,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",4.0,6.0,1.0,,,968323.0,
Coelopisthia pachycera,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Colotrechnus subcoeruleus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,970229.0,
Colotrechnus viridis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",1.0,1.0,0.0,,,768223.0,
Conomorium amplum,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",3.0,3.0,0.0,,,970245.0,
Conomorium patulum,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Conomorium pityocampae,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Coruna clavata,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",15.0,20.0,2.0,,,670252.0,
Cratomus megacephalus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,iNat,DTN",3.0,10.0,1.0,,,483950.0,
Cryptoprymna atra,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",10.0,15.0,0.0,,,484003.0,
Cryptoprymna paludicola,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",2.0,2.0,1.0,,,970194.0,
Cyclogastrella clypealis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",15.0,15.0,1.0,,,970163.0,
Cyclogastrella flavius,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cyclogastrella simplex,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",22.0,25.0,0.0,,,968317.0,
Cyrtogaster britteni,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,0.0,4.0,0.0,,gap,484005.0,
Cyrtogaster clavicornis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Cyrtogaster mallorcensis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cyrtogaster poesos,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cyrtogaster vulgaris,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",1.0,11.0,0.0,,,484027.0,
Cyrtoptyx cynipidis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cyrtoptyx latipes,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cyrtoptyx lichtensteini,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cyrtoptyx pistaciae,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Cyrtoptyx robustus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dibrachoides cionobius,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Dibrachoides dynastes,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",1.0,2.0,1.0,,,948026.0,
Dibrachoides eximius,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dibrachys affinis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",2.0,2.0,0.0,,,970213.0,
Dibrachys boarmiae,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dibrachys braconidis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dibrachys cavus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",9.0,17.0,2.0,,,206247.0,
Dibrachys crassiscapus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dibrachys elegans,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dibrachys fuscicornis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",0.0,5.0,0.0,,gap,484039.0,
Dibrachys goettingenus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dibrachys hians,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",1.0,7.0,1.0,,,484040.0,
Dibrachys lignicola,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Dibrachys maculipennis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dibrachys microgastri,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",2.0,14.0,1.0,,,484028.0,
Dibrachys vesparum,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Diglochis crinifrons,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Diglochis paludicola,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Diglochis sylvicola,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",4.0,10.0,0.0,,,967809.0,
Dimachus cingulum,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",2.0,4.0,0.0,,,484022.0,
Dinarmoides spilopterus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dinarmus acutus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",8.0,18.0,1.0,,,970131.0,
Dinarmus basalis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,0.0,2.0,0.0,,gap,948028.0,
Dinarmus italicus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dinarmus latialis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dinarmus major,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dinarmus parvula,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dinarmus vagabundus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dinotiscus aponius,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",0.0,5.0,0.0,,gap,484024.0,
Dinotiscus colon,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,iNat,DTN",,,,,gap,,
Dinotiscus eupterus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",12.0,18.0,2.0,,,484042.0,
Dinotiscus isvicrensis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,BOLD,5.0,5.0,1.0,,,706362.0,
Dinotiscus wichmanni,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dinotoides tenebricus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",9.0,9.0,1.0,,,970118.0,
Dipara alata,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dipara claviger,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dipara petiolata,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",5.0,10.0,1.0,,,646194.0,
Dirhicnus clandestinus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Dirhicnus ferrierei,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dirhicnus ramealis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,968319.0,
Dorcatomophaga westi,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Dudichilla crassicornis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Ecrizotes caudata,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Ecrizotes filicornis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Ecrizotes longicornis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",1.0,1.0,1.0,,,970166.0,
Ecrizotes monticola,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",1.0,1.0,1.0,,,970179.0,
Elderia suecica,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Endomychobius endomychi,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Epicopterus choreiformis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,970224.0,
Epicopterus solarii,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Erdoesia tessellata,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,970186.0,
Erdoesina alboannulata,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Erythromalus faustina,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Erythromalus nubilipennis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Erythromalus rufiventris,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",8.0,8.0,1.0,,,970244.0,
Eulonchetron torymoides,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",95.0,106.0,1.0,,,484061.0,
Eumacepolus dulcis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Eumacepolus einersbergensis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Eumacepolus obscurior,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Eumacepolus pulcher,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Eumacepolus saxeseni,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Euneura lachni,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Euneura saetosa,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",2.0,3.0,1.0,,,970114.0,
Euneura sopolis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Eunotus acutus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Eunotus areolatus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Eunotus cretaceus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",0.0,5.0,0.0,,gap,483972.0,
Eunotus hofferi,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Eunotus kocoureki,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Eunotus merceti,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
Eunotus nigriclavis,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Eunotus obscurus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Eunotus parvulus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,970175.0,
Eurydinota leptomera,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,DTN",1.0,4.0,1.0,,,801172.0,
Gastracanthus erythrogaster,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Gastracanthus pulcherrimus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE,iNat,DTN",24.0,24.0,1.0,,,968807.0,
Gastrancistrus acontes,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"FE,DTN",,,,,gap,,
Gastrancistrus acutus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,"BOLD,FE",2.0,2.0,1.0,,,1065906.0,
Gastrancistrus aequus,Arthropoda,Insecta,Hymenoptera,Pteromalidae,FE,,,,,gap,,
