species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Epyris carbunculus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris corcyraeus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris erythrocerus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris evanescens,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris foveatus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris fuscipalpis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris gaullei,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris inermis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris insulanus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris longicollis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris macrocerus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris macromma,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris marshalli,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris maximus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris minor,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris niger,Arthropoda,Insecta,Hymenoptera,Bethylidae,"BOLD,FE",132.0,135.0,1.0,,,453342.0
Epyris quinquecarinatus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris rufimanus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris sublevis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris tardus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris transversus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Epyris tricolor,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Glenosema bifoveatus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Glenosema merceti,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Glenosema nigra,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Glenosema pedestris,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Goniozus claripennis,Arthropoda,Insecta,Hymenoptera,Bethylidae,"BOLD,FE,DTN",2.0,2.0,1.0,,,592653.0
Goniozus disjunctus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Goniozus distigmus,Arthropoda,Insecta,Hymenoptera,Bethylidae,BOLD,21.0,25.0,1.0,,,453335.0
Goniozus gallicola,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Goniozus gestroi,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Goniozus maurus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Goniozus mobilis,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Goniozus plugarui,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Goniozus punctatus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Goniozus tibialis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Heterocoelia carcelii,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Heterocoelia foenaria,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Heterocoelia halidaiella,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Heterocoelia halidaii,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Heterocoelia hispanica,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Heterocoelia hungarica,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Heterocoelia levicollis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Heterocoelia nagyi,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Heterocoelia nigriventris,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Heterocoelia nitida,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Heterocoelia ruficollis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Heterocoelia scutellaris,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris bidentatus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris crenulatus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris dubius,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris erythroderes,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris fasciipennis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris glabratus,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Holepyris hyalinipennis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris inermis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris lavagnei,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris lineatus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris maculipennis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris montandoni,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris napocaensis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris neglectus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris nigerrimus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris orientalis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris pedestris,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris punctaticollis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris rufitarsis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris sylvanidis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris tibialis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris tricarinatus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Holepyris ulmi,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Isobrachium caprae,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Isobrachium hispanicum,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Isobrachium nigricorne,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Israelius carthami,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Laelius anthrenivorus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Laelius bipartitus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Laelius borealis,Arthropoda,Insecta,Hymenoptera,Bethylidae,BOLD,1.0,1.0,1.0,,,658860.0
Laelius elisae,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Laelius femoralis,Arthropoda,Insecta,Hymenoptera,Bethylidae,"BOLD,FE,DTN",13.0,13.0,1.0,,,453343.0
Laelius foersteri,Arthropoda,Insecta,Hymenoptera,Bethylidae,BOLD,2.0,2.0,1.0,,,659162.0
Laelius fulvipes,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Laelius fumimarginalis,Arthropoda,Insecta,Hymenoptera,Bethylidae,BOLD,11.0,12.0,1.0,,,592646.0
Laelius parcepilosus,Arthropoda,Insecta,Hymenoptera,Bethylidae,BOLD,1.0,1.0,0.0,,,964318.0
Laelius pedatus,Arthropoda,Insecta,Hymenoptera,Bethylidae,BOLD,13.0,15.0,1.0,,,592645.0
Laelius perrisi,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Laelius rufipes,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Laelius tibialis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Laelius utilis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Laelius virilis,Arthropoda,Insecta,Hymenoptera,Bethylidae,BOLD,0.0,1.0,0.0,,gap,964317.0
Ludita villosa,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,349398.0
Mesitius africanus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Mesitius apterus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Mesitius cameroni,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Mesitius concii,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Mesitius erythrothorax,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Mesitius ghillianii,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Mesitius rufithorax,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Mesitius szaboi,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Metrionotus bekkeri,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Metrionotus caspicus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Metrionotus minimus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Metrionotus nigriceps,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Metrionotus parvulus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Metrionotus pyrenaicus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Odontepyris erucarus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Odontepyris moldavicus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Parascleroderma berlandi,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Parascleroderma cisnora,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Parascleroderma claripennis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Parascleroderma fiturcata,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Parascleroderma fulviceps,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Parascleroderma fuscipennis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Parascleroderma hindola,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Parascleroderma nigriceps,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Parascleroderma norcasta,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Parascleroderma rugosulum,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Parascleroderma scobiciae,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Parascleroderma sulcatifrons,Arthropoda,Insecta,Hymenoptera,Bethylidae,"BOLD,FE",2.0,2.0,0.0,,,1122198.0
Parascleroderma unicolor,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Parascleroderma varlinda,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Plastanoxus ahuiensis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Plastanoxus chittendeni,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Plastanoxus chittendenii,Arthropoda,Insecta,Hymenoptera,Bethylidae,BOLD,4.0,6.0,1.0,,,706529.0
Plastanoxus laevis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Plastanoxus munroi,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Plastanoxus westwoodi,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Pristocera depressa,Arthropoda,Insecta,Hymenoptera,Bethylidae,"BOLD,FE",0.0,1.0,0.0,,gap,774438.0
Pristocera masii,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Pseudisobrachium fialai,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Pseudisobrachium intermedium,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Pseudisobrachium pubescens,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Pseudisobrachium subcyaneum,Arthropoda,Insecta,Hymenoptera,Bethylidae,"BOLD,FE",2.0,5.0,0.0,,,1122199.0
Psilobethylus atriceps,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Psilobethylus luteus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Rhabdepyris fasciatus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Rhabdepyris fuscipennis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Rhabdepyris fuscipes,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Rhabdepyris hemipterus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Rhabdepyris mymecophilus,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Rhabdepyris myrmecophilus,Arthropoda,Insecta,Hymenoptera,Bethylidae,BOLD,1.0,1.0,0.0,,,674367.0
Rhabdepyris pallidinervis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Rhabdepyris pallidipennis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Rhabdepyris proximus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Rhabdepyris reitteri,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus abdominalis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus brevicornis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus cereicollis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus concinnus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus cylindricus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus domesticus,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",1.0,1.0,1.0,,,930257.0
Sclerodermus ephippius,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus fasciatus,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Sclerodermus fonscolombei,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus formiciformis,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Sclerodermus fulvicornis,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Sclerodermus fuscicornis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus fuscus,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Sclerodermus gracilis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus intermedius,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Sclerodermus linearis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus minutus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus nitidus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus pedunculus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus piceus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sclerodermus rufa,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Sclerodermus rufescens,Arthropoda,Insecta,Hymenoptera,Bethylidae,"FE,DTN",,,,,gap,
Sclerodermus sidneyanus,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
Sulcomesitius haemorrhoidalis,Arthropoda,Insecta,Hymenoptera,Bethylidae,FE,,,,,gap,
