species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Brachymeria secundaria,Arthropoda,Insecta,Hymenoptera,Chalcididae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,708516.0,
Brachymeria tibialis,Arthropoda,Insecta,Hymenoptera,Chalcididae,"BOLD,FE,iNat,DTN",2.0,3.0,0.0,,,562074.0,
Brachymeria tristis,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Brachymeria vitripennis,Arthropoda,Insecta,Hymenoptera,Chalcididae,"FE,DTN",,,,,gap,,
Brachymeria walkeri,Arthropoda,Insecta,Hymenoptera,Chalcididae,"FE,DTN",,,,,gap,,
Chalcis myrifex,Arthropoda,Insecta,Hymenoptera,Chalcididae,"BOLD,FE,iNat,DTN",0.0,1.0,0.0,,gap,758561.0,
Chalcis obtusedentata,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Chalcis ramicornis,Arthropoda,Insecta,Hymenoptera,Chalcididae,"FE,DTN",,,,,gap,,
Chalcis sispes,Arthropoda,Insecta,Hymenoptera,Chalcididae,"BOLD,FE,iNat,DTN",4.0,6.0,2.0,,,453338.0,722230.0
Chalcis strigulosa,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Chalcis wolffi,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Chalcis wollastoni,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Chirocera pectinicornis,Arthropoda,Insecta,Hymenoptera,Chalcididae,"BOLD,FE",1.0,1.0,0.0,,,708521.0,
Conura xanthostigma,Arthropoda,Insecta,Hymenoptera,Chalcididae,"BOLD,FE,DTN",1.0,1.0,0.0,,,708517.0,
Dirhinus cyprius,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Dirhinus giffardii,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Dirhinus hesperidum,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Dirhinus parotideus,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Epitranus intermedius,Arthropoda,Insecta,Hymenoptera,Chalcididae,"FE,DTN",,,,,gap,,
Euchalcis haematomera,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Euchalcis miegii,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Euchalcis minor,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Euchalcis unicolor,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Euchalcis vexans,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Haltichella rufipes,Arthropoda,Insecta,Hymenoptera,Chalcididae,"BOLD,FE,iNat,DTN",13.0,29.0,1.0,,,562077.0,
Hockeria bifasciata,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Hockeria canariensis,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Hockeria chaoensis,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Hockeria fumipennis,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Hockeria hockerioides,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Hockeria hofferi,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Hockeria inopinata,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Hockeria magna,Arthropoda,Insecta,Hymenoptera,Chalcididae,"FE,DTN",,,,,gap,,
Hockeria mengenillarum,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Hockeria singularis,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Hockeria susterai,Arthropoda,Insecta,Hymenoptera,Chalcididae,"BOLD,FE",1.0,1.0,0.0,,,953953.0,
Hockeria unicolor,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Hockeria vetusta,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Hybothorax graffii,Arthropoda,Insecta,Hymenoptera,Chalcididae,"BOLD,FE,DTN",2.0,4.0,0.0,,,562073.0,
Kriechbaumerella hofferi,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Kriechbaumerella mansues,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Lasiochalcidia agilis,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Lasiochalcidia cincticornis,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Lasiochalcidia dargelasii,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Lasiochalcidia guineensis,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Lasiochalcidia pubescens,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Lasiochalcidia rubripes,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Neochalcis fertoni,Arthropoda,Insecta,Hymenoptera,Chalcididae,"BOLD,FE",3.0,9.0,0.0,,,562069.0,
Neochalcis hippotoides,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Neochalcis osmicida,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Neohybothorax hetera,Arthropoda,Insecta,Hymenoptera,Chalcididae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,758559.0,
Proconura aenea,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Proconura aeneonitens,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Proconura nigripes,Arthropoda,Insecta,Hymenoptera,Chalcididae,"BOLD,FE",1.0,3.0,0.0,,,562071.0,
Proconura pseudonebulosa,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Proconura punica,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Psilochalcis benoisti,Arthropoda,Insecta,Hymenoptera,Chalcididae,"FE,DTN",,,,,gap,,
Psilochalcis clypeata,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Psilochalcis festiva,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Psilochalcis frontalis,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Psilochalcis immaculata,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Psilochalcis ligustica,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Psilochalcis mirabilis,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Psilochalcis nigerrima,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Psilochalcis oranensis,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Psilochalcis rufitarsis,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Psilochalcis subaenea,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Psilochalcis subarmata,Arthropoda,Insecta,Hymenoptera,Chalcididae,"BOLD,FE,DTN",4.0,6.0,0.0,,,953952.0,
Psilochalcis tenuicornis,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Tanycoryphus grahami,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
Tanycoryphus ibericus,Arthropoda,Insecta,Hymenoptera,Chalcididae,FE,,,,,gap,,
