species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Perilampus laevifrons,Arthropoda,Insecta,Hymenoptera,Perilampidae,"BOLD,FE,DTN",2.0,11.0,0.0,,,733944.0
Perilampus maceki,Arthropoda,Insecta,Hymenoptera,Perilampidae,FE,,,,,gap,
Perilampus masculinus,Arthropoda,Insecta,Hymenoptera,Perilampidae,FE,,,,,gap,
Perilampus micans,Arthropoda,Insecta,Hymenoptera,Perilampidae,"FE,iNat,DTN",,,,,gap,
Perilampus minutalis,Arthropoda,Insecta,Hymenoptera,Perilampidae,"FE,DTN",,,,,gap,
Perilampus neglectus,Arthropoda,Insecta,Hymenoptera,Perilampidae,"FE,DTN",,,,,gap,
Perilampus nitens,Arthropoda,Insecta,Hymenoptera,Perilampidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,968809.0
Perilampus nola,Arthropoda,Insecta,Hymenoptera,Perilampidae,FE,,,,,gap,
Perilampus polypori,Arthropoda,Insecta,Hymenoptera,Perilampidae,FE,,,,,gap,
Perilampus pupulus,Arthropoda,Insecta,Hymenoptera,Perilampidae,FE,,,,,gap,
Perilampus ruficornis,Arthropoda,Insecta,Hymenoptera,Perilampidae,"BOLD,FE,iNat,DTN",0.0,2.0,0.0,,gap,733942.0
Perilampus ruschkai,Arthropoda,Insecta,Hymenoptera,Perilampidae,"BOLD,FE,DTN",2.0,4.0,0.0,,,757008.0
Perilampus splendidus,Arthropoda,Insecta,Hymenoptera,Perilampidae,FE,,,,,gap,
Perilampus tristis,Arthropoda,Insecta,Hymenoptera,Perilampidae,"BOLD,FE,DTN",12.0,17.0,2.0,,,481466.0
Philomides flavicollis,Arthropoda,Insecta,Hymenoptera,Perilampidae,FE,,,,,gap,
Philomides paphius,Arthropoda,Insecta,Hymenoptera,Perilampidae,FE,,,,,gap,
Steffanolampus salicetum,Arthropoda,Insecta,Hymenoptera,Perilampidae,FE,1.0,8.0,1.0,,,314845.0
