species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Agenioideus apicalis,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",3.0,8.0,0.0,HySI,,311791.0,
Agenioideus arenicolus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI",4.0,4.0,0.0,,,1079052.0,
Agenioideus ciliatus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",6.0,15.0,1.0,HySI,,311796.0,
Agenioideus cinctellus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,iNat,HySI,DTN",69.0,108.0,1.0,HySI,,311790.0,
Agenioideus coronatus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Agenioideus dichrous,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI",1.0,1.0,0.0,HySI,,677299.0,
Agenioideus excisus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI",2.0,5.0,0.0,HySI,,677300.0,
Agenioideus fascinubecula,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI",1.0,3.0,0.0,,,852613.0,
Agenioideus fertoni,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Agenioideus gentilis,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Agenioideus kerkyrus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Agenioideus nubecula,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",23.0,36.0,1.0,HySI,,311795.0,1122197.0
Agenioideus rhodosoma,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",1.0,10.0,0.0,,,677301.0,
Agenioideus rytiphorus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",0.0,1.0,0.0,,gap,921707.0,
Agenioideus seminiger,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Agenioideus simonthomasi,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,HySI",2.0,2.0,0.0,,,1141469.0,
Agenioideus tussaci,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Agenioideus usurarius,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,iNat,HySI,DTN",18.0,39.0,0.0,HySI,,265259.0,198516.0
Amblyellus hasdrubal,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",4.0,5.0,0.0,,,677297.0,
Anoplius aeruginosus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,HySI",10.0,19.0,1.0,HySI,,474184.0,311805.0
Anoplius alpinobalticus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",5.0,9.0,0.0,,,311802.0,
Anoplius caviventris,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",6.0,13.0,2.0,HySI,,311804.0,
Anoplius concinnus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",18.0,24.0,1.0,,,311803.0,
Anoplius eous,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Anoplius infuscatus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",49.0,63.0,1.0,HySI,,311805.0,
Anoplius nigerrimus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,iNat,HySI,DTN",53.0,81.0,2.0,,,311806.0,
Anoplius piliventris,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Anoplius suspectus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",9.0,12.0,0.0,HySI,,311807.0,
Anospilus barbilabris,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Anospilus basalis,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Anospilus carbonicolor,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Anospilus intactus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Anospilus larachei,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI",6.0,12.0,0.0,HySI,,474166.0,
Anospilus melanarius,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Anospilus sardus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Anospilus similis,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Anospilus sotoserranensis,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Aporinellus moestus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI",3.0,7.0,0.0,HySI,,593879.0,
Aporinellus sexmaculatus,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",17.0,28.0,0.0,HySI,,311813.0,
Aporus planiceps,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Aporus pollux,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",7.0,11.0,1.0,,,311816.0,
Aporus unicolor,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",17.0,42.0,1.0,,,311817.0,
Arachnospila abnormis,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",6.0,18.0,0.0,,,311866.0,
Arachnospila alpivaga,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI",4.0,8.0,0.0,HySI,,311779.0,
Arachnospila alvarabnormis,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",10.0,18.0,1.0,,,474183.0,389994.0
Arachnospila anceps,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",28.0,54.0,1.0,HySI,,311780.0,
Arachnospila asiatica,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",0.0,2.0,0.0,,gap,733774.0,
Arachnospila ausa,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",2.0,10.0,0.0,,,311778.0,
Arachnospila brevispinis,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Arachnospila canariensis,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Arachnospila colpostoma,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",2.0,11.0,1.0,HySI,,519756.0,474182.0
Arachnospila conjungens,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI",3.0,6.0,0.0,,,705581.0,
Arachnospila fuscomarginata,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",11.0,17.0,0.0,HySI,,311777.0,
Arachnospila gibbomima,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI",1.0,9.0,0.0,HySI,,705582.0,461310.0
Arachnospila guentheri,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",5.0,12.0,1.0,,,512014.0,
Arachnospila hedickei,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI",14.0,17.0,1.0,HySI,,311788.0,
Arachnospila holomelas,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,HySI,gap,534590.0,
Arachnospila ionica,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,HySI,gap,,
Arachnospila longifrons,Arthropoda,Insecta,Hymenoptera,Pompilidae,"FE,HySI",,,,,gap,,
Arachnospila minutula,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",38.0,44.0,2.0,HySI,,311794.0,
Arachnospila mongolopinata,Arthropoda,Insecta,Hymenoptera,Pompilidae,"BOLD,FE,HySI,DTN",5.0,16.0,0.0,,,474181.0,
