species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Cephalcia arvensis,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",25.0,41.0,8.0,,,311981.0
Cephalcia erythrogaster,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",7.0,12.0,3.0,,,311980.0
Cephalcia fulva,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",2.0,7.0,2.0,,,311982.0
Cephalcia hartigii,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",1.0,1.0,1.0,,,294461.0
Cephalcia intermedia,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,FE,,,,,gap,
Cephalcia lariciphila,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",7.0,12.0,3.0,,,294450.0
Cephalcia masuttii,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"FE,DTN",,,,,gap,
Cephalcia pallidula,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE",3.0,4.0,0.0,,,337667.0
Kelidoptera maculipennis,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,FE,,,,,gap,
Neurotoma fausta,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",5.0,5.0,1.0,,,294452.0
Neurotoma iridescens,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",8.0,21.0,0.0,,,338609.0
Neurotoma mandibularis,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",2.0,2.0,1.0,,,338610.0
Neurotoma nemoralis,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",11.0,15.0,1.0,,,294453.0
Neurotoma saltuum,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,iNat,DTN",1.0,1.0,1.0,,,338613.0
Onycholyda kervillei,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"FE,DTN",,,,,gap,
Onycholyda sertata,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE",8.0,8.0,0.0,,,338643.0
Pamphilius albopictus,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",6.0,6.0,1.0,,,338915.0
Pamphilius alternans,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",2.0,3.0,1.0,,,311984.0
Pamphilius aucupariae,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE",5.0,8.0,0.0,,,338920.0
Pamphilius aurantiacus,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,iNat,DTN",5.0,9.0,3.0,,,311985.0
Pamphilius balteatus,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",5.0,12.0,2.0,,,311986.0
Pamphilius betulae,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",2.0,2.0,1.0,,,294468.0
Pamphilius brevicornis,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",7.0,7.0,1.0,,,338922.0
Pamphilius festivus,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,iNat,DTN",2.0,2.0,1.0,,,338929.0
Pamphilius fumipennis,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",5.0,5.0,1.0,,,338932.0
Pamphilius gyllenhali,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",10.0,10.0,1.0,,,250348.0
Pamphilius hilaris,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,FE,2.0,2.0,0.0,,,333504.0
Pamphilius histrio,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",7.0,9.0,1.0,,,333505.0
Pamphilius hortorum,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,iNat,DTN",37.0,43.0,2.0,,,81286.0
Pamphilius ignymontiensis,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",1.0,3.0,1.0,,,311987.0
Pamphilius inanitus,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",11.0,18.0,1.0,,,190439.0
Pamphilius jucundus,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,DTN",3.0,3.0,0.0,,,338942.0
Pamphilius kontuniemii,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,DTN",7.0,7.0,1.0,,,338947.0
Pamphilius latifrons,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,DTN",10.0,10.0,0.0,,,338949.0
Pamphilius lethierryi,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",1.0,3.0,0.0,,,338951.0
Pamphilius maculosus,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"FE,DTN",,,,,gap,
Pamphilius marginatus,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",2.0,6.0,1.0,,,311989.0
Pamphilius nemorum,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,311990.0
Pamphilius nigrifemoratus,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,FE,,,,,gap,
Pamphilius norimbergensis,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",1.0,1.0,1.0,,,333508.0
Pamphilius pallipes,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",14.0,15.0,2.0,,,208559.0
Pamphilius silvaticus,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,BOLD,0.0,1.0,0.0,,gap,208560.0
Pamphilius stramineipes,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",3.0,3.0,1.0,,,338984.0
Pamphilius sylvarum,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"FE,DTN",,,,,gap,
Pamphilius sylvaticus,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,iNat,DTN",27.0,36.0,2.0,,,258205.0
Pamphilius thorwaldi,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,338989.0
Pamphilius tricolor,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,FE,4.0,4.0,0.0,,,338992.0
Pamphilius vafer,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,iNat,DTN",15.0,25.0,1.0,,,311991.0
Pamphilius varius,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,"BOLD,FE,DTN",18.0,21.0,1.0,,,311988.0
Pseudocephaleia praeteritorum,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,FE,,,,,gap,
