species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Acropyga palearctica,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,,,,,gap,,
Aenictus rhodiensis,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,,,,,gap,,
Amblyopone denticulata,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,,,,,gap,,
Amblyopone emeryi,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,,,,,gap,,
Amblyopone gaetulica,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,,,,,gap,,
Amblyopone impressifrons,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,3.0,4.0,0.0,,,526353.0,
Anergates atratulus,Arthropoda,Insecta,Hymenoptera,Formicidae,"BOLD,FE,iNat,DTN",6.0,8.0,2.0,,,516279.0,
Anochetus ghilianii,Arthropoda,Insecta,Hymenoptera,Formicidae,"BOLD,FE",34.0,34.0,1.0,,,791824.0,
Anoplolepis gracilipes,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,569.0,701.0,2.0,,,52698.0,
Aphaenogaster balcanica,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,12.0,15.0,0.0,,,715235.0,
Aphaenogaster campana,Arthropoda,Insecta,Hymenoptera,Formicidae,"BOLD,FE",22.0,22.0,2.0,,,923961.0,
Aphaenogaster cardenai,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,2.0,2.0,1.0,,,923962.0,
Aphaenogaster cecconii,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,2.0,3.0,0.0,,,1154493.0,
Aphaenogaster crocea,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,,,,,gap,,
Aphaenogaster dulciniae,Arthropoda,Insecta,Hymenoptera,Formicidae,"BOLD,FE",11.0,11.0,1.0,,,923963.0,
Aphaenogaster epirotes,Arthropoda,Insecta,Hymenoptera,Formicidae,"BOLD,FE",10.0,11.0,0.0,,,1073299.0,
Aphaenogaster festae,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,3.0,3.0,0.0,,,1154496.0,
Aphaenogaster finzii,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,3.0,3.0,0.0,,,1154464.0,
Aphaenogaster gemella,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,,,,,gap,,
Aphaenogaster gibbosa,Arthropoda,Insecta,Hymenoptera,Formicidae,"BOLD,FE",33.0,33.0,2.0,,,793282.0,
Aphaenogaster graeca,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,1.0,1.0,0.0,,,1154616.0,
Aphaenogaster hesperia,Arthropoda,Insecta,Hymenoptera,Formicidae,FE,,,,,gap,,
Aphaenogaster iberica,Arthropoda,Insecta,Hymenoptera,Formicidae,"BOLD,FE",248.0,249.0,6.0,,,924028.0,
Aphaenogaster ichnusa,Arthropoda,Insecta,Hymenoptera,Formicidae,BOLD,33.0,35.0,1.0,,,887425.0,
Aphaenogaster illyrica,Arthropoda,Insecta,Hymenoptera,Formicidae,BOLD,4.0,4.0,0.0,,,1073302.0,
Aphaenogaster inermita,Arthropoda,Insecta,Hymenoptera,Formicidae,"BOLD,FE",4.0,4.0,1.0,,,923964.0,
