species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Kleidotoma micuisa,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Kleidotoma myrmecophila,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",0.0,2.0,0.0,,gap,646931.0
Kleidotoma nigra,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Kleidotoma obliqua,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Kleidotoma pentatoma,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",0.0,1.0,0.0,,gap,800414.0
Kleidotoma piceicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Kleidotoma picipes,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Kleidotoma pilosalis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Kleidotoma pomaria,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Kleidotoma psiloides,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",0.0,8.0,0.0,,gap,804110.0
Kleidotoma pygmaea,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Kleidotoma retusa,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Kleidotoma ruficornis,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",0.0,1.0,0.0,,gap,800413.0
Kleidotoma scutellaris,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Kleidotoma striata,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",1.0,1.0,0.0,,,780940.0
Kleidotoma striatella,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Kleidotoma striaticollis,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",18.0,18.0,0.0,,,804111.0
Kleidotoma subaptera,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",0.0,3.0,0.0,,gap,710500.0
Kleidotoma subintegra,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Kleidotoma subtruncata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Kleidotoma tetratoma,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",45.0,53.0,2.0,,,646937.0
Kleidotoma tomentosa,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,DTN",0.0,1.0,0.0,,gap,646934.0
Kleidotoma truncata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Kleidotoma wasmanni,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Leptopilina australis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,0.0,1.0,0.0,,gap,1022948.0
Leptopilina boulardi,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",32.0,70.0,1.0,,,508632.0
Leptopilina clavipes,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",19.0,24.0,4.0,,,508633.0
Leptopilina fimbriata,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",1.0,10.0,0.0,,,646943.0
Leptopilina heterotoma,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",74.0,83.0,1.0,,,508635.0
Leptopilina japonica,Arthropoda,Insecta,Hymenoptera,Figitidae,BOLD,11.0,22.0,1.0,,,987795.0
Leptopilina longipes,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",1.0,2.0,0.0,,,804112.0
Lonchidia clavicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",16.0,17.0,2.0,,,780945.0
Lonchidia lissonota,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Lonchidia maculipennis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Lonchidia nitens,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Melanips alienus,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",5.0,6.0,1.0,,,710494.0
Melanips granulatus,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Melanips heterocerus,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",2.0,5.0,0.0,,,780938.0
Melanips microcerus,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Melanips opacus,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",41.0,43.0,1.0,,,646929.0
Melanips parvus,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Melanips sylvanus,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",8.0,9.0,1.0,,,674973.0
Melanips thomsoni,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Microstilba bidentata,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Microstilba heterogena,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Microstilba punctulata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Microstilba striolata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Microstilba tibialis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Mirandicola fuscicollis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Mirandicola sericea,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Nordlanderiana grunini,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Omalaspis abnormis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Omalaspis carinata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Omalaspis cavroi,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",1.0,1.0,0.0,,,646945.0
Omalaspis convexus,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Omalaspis davydovi,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Omalaspis femoralis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Omalaspis laevis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Omalaspis latreillii,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Omalaspis nigra,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Omalaspis norica,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Omalaspis ruficornis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Omalaspis sulcata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Parnips nigripes,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,1.0,1.0,1.0,,,29798.0
Phaenoglyphis abbreviata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Phaenoglyphis dolichocera,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Phaenoglyphis duplocarpentieri,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Phaenoglyphis fuscicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Phaenoglyphis helleni,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Phaenoglyphis heterocera,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,751095.0
Phaenoglyphis longicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Phaenoglyphis moldavica,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Phaenoglyphis proximus,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Phaenoglyphis salicis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Phaenoglyphis stricta,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",2.0,2.0,1.0,,,744889.0
Phaenoglyphis villosa,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",104.0,113.0,5.0,,,493475.0
Phaenoglyphis xanthochroa,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",2.0,3.0,1.0,,,668695.0
Rhoptromeris afra,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Rhoptromeris carinata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Rhoptromeris graciliclava,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Rhoptromeris heptoma,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",13.0,19.0,1.0,,,710508.0
Rhoptromeris nigriventris,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,804113.0
Rhoptromeris rufiventris,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",0.0,1.0,0.0,,gap,710493.0
Rhoptromeris sicula,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Rhoptromeris strobigena,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Rhoptromeris tristis,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Rhoptromeris villosa,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",3.0,4.0,0.0,,,710509.0
Sarothrus brevicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Sarothrus haemiscutellaris,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Sarothrus levigatus,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Sarothrus luteipes,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Sarothrus tibialis,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Seitneria austriaca,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trichoplasta bicarinata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trichoplasta bicolor,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trichoplasta bouceki,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trischiza agaricolarum,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trischiza aphidivora,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trischiza bicolor,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa agaricola,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",4.0,4.0,1.0,,,780936.0
Trybliographa albipennis,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",0.0,1.0,0.0,,gap,710511.0
Trybliographa albocincta,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa anomala,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa aperta,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa apicalis,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa atra,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa banatica,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa basalis,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa bicuspidata,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa bovina,Arthropoda,Insecta,Hymenoptera,Figitidae,BOLD,0.0,3.0,0.0,,gap,780947.0
Trybliographa brachycera,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa brevicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa circularis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa compressiventris,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa conjungens,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa cubitalis,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",0.0,4.0,0.0,,gap,516223.0
Trybliographa designata,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa diaphana,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",0.0,6.0,0.0,,gap,804114.0
Trybliographa diversicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa dobrobigicus,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa draphens,Arthropoda,Insecta,Hymenoptera,Figitidae,BOLD,9.0,10.0,1.0,,,780935.0
Trybliographa enneatoma,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",1.0,1.0,0.0,,,780933.0
Trybliographa erythrocera,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa eurytrosera,Arthropoda,Insecta,Hymenoptera,Figitidae,BOLD,2.0,4.0,1.0,,,710512.0
Trybliographa evanescens,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa facialis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa filicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa floricola,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa formicaria,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa fovealis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa foveator,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa fungicola,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa fuscipennis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa gerasimovi,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa glottiana,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",0.0,1.0,0.0,,gap,780952.0
Trybliographa gracilicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",13.0,19.0,1.0,,,780937.0
Trybliographa grandicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa hispanica,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa keilini,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa laevis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa longicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",9.0,15.0,1.0,,,516226.0
Trybliographa luteicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa magnicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa mandibularis,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",0.0,1.0,0.0,,gap,516224.0
Trybliographa melanipes,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa melanoptera,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",1.0,1.0,0.0,,,780934.0
Trybliographa microzona,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa moniliata,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa nigripes,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa nigrotorquata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa nubulipennis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa petiolata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa punctata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa punctatissima,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa pusilla,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa pymi,Arthropoda,Insecta,Hymenoptera,Figitidae,BOLD,0.0,1.0,0.0,,gap,804115.0
Trybliographa rapae,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",2.0,3.0,0.0,,,800410.0
Trybliographa rufipes,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa rufomaculata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa rufula,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa schmidti,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa semiclausa,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa simulatrix,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa spinosa,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa strandi,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa subnebulosa,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",0.0,2.0,0.0,,gap,780948.0
Trybliographa subovalis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa suecica,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa szepligetii,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa tenerifae,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa tenuicornis,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa testaceipes,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa thomsoni,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa tischbeini,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Trybliographa trichopsila,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa vicina,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Trybliographa xanthoneura,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
Xyalaspis armata,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",1.0,2.0,0.0,,,646928.0
Xyalaspis hyalinota,Arthropoda,Insecta,Hymenoptera,Figitidae,BOLD,0.0,1.0,0.0,,gap,804116.0
Xyalaspis laevigata,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE",0.0,1.0,0.0,,gap,733504.0
Xyalaspis petiolata,Arthropoda,Insecta,Hymenoptera,Figitidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,710495.0
Xyalaspis pseudolaevigata,Arthropoda,Insecta,Hymenoptera,Figitidae,BOLD,0.0,1.0,0.0,,gap,1144539.0
Xyalaspis spinigera,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Xyalaspis subulifera,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Xyalophora clavata,Arthropoda,Insecta,Hymenoptera,Figitidae,FE,,,,,gap,
Zygosis urticeti,Arthropoda,Insecta,Hymenoptera,Figitidae,"FE,DTN",,,,,gap,
