x,y,species logistic values
2544.0,2544.0,0.2232066
2545.0,2545.0,0.6871518
2546.0,2546.0,0.018843528
2547.0,2547.0,0.13146271
2548.0,2548.0,0.5426918
2549.0,2549.0,0.15006989
2550.0,2550.0,0.2778125
2551.0,2551.0,0.09847477
2552.0,2552.0,1.7677747E-4
2553.0,2553.0,0.0012179038
2554.0,2554.0,0.3290344
2555.0,2555.0,0.1773698
2556.0,2556.0,0.10536963
2557.0,2557.0,0.17682467
2558.0,2558.0,0.732729
2559.0,2559.0,0.013796109
2560.0,2560.0,0.44837782
2561.0,2561.0,0.16690893
2562.0,2562.0,0.2066437
2563.0,2563.0,0.18925059
2564.0,2564.0,0.047856607
2565.0,2565.0,2.270353E-5
2566.0,2566.0,0.063655406
2567.0,2567.0,0.08967212
2568.0,2568.0,0.068063654
2569.0,2569.0,0.17558004
2570.0,2570.0,0.51260984
2571.0,2571.0,0.0010847608
2572.0,2572.0,0.025934221
2573.0,2573.0,0.024583608
2574.0,2574.0,0.7675268
2575.0,2575.0,0.07856085
2576.0,2576.0,0.05066809
2577.0,2577.0,3.4149793E-6
2578.0,2578.0,0.21791378
2579.0,2579.0,0.32212943
2580.0,2580.0,0.0029062284
2581.0,2581.0,0.019026723
2582.0,2582.0,0.20192395
2583.0,2583.0,0.6223846
2584.0,2584.0,0.0022716243
2585.0,2585.0,0.17285712
2586.0,2586.0,0.21359153
2587.0,2587.0,0.013674471
2588.0,2588.0,0.19053009
2589.0,2589.0,0.11809851
2590.0,2590.0,0.19918995
2591.0,2591.0,0.018851938
2592.0,2592.0,0.21593554
2593.0,2593.0,0.07689961
2594.0,2594.0,0.54609495
2595.0,2595.0,0.355365
2596.0,2596.0,0.010842979
2597.0,2597.0,0.444524
2598.0,2598.0,0.050234668
2599.0,2599.0,0.0030828342
2600.0,2600.0,0.16093335
2601.0,2601.0,2.5593198E-4
2602.0,2602.0,0.19657774
2603.0,2603.0,0.3471295
2604.0,2604.0,0.009107616
2605.0,2605.0,0.25783697
2606.0,2606.0,0.01955874
2607.0,2607.0,0.0048203943
2608.0,2608.0,0.02240879
2609.0,2609.0,0.29524067
2610.0,2610.0,0.21793664
2611.0,2611.0,0.16777301
2612.0,2612.0,0.016698414
2613.0,2613.0,0.247972
2614.0,2614.0,0.22744553
2615.0,2615.0,0.15601927
2616.0,2616.0,0.16715366
2617.0,2617.0,0.23782098
2618.0,2618.0,0.013600282
2619.0,2619.0,0.019730339
2620.0,2620.0,0.060043953
2621.0,2621.0,3.3450106E-4
2622.0,2622.0,0.06223227
2623.0,2623.0,0.116119504
2624.0,2624.0,0.38454586
2625.0,2625.0,0.16028829
2626.0,2626.0,0.018527903
2627.0,2627.0,0.19564167
2628.0,2628.0,0.22568865
2629.0,2629.0,0.12049616
2630.0,2630.0,0.01572314
2631.0,2631.0,0.08101521
2632.0,2632.0,0.016897254
2633.0,2633.0,0.39559585
2634.0,2634.0,0.5521331
2635.0,2635.0,0.09012729
2636.0,2636.0,0.4989117
2637.0,2637.0,0.54804647
2638.0,2638.0,0.38596067
2639.0,2639.0,0.18812644
2640.0,2640.0,0.19842869
2641.0,2641.0,0.0025028044
2642.0,2642.0,0.07937043
2643.0,2643.0,0.015084881
2644.0,2644.0,0.65712523
2645.0,2645.0,0.11129309
2646.0,2646.0,0.007100149
2647.0,2647.0,0.03368456
2648.0,2648.0,0.026091091
2649.0,2649.0,0.28549114
2650.0,2650.0,0.15181369
2651.0,2651.0,0.50637114
2652.0,2652.0,5.3221498E-5
2653.0,2653.0,0.40943998
2654.0,2654.0,0.06092501
2655.0,2655.0,0.04044102
2656.0,2656.0,0.4329464
2657.0,2657.0,0.12359037
2658.0,2658.0,0.67952013
2659.0,2659.0,0.2429506
2660.0,2660.0,0.35420763
2661.0,2661.0,0.010448407
2662.0,2662.0,0.30807218
2663.0,2663.0,0.11212274
2664.0,2664.0,0.30392224
2665.0,2665.0,0.13475728
2666.0,2666.0,0.08233878
2667.0,2667.0,0.00758689
2668.0,2668.0,0.033795424
2669.0,2669.0,0.33661908
2670.0,2670.0,0.28604674
2671.0,2671.0,0.18505327
2672.0,2672.0,6.3272434E-13
2673.0,2673.0,0.12451518
2674.0,2674.0,0.19158112
2675.0,2675.0,0.0012187738
2676.0,2676.0,0.18092102
2677.0,2677.0,0.059093203
2678.0,2678.0,0.6587692
2679.0,2679.0,0.013089966
2680.0,2680.0,0.37468538
2681.0,2681.0,0.1974956
2682.0,2682.0,0.09916476
2683.0,2683.0,0.0012175856
2684.0,2684.0,0.108240016
2685.0,2685.0,0.112141356
2686.0,2686.0,0.25955096
2687.0,2687.0,0.17047024
2688.0,2688.0,0.0026753584
2689.0,2689.0,0.02624736
2690.0,2690.0,0.14634274
2691.0,2691.0,0.06870816
2692.0,2692.0,0.008886379
2693.0,2693.0,0.016475393
2694.0,2694.0,0.0020138386
2695.0,2695.0,8.342122E-4
2696.0,2696.0,0.07496935
2697.0,2697.0,0.045252603
2698.0,2698.0,0.74207115
2699.0,2699.0,0.14127663
2700.0,2700.0,0.3141925
2701.0,2701.0,0.105953455
2702.0,2702.0,0.78332424
2703.0,2703.0,0.66213167
2704.0,2704.0,0.2074375
2705.0,2705.0,1.3981132E-7
2706.0,2706.0,0.0073063467
2707.0,2707.0,0.11225018
2708.0,2708.0,0.034763664
2709.0,2709.0,0.060167857
2710.0,2710.0,0.05995516
2711.0,2711.0,0.09615178
2712.0,2712.0,0.04616747
2713.0,2713.0,0.15050878
2714.0,2714.0,0.10077199
2715.0,2715.0,0.012762237
2716.0,2716.0,0.034532726
2717.0,2717.0,0.038498394
2718.0,2718.0,0.002284957
2719.0,2719.0,0.59891325
2720.0,2720.0,0.013892107
2721.0,2721.0,0.12631221
2722.0,2722.0,0.0062743346
2723.0,2723.0,0.04038298
2724.0,2724.0,0.18186003
2725.0,2725.0,0.0072238934
2726.0,2726.0,0.43620747
2727.0,2727.0,0.033198558
2728.0,2728.0,0.16393802
2729.0,2729.0,0.0026041886
2730.0,2730.0,0.051083986
2731.0,2731.0,0.16963013
2732.0,2732.0,0.01161646
2733.0,2733.0,0.17887025
2734.0,2734.0,0.12532216
2735.0,2735.0,5.368122E-4
2736.0,2736.0,0.14839071
2737.0,2737.0,0.07744303
2738.0,2738.0,0.7507487
2739.0,2739.0,0.040602002
2740.0,2740.0,0.23697704
2741.0,2741.0,0.0021943902
2742.0,2742.0,0.26615122
2743.0,2743.0,0.015909236
2744.0,2744.0,0.0793081
2745.0,2745.0,0.14374149
2746.0,2746.0,0.48217916
2747.0,2747.0,0.263131
2748.0,2748.0,0.06095476
2749.0,2749.0,0.018107042
2750.0,2750.0,0.0068464233
2751.0,2751.0,0.6330834
2752.0,2752.0,0.0066723563
2753.0,2753.0,1.2520825E-8
2754.0,2754.0,0.031969983
2755.0,2755.0,0.25060356
2756.0,2756.0,0.029951787
2757.0,2757.0,0.20353499
2758.0,2758.0,0.3014616
2759.0,2759.0,0.5796361
2760.0,2760.0,0.17345078
2761.0,2761.0,0.082075275
2762.0,2762.0,0.0107699195
2763.0,2763.0,0.7147874
2764.0,2764.0,0.05913759
2765.0,2765.0,0.025782298
2766.0,2766.0,0.15236084
2767.0,2767.0,0.13435905
2768.0,2768.0,0.59682745
2769.0,2769.0,0.24716163
2770.0,2770.0,0.006456693
2771.0,2771.0,0.13154311
2772.0,2772.0,0.14070578
2773.0,2773.0,0.03575682
2774.0,2774.0,0.20743272
2775.0,2775.0,0.13894752
2776.0,2776.0,0.019786902
2777.0,2777.0,0.06517837
2778.0,2778.0,0.34070635
2779.0,2779.0,0.00306448
2780.0,2780.0,0.06583794
2781.0,2781.0,0.44014037
2782.0,2782.0,6.961498E-4
2783.0,2783.0,0.26621017
2784.0,2784.0,2.846849E-4
2785.0,2785.0,0.13171773
2786.0,2786.0,0.38428074
2787.0,2787.0,0.5339985
2788.0,2788.0,0.073009394
2789.0,2789.0,0.3878261
2790.0,2790.0,0.004243106
2791.0,2791.0,0.28000632
2792.0,2792.0,0.017539466
2793.0,2793.0,0.19083208
2794.0,2794.0,0.43563324
2795.0,2795.0,0.20832288
2796.0,2796.0,0.0046464
2797.0,2797.0,0.004212618
2798.0,2798.0,0.50118595
2799.0,2799.0,0.05105913
2800.0,2800.0,0.0844046
2801.0,2801.0,0.20740053
2802.0,2802.0,0.6300578
2803.0,2803.0,0.5110437
2804.0,2804.0,0.15092853
2805.0,2805.0,0.025033774
2806.0,2806.0,0.011523349
2807.0,2807.0,0.008086908
2808.0,2808.0,0.023673847
2809.0,2809.0,0.10997946
2810.0,2810.0,0.6283343
2811.0,2811.0,0.5246264
2812.0,2812.0,0.012246935
2813.0,2813.0,0.3795438
2814.0,2814.0,0.45562187
2815.0,2815.0,0.0822396
2816.0,2816.0,0.4432623
2817.0,2817.0,0.11031783
2818.0,2818.0,0.023018748
2819.0,2819.0,0.046881188
2820.0,2820.0,0.46729398
2821.0,2821.0,0.0043237708
2822.0,2822.0,0.3005965
2823.0,2823.0,0.10352592
2824.0,2824.0,0.05785583
2825.0,2825.0,0.13945252
2826.0,2826.0,0.18223289
2827.0,2827.0,0.101571634
2828.0,2828.0,0.015029496
2829.0,2829.0,0.118489385
2830.0,2830.0,0.19282089
2831.0,2831.0,0.008675392
2832.0,2832.0,0.009363077
2833.0,2833.0,0.03871404
2834.0,2834.0,0.20702517
2835.0,2835.0,0.3613626
2836.0,2836.0,0.62572086
2837.0,2837.0,0.64569503
2838.0,2838.0,0.03518676
2839.0,2839.0,0.5017416
2840.0,2840.0,0.7419302
2841.0,2841.0,0.14089741
2842.0,2842.0,0.086324245
2843.0,2843.0,0.728174
2844.0,2844.0,0.17258726
2845.0,2845.0,0.16561913
2846.0,2846.0,0.15930052
2847.0,2847.0,8.0211024E-4
2848.0,2848.0,0.006497531
2849.0,2849.0,0.08315056
2850.0,2850.0,1.2261806E-6
2851.0,2851.0,0.18749078
2852.0,2852.0,0.48987794
2853.0,2853.0,0.0012340856
2854.0,2854.0,0.026919592
2855.0,2855.0,0.007745773
2856.0,2856.0,0.110320546
2857.0,2857.0,0.6355364
2858.0,2858.0,0.300167
2859.0,2859.0,0.113212936
2860.0,2860.0,0.16856776
2861.0,2861.0,0.51133883
2862.0,2862.0,0.22293296
2863.0,2863.0,0.109477855
2864.0,2864.0,0.4089278
2865.0,2865.0,0.22553211
2866.0,2866.0,0.1330008
2867.0,2867.0,0.07856711
2868.0,2868.0,0.026388176
2869.0,2869.0,0.05921196
2870.0,2870.0,0.0076055783
2871.0,2871.0,0.058648054
2872.0,2872.0,0.17007454
2873.0,2873.0,0.004880956
2874.0,2874.0,0.011333527
2875.0,2875.0,0.17067032
2876.0,2876.0,0.0729483
2877.0,2877.0,0.56662154
2878.0,2878.0,0.15787676
2879.0,2879.0,0.01438641
2880.0,2880.0,0.23728473
2881.0,2881.0,0.02038257
2882.0,2882.0,0.5923945
2883.0,2883.0,0.004392894
2884.0,2884.0,0.002545358
2885.0,2885.0,0.0105307875
2886.0,2886.0,1.3003628E-4
2887.0,2887.0,0.050135244
2888.0,2888.0,0.02001064
2889.0,2889.0,0.65236294
2890.0,2890.0,0.29193345
2891.0,2891.0,5.5643223E-4
2892.0,2892.0,0.65598005
2893.0,2893.0,0.19873534
2894.0,2894.0,0.065716706
2895.0,2895.0,2.933713E-7
2896.0,2896.0,0.008046458
2897.0,2897.0,0.13129038
2898.0,2898.0,0.07755836
2899.0,2899.0,0.7852832
2900.0,2900.0,0.047645997
2901.0,2901.0,0.07312371
2902.0,2902.0,0.032530326
2903.0,2903.0,0.026379297
2904.0,2904.0,0.07942357
2905.0,2905.0,0.4991407
2906.0,2906.0,0.7514082
2907.0,2907.0,0.18596587
2908.0,2908.0,0.016691478
2909.0,2909.0,0.028520657
2910.0,2910.0,0.24469678
2911.0,2911.0,0.5031277
2912.0,2912.0,0.007927681
2913.0,2913.0,0.52781355
2914.0,2914.0,0.034328032
2915.0,2915.0,0.4111968
2916.0,2916.0,0.004866481
2917.0,2917.0,0.2023745
2918.0,2918.0,0.20646389
2919.0,2919.0,0.005292811
2920.0,2920.0,0.004628304
2921.0,2921.0,0.09325021
2922.0,2922.0,0.5663769
2923.0,2923.0,0.027656727
2924.0,2924.0,0.4073308
2925.0,2925.0,7.641264E-5
2926.0,2926.0,0.11377905
2927.0,2927.0,0.014602441
2928.0,2928.0,0.12353836
2929.0,2929.0,0.069788806
2930.0,2930.0,0.02751182
2931.0,2931.0,0.369874
2932.0,2932.0,0.07626623
2933.0,2933.0,0.08502765
2934.0,2934.0,0.59132224
2935.0,2935.0,0.31975162
2936.0,2936.0,0.023187198
2937.0,2937.0,0.053019952
2938.0,2938.0,0.11235276
2939.0,2939.0,0.15927614
2940.0,2940.0,0.02385503
2941.0,2941.0,0.49950203
2942.0,2942.0,0.51635796
2943.0,2943.0,8.6028915E-4
2944.0,2944.0,0.06310547
2945.0,2945.0,0.0281521
2946.0,2946.0,0.16162859
2947.0,2947.0,0.005149903
2948.0,2948.0,0.13901624
2949.0,2949.0,0.011018612
2950.0,2950.0,0.01154348
2951.0,2951.0,0.2924598
2952.0,2952.0,0.0257365
2953.0,2953.0,0.13305043
2954.0,2954.0,0.23561162
2955.0,2955.0,0.027035948
2956.0,2956.0,0.008705693
2957.0,2957.0,0.023313442
2958.0,2958.0,0.37560517
2959.0,2959.0,0.018492034
2960.0,2960.0,0.069860816
2961.0,2961.0,0.13332202
2962.0,2962.0,0.32809517
2963.0,2963.0,0.008094483
2964.0,2964.0,0.059966005
2965.0,2965.0,0.014565849
2966.0,2966.0,0.1669961
2967.0,2967.0,0.14580284
2968.0,2968.0,0.03985927
2969.0,2969.0,0.09657926
2970.0,2970.0,0.16122244
2971.0,2971.0,0.010887251
2972.0,2972.0,0.027284032
2973.0,2973.0,0.45895463
2974.0,2974.0,0.024630351
2975.0,2975.0,0.17661108
2976.0,2976.0,0.32266876
2977.0,2977.0,0.018880365
2978.0,2978.0,0.08898362
2979.0,2979.0,0.09309965
2980.0,2980.0,0.099088065
2981.0,2981.0,0.09640183
2982.0,2982.0,0.116628185
2983.0,2983.0,0.20563664
2984.0,2984.0,0.0028660651
2985.0,2985.0,0.046832006
2986.0,2986.0,0.07873254
2987.0,2987.0,0.04945551
2988.0,2988.0,0.3916807
2989.0,2989.0,0.23959376
2990.0,2990.0,0.030627752
2991.0,2991.0,0.15699153
2992.0,2992.0,0.037830215
2993.0,2993.0,0.09385781
2994.0,2994.0,0.035079762
2995.0,2995.0,0.66263545
2996.0,2996.0,0.008776284
2997.0,2997.0,0.035758615
2998.0,2998.0,0.011447882
2999.0,2999.0,0.008842452
3000.0,3000.0,0.033028882
3001.0,3001.0,0.5570976
3002.0,3002.0,0.12778807
3003.0,3003.0,0.025628079
3004.0,3004.0,0.2058429
3005.0,3005.0,0.1505965
3006.0,3006.0,0.40022713
3007.0,3007.0,0.029913422
3008.0,3008.0,0.30854288
3009.0,3009.0,0.015546752
3010.0,3010.0,0.06251511
3011.0,3011.0,0.019339085
3012.0,3012.0,0.17185253
3013.0,3013.0,0.24421622
3014.0,3014.0,0.22259371
3015.0,3015.0,0.14287291
3016.0,3016.0,0.02954117
3017.0,3017.0,0.50599515
3018.0,3018.0,0.75120115
3019.0,3019.0,0.06277616
3020.0,3020.0,0.02400666
3021.0,3021.0,0.027788907
3022.0,3022.0,0.006112695
3023.0,3023.0,0.057992585
3024.0,3024.0,0.5080906
3025.0,3025.0,0.007428569
3026.0,3026.0,0.4499542
3027.0,3027.0,0.1257726
3028.0,3028.0,0.33796984
3029.0,3029.0,0.14873256
3030.0,3030.0,0.8579087
3031.0,3031.0,0.068227224
3032.0,3032.0,0.6997382
3033.0,3033.0,0.69367236
3034.0,3034.0,0.3064447
3035.0,3035.0,0.21277916
3036.0,3036.0,0.0049276156
3037.0,3037.0,0.42426437
3038.0,3038.0,0.15634157
3039.0,3039.0,0.058037784
3040.0,3040.0,0.20676091
3041.0,3041.0,0.6701391
3042.0,3042.0,0.13482018
3043.0,3043.0,0.1070328
3044.0,3044.0,0.2698126
3045.0,3045.0,0.24075879
3046.0,3046.0,0.094206594
3047.0,3047.0,0.1945061
3048.0,3048.0,0.39547375
3049.0,3049.0,0.007162228
3050.0,3050.0,0.12649444
3051.0,3051.0,0.14666918
3052.0,3052.0,1.6490257E-4
3053.0,3053.0,0.01623321
3054.0,3054.0,0.09620895
3055.0,3055.0,0.038467046
3056.0,3056.0,0.004849198
3057.0,3057.0,0.00900976
3058.0,3058.0,0.0024388013
3059.0,3059.0,1.4781934E-8
3060.0,3060.0,0.02743261
3061.0,3061.0,0.18335108
3062.0,3062.0,0.11583823
3063.0,3063.0,0.020770777
3064.0,3064.0,0.32922217
3065.0,3065.0,0.07007137
3066.0,3066.0,0.14609501
3067.0,3067.0,0.020053767
3068.0,3068.0,0.2940681
3069.0,3069.0,0.045932528
3070.0,3070.0,0.16567999
3071.0,3071.0,0.57025176
3072.0,3072.0,0.043028846
3073.0,3073.0,0.129737
3074.0,3074.0,0.19294156
3075.0,3075.0,0.3588984
3076.0,3076.0,0.0026027884
3077.0,3077.0,0.25795063
3078.0,3078.0,0.34842923
3079.0,3079.0,0.0714072
3080.0,3080.0,0.0057716607
3081.0,3081.0,0.019349564
3082.0,3082.0,0.023106402
3083.0,3083.0,0.39567032
3084.0,3084.0,0.119892724
3085.0,3085.0,0.16284463
3086.0,3086.0,4.0410636E-5
3087.0,3087.0,0.3463999
3088.0,3088.0,0.02575561
3089.0,3089.0,0.38958868
3090.0,3090.0,0.007919756
3091.0,3091.0,0.12903383
3092.0,3092.0,0.37632093
3093.0,3093.0,0.1073732
3094.0,3094.0,0.15666775
3095.0,3095.0,0.015129145
3096.0,3096.0,1.2515674E-6
3097.0,3097.0,0.0013734531
3098.0,3098.0,0.64604837
3099.0,3099.0,0.31174165
3100.0,3100.0,0.19426288
3101.0,3101.0,0.13228232
3102.0,3102.0,0.008144382
3103.0,3103.0,0.15601459
3104.0,3104.0,0.010245257
3105.0,3105.0,0.27055258
3106.0,3106.0,0.017257787
3107.0,3107.0,0.55162406
3108.0,3108.0,0.15377872
3109.0,3109.0,0.20669776
3110.0,3110.0,0.112380646
3111.0,3111.0,0.03204648
3112.0,3112.0,0.044683203
3113.0,3113.0,0.026580099
3114.0,3114.0,0.09994361
3115.0,3115.0,0.1046542
3116.0,3116.0,0.05585733
3117.0,3117.0,0.050181452
3118.0,3118.0,0.11176716
3119.0,3119.0,0.2077436
3120.0,3120.0,0.21082379
3121.0,3121.0,0.444792
3122.0,3122.0,0.0049304445
3123.0,3123.0,0.023412654
3124.0,3124.0,0.058055498
3125.0,3125.0,0.03640426
3126.0,3126.0,0.22877276
3127.0,3127.0,9.5965504E-4
3128.0,3128.0,0.0903312
3129.0,3129.0,0.043054894
3130.0,3130.0,0.0069125984
3131.0,3131.0,0.131061
3132.0,3132.0,0.607767
3133.0,3133.0,0.50358075
3134.0,3134.0,0.0023043917
3135.0,3135.0,0.41027457
3136.0,3136.0,0.2838752
3137.0,3137.0,0.07642156
3138.0,3138.0,0.022223385
3139.0,3139.0,0.0047513656
3140.0,3140.0,0.6632442
3141.0,3141.0,0.07155396
3142.0,3142.0,0.01434576
3143.0,3143.0,0.068582736
3144.0,3144.0,2.2940783E-4
3145.0,3145.0,1.250741E-5
3146.0,3146.0,3.0757106E-4
3147.0,3147.0,4.3942395E-4
3148.0,3148.0,0.17232634
3149.0,3149.0,0.30302328
3150.0,3150.0,0.25328502
3151.0,3151.0,0.13501664
3152.0,3152.0,0.0035054884
3153.0,3153.0,0.13133468
3154.0,3154.0,0.016312813
3155.0,3155.0,0.36947268
3156.0,3156.0,0.03098019
3157.0,3157.0,0.29687557
3158.0,3158.0,0.034831066
3159.0,3159.0,0.12905295
3160.0,3160.0,0.13478737
3161.0,3161.0,0.0074335397
3162.0,3162.0,0.032723635
3163.0,3163.0,0.4456725
3164.0,3164.0,0.50817764
3165.0,3165.0,0.0019515015
3166.0,3166.0,0.065521345
3167.0,3167.0,0.51045746
3168.0,3168.0,0.3881249
3169.0,3169.0,0.47289488
3170.0,3170.0,0.06803387
3171.0,3171.0,0.0704238
3172.0,3172.0,0.14030471
3173.0,3173.0,0.14535399
3174.0,3174.0,0.020386854
3175.0,3175.0,0.08577188
3176.0,3176.0,0.015360448
3177.0,3177.0,0.08932257
3178.0,3178.0,0.03938118
3179.0,3179.0,0.29616717
3180.0,3180.0,0.015124971
3181.0,3181.0,0.04828163
3182.0,3182.0,0.06532671
3183.0,3183.0,0.0029764713
3184.0,3184.0,0.044361364
3185.0,3185.0,0.07215583
3186.0,3186.0,0.1905593
3187.0,3187.0,0.39425525
3188.0,3188.0,3.2456475E-5
3189.0,3189.0,0.68063754
3190.0,3190.0,0.101687126
3191.0,3191.0,0.09773947
3192.0,3192.0,0.0026458607
3193.0,3193.0,0.0053327796
3194.0,3194.0,0.0051560835
3195.0,3195.0,0.23093875
3196.0,3196.0,0.17924967
3197.0,3197.0,0.050888807
3198.0,3198.0,0.040406983
3199.0,3199.0,0.15435235
3200.0,3200.0,0.0076602646
3201.0,3201.0,0.016783684
3202.0,3202.0,0.12559728
3203.0,3203.0,0.019131843
3204.0,3204.0,0.0023926888
3205.0,3205.0,0.09756107
3206.0,3206.0,0.08929301
3207.0,3207.0,0.5698284
3208.0,3208.0,4.7710675E-4
3209.0,3209.0,0.0857649
3210.0,3210.0,0.2221566
3211.0,3211.0,0.003606378
3212.0,3212.0,0.0011078451
3213.0,3213.0,0.061535254
3214.0,3214.0,0.6233617
3215.0,3215.0,0.62370074
3216.0,3216.0,0.08658177
3217.0,3217.0,0.3156521
3218.0,3218.0,0.001509156
3219.0,3219.0,0.031535618
3220.0,3220.0,0.008453314
3221.0,3221.0,0.5393194
3222.0,3222.0,0.49418852
3223.0,3223.0,0.020791557
3224.0,3224.0,0.59912145
3225.0,3225.0,0.32529187
3226.0,3226.0,0.03480077
3227.0,3227.0,0.46401334
3228.0,3228.0,0.028870344
3229.0,3229.0,0.16598532
3230.0,3230.0,0.012583411
3231.0,3231.0,0.004148102
3232.0,3232.0,0.12822828
3233.0,3233.0,0.07532662
3234.0,3234.0,8.8689156E-4
3235.0,3235.0,0.65083975
3236.0,3236.0,0.060741376
3237.0,3237.0,0.08234056
3238.0,3238.0,0.25814596
3239.0,3239.0,0.010607596
3240.0,3240.0,0.24578021
3241.0,3241.0,0.5797614
3242.0,3242.0,0.19366607
3243.0,3243.0,0.015354584
3244.0,3244.0,0.56620884
3245.0,3245.0,0.018075567
3246.0,3246.0,0.72370386
3247.0,3247.0,0.010082836
3248.0,3248.0,0.21188216
3249.0,3249.0,3.6315572E-7
3250.0,3250.0,0.659666
3251.0,3251.0,0.00874382
3252.0,3252.0,0.020358501
3253.0,3253.0,0.009123482
3254.0,3254.0,0.7497559
3255.0,3255.0,0.0430071
3256.0,3256.0,0.023776758
3257.0,3257.0,0.17076541
3258.0,3258.0,0.13623369
3259.0,3259.0,7.230872E-4
3260.0,3260.0,0.22458239
3261.0,3261.0,9.855116E-6
3262.0,3262.0,0.0074847396
3263.0,3263.0,0.06435262
3264.0,3264.0,0.06519594
3265.0,3265.0,0.065400735
3266.0,3266.0,0.0071804053
3267.0,3267.0,0.054835457
3268.0,3268.0,0.06400705
3269.0,3269.0,0.5262324
3270.0,3270.0,0.008956153
3271.0,3271.0,0.06862204
3272.0,3272.0,0.18780003
3273.0,3273.0,0.39032286
3274.0,3274.0,0.04077335
3275.0,3275.0,0.16824529
3276.0,3276.0,0.052610572
3277.0,3277.0,0.07263881
3278.0,3278.0,0.004382588
3279.0,3279.0,0.00635848
3280.0,3280.0,0.6374839
3281.0,3281.0,0.009391145
3282.0,3282.0,0.5185485
3283.0,3283.0,0.83956003
3284.0,3284.0,0.57205486
3285.0,3285.0,0.12040842
3286.0,3286.0,0.032485742
3287.0,3287.0,0.0013725869
3288.0,3288.0,0.01619521
3289.0,3289.0,0.14202556
3290.0,3290.0,0.06493695
3291.0,3291.0,0.06955854
3292.0,3292.0,0.010007895
3293.0,3293.0,0.046192788
3294.0,3294.0,0.5363338
3295.0,3295.0,0.0018378458
3296.0,3296.0,0.43668365
3297.0,3297.0,0.045523513
3298.0,3298.0,1.2573293E-4
3299.0,3299.0,0.5745002
3300.0,3300.0,0.2653586
3301.0,3301.0,0.12749481
3302.0,3302.0,0.111473076
3303.0,3303.0,0.58797264
3304.0,3304.0,0.16862379
3305.0,3305.0,0.018349119
3306.0,3306.0,0.50370175
3307.0,3307.0,0.010388459
3308.0,3308.0,0.16449964
3309.0,3309.0,0.18517588
3310.0,3310.0,0.017708382
3311.0,3311.0,0.43139637
3312.0,3312.0,1.461799E-4
3313.0,3313.0,0.071116984
3314.0,3314.0,0.0163791
3315.0,3315.0,0.2858785
3316.0,3316.0,0.087796055
3317.0,3317.0,0.27380788
3318.0,3318.0,0.06705592
3319.0,3319.0,0.047279496
3320.0,3320.0,0.23492968
3321.0,3321.0,0.11887485
3322.0,3322.0,0.028440826
3323.0,3323.0,0.30152538
3324.0,3324.0,0.14581078
3325.0,3325.0,0.44505835
3326.0,3326.0,1.1024989E-9
3327.0,3327.0,0.32587388
3328.0,3328.0,0.54090756
3329.0,3329.0,0.20880862
3330.0,3330.0,0.018754767
3331.0,3331.0,5.012211E-4
3332.0,3332.0,0.09669234
3333.0,3333.0,0.101792224
3334.0,3334.0,0.0027652197
3335.0,3335.0,0.015541948
3336.0,3336.0,0.20715673
3337.0,3337.0,0.13671747
3338.0,3338.0,0.19585226
3339.0,3339.0,0.09524047
3340.0,3340.0,0.056976143
3341.0,3341.0,0.016128212
3342.0,3342.0,0.62983614
3343.0,3343.0,0.16029835
3344.0,3344.0,0.037943944
3345.0,3345.0,0.009772055
3346.0,3346.0,0.0023739208
3347.0,3347.0,0.37859786
3348.0,3348.0,0.015287735
3349.0,3349.0,0.13436425
3350.0,3350.0,0.009598992
3351.0,3351.0,0.015865806
3352.0,3352.0,0.34207234
3353.0,3353.0,0.0961901
3354.0,3354.0,0.03722186
3355.0,3355.0,0.22364807
3356.0,3356.0,0.07886546
3357.0,3357.0,0.094666556
3358.0,3358.0,0.13163573
3359.0,3359.0,0.012209164
3360.0,3360.0,0.06527149
3361.0,3361.0,0.018077673
3362.0,3362.0,0.039045382
3363.0,3363.0,0.0036203861
3364.0,3364.0,0.011297414
3365.0,3365.0,0.3108828
3366.0,3366.0,0.01503881
3367.0,3367.0,0.08464762
3368.0,3368.0,0.03994278
3369.0,3369.0,0.054806624
3370.0,3370.0,0.012047306
3371.0,3371.0,0.0029611995
3372.0,3372.0,0.20056738
3373.0,3373.0,0.22712073
3374.0,3374.0,0.06585892
3375.0,3375.0,3.3213446E-4
3376.0,3376.0,0.009910013
3377.0,3377.0,0.060936294
3378.0,3378.0,0.03544963
3379.0,3379.0,0.05912691
3380.0,3380.0,0.15034808
3381.0,3381.0,0.0134622995
3382.0,3382.0,0.4987778
3383.0,3383.0,0.019344084
3384.0,3384.0,0.022307642
3385.0,3385.0,0.048093304
3386.0,3386.0,0.0024839335
3387.0,3387.0,0.2810483
3388.0,3388.0,0.106313586
3389.0,3389.0,0.22561176
3390.0,3390.0,0.25993326
3391.0,3391.0,0.008825094
3392.0,3392.0,0.002948125
3393.0,3393.0,0.0039886464
3394.0,3394.0,0.09316678
3395.0,3395.0,0.111700915
3396.0,3396.0,0.13843405
3397.0,3397.0,0.06326576
3398.0,3398.0,0.033590496
3399.0,3399.0,0.041409057
3400.0,3400.0,0.5916342
3401.0,3401.0,0.18164496
3402.0,3402.0,0.05045766
3403.0,3403.0,0.085592166
3404.0,3404.0,0.0068487218
3405.0,3405.0,0.10107253
3406.0,3406.0,0.024983536
3407.0,3407.0,0.19457753
3408.0,3408.0,0.49222794
