"","x"
"1",0.81675
"2",0.814375
"3",0.807416666666667
"4",0.786916666666667
"5",0.78025
"6",0.773416666666667
"7",0.768666666666667
"8",0.765958333333333
"9",0.74875
"10",0.744125
"11",0.74375
"12",0.7365
"13",0.735916666666667
"14",0.733125
"15",0.730416666666667
"16",0.7295
"17",0.729458333333333
"18",0.726166666666667
"19",0.726
"20",0.723666666666667
"21",0.7225
"22",0.720583333333333
"23",0.718041666666667
"24",0.71775
"25",0.7145
"26",0.7125
"27",0.711416666666667
"28",0.708166666666667
"29",0.703458333333333
"30",0.69375
"31",0.692083333333333
"32",0.691458333333333
"33",0.6895
"34",0.685458333333333
"35",0.6765
"36",0.676125
"37",0.675875
"38",0.674833333333333
"39",0.67175
"40",0.67075
"41",0.669166666666667
"42",0.667333333333333
"43",0.664333333333333
"44",0.662
"45",0.65825
"46",0.657583333333333
"47",0.6575
"48",0.65725
"49",0.656833333333333
"50",0.656708333333333
"51",0.65625
"52",0.656166666666667
"53",0.655833333333333
"54",0.652916666666667
"55",0.652833333333333
"56",0.6505
"57",0.647916666666667
"58",0.647833333333333
"59",0.643291666666667
"60",0.642541666666667
"61",0.639958333333333
"62",0.6385
"63",0.637875
"64",0.637416666666667
"65",0.6345
"66",0.63175
"67",0.630875
"68",0.623625
"69",0.615541666666667
"70",0.613
"71",0.607333333333333
"72",0.603
"73",0.602666666666667
"74",0.597791666666667
"75",0.59775
"76",0.597041666666667
"77",0.587833333333333
"78",0.58675
"79",0.586375
"80",0.581458333333333
"81",0.575833333333333
"82",0.574416666666667
"83",0.573541666666667
"84",0.572458333333333
"85",0.570958333333333
"86",0.569458333333333
"87",0.564458333333333
"88",0.563833333333333
"89",0.562125
"90",0.558083333333333
"91",0.557791666666667
"92",0.557125
"93",0.547125
"94",0.544416666666667
"95",0.526833333333333
"96",0.516541666666667
"97",0.5
"98",0.5
"99",0.457958333333333
