Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.41969E-5,8.253717828,0.147894588,0.398963731,0.037099494,0
4.50319E-5,8.503756178,0.150268694,0.393590482,0.037099494,0
4.57196E-5,8.753348164,0.152214312,0.388313184,0.037099494,0
4.65295E-5,9.0022807,0.15449423,0.383131836,0.038785835,0
4.73058E-5,9.251415733,0.156667747,0.37804644,0.038785835,0
4.81779E-5,9.50462891,0.159096735,0.372961044,0.038785835,0
4.92537E-5,9.753021403,0.162073291,0.368067549,0.038785835,0
5.01362E-5,10.001440975,0.164499635,0.363270006,0.040472175,0
5.09991E-5,10.254125423,0.166858482,0.358472462,0.042158516,0
5.1817E-5,10.500894856,0.169081869,0.35386682,0.042158516,0
5.26386E-5,10.751558838,0.171303573,0.349261178,0.043844857,0
5.33785E-5,11.000680879,0.173294214,0.344751487,0.043844857,0
5.43432E-5,11.254187616,0.175875493,0.340241796,0.043844857,0
5.49953E-5,11.500452892,0.177610847,0.335924007,0.045531197,0
5.60328E-5,11.755578434,0.180357373,0.331510267,0.047217538,0
5.68347E-5,12.003790046,0.182467501,0.327288428,0.048903879,0
5.77221E-5,12.250451714,0.184789996,0.323162541,0.048903879,0
5.86135E-5,12.500727225,0.187109867,0.319036653,0.050590219,0
5.97908E-5,12.755173735,0.190153375,0.314910766,0.050590219,0
6.08771E-5,13.002166398,0.192941566,0.31097678,0.05227656,0
6.19417E-5,13.25417449,0.19565557,0.307042794,0.05227656,0
6.29239E-5,13.503935766,0.198143383,0.303204759,0.053962901,0
6.44406E-5,13.752583326,0.201954757,0.299462675,0.053962901,0
6.57969E-5,14.000226738,0.205332646,0.295816542,0.055649241,0
6.67373E-5,14.252058514,0.207657809,0.292170409,0.055649241,0
6.77862E-5,14.50081738,0.210235418,0.288620226,0.055649241,0
6.91741E-5,14.754331073,0.213620288,0.285070044,0.057335582,0
7.07602E-5,15.006562359,0.217453395,0.281615813,0.057335582,0
7.20737E-5,15.256723606,0.220599338,0.278257532,0.057335582,0
7.33458E-5,15.504024289,0.223622338,0.274995202,0.057335582,0
7.46233E-5,15.755480853,0.226634472,0.271732873,0.059021922,0
7.60247E-5,16.00413952,0.229912146,0.268566494,0.059021922,0
7.7796E-5,16.250593639,0.234015419,0.265496066,0.060708263,0
8.0413E-5,16.503353045,0.239998176,0.262425638,0.060708263,0
8.2626E-5,16.756986158,0.244984797,0.259451161,0.064080944,0
8.43514E-5,17.00756451,0.248827803,0.256572635,0.065767285,0
8.67537E-5,17.255301309,0.254113514,0.253790059,0.069139966,0
8.91895E-5,17.501772755,0.259397602,0.251103435,0.069139966,0
9.23206E-5,17.755686613,0.266080893,0.248416811,0.072512648,0
9.44476E-5,18.0078263,0.270552577,0.245826137,0.072512648,0
9.67607E-5,18.256052931,0.275354102,0.243331414,0.074198988,0
9.90826E-5,18.500498778,0.280110941,0.240932642,0.080944351,0
1.01801E-4,18.752170139,0.285600757,0.238533871,0.084317032,0
1.03763E-4,19.008558561,0.28951181,0.236135099,0.086003373,0
1.06617E-4,19.250927324,0.295125207,0.233928229,0.086003373,0
1.08348E-4,19.509049128,0.298487051,0.231625408,0.092748735,0
1.10394E-4,19.750081239,0.302417718,0.229514489,0.096121417,0
1.12978E-4,20.007404437,0.307321283,0.227307618,0.096121417,0
1.14557E-4,20.257421009,0.310283717,0.225196699,0.097807757,0
1.1676E-4,20.500502618,0.314374378,0.223181731,0.101180438,0
1.18356E-4,20.758952515,0.31730888,0.221070812,0.102866779,0
1.2044E-4,21.009797744,0.321101124,0.219055843,0.109612142,0
1.2268E-4,21.252901901,0.325131709,0.217136826,0.114671164,0
1.2454E-4,21.500335332,0.328442467,0.215217808,0.118043845,0
1.26333E-4,21.751171931,0.331602707,0.213298791,0.124789207,0
1.28754E-4,22.006596852,0.335823212,0.211379774,0.128161889,0
1.31204E-4,22.253762393,0.340040934,0.209556707,0.128161889,0
1.33504E-4,22.504955797,0.343952135,0.20773364,0.133220911,0
1.35393E-4,22.760754429,0.347129494,0.205910574,0.139966273,0
1.36924E-4,23.005869038,0.349681963,0.204183458,0.141652614,0
1.38772E-4,23.254042976,0.352736109,0.202456342,0.145025295,0
1.4071E-4,23.506029656,0.355908566,0.200729227,0.146711636,0
1.43252E-4,23.76205354,0.360024189,0.199002111,0.146711636,0
1.45289E-4,24.007533034,0.363283675,0.197370946,0.150084317,0
1.47214E-4,24.256374039,0.366334076,0.195739781,0.153456998,0
1.49215E-4,24.508482429,0.36947267,0.194108616,0.15682968,0
1.51005E-4,24.763870444,0.372256282,0.192477452,0.15682968,0
1.52626E-4,25.006882964,0.374754588,0.190942238,0.15851602,0
1.54294E-4,25.252750738,0.377304171,0.189407024,0.160202361,0
1.56216E-4,25.501133613,0.380217533,0.18787181,0.163575042,0
1.57578E-4,25.752052572,0.382264885,0.186336596,0.166947723,0
1.58803E-4,26.005198791,0.384094946,0.184801382,0.172006745,0
1.60307E-4,26.260595583,0.386327344,0.183266168,0.173693086,0
1.61443E-4,26.501886027,0.388003644,0.181826905,0.177065767,0
1.63026E-4,26.761732917,0.390322849,0.180291691,0.178752108,0
1.64721E-4,27.007653232,0.392786682,0.178852428,0.182124789,0
1.66016E-4,27.255719311,0.394656695,0.177413164,0.18549747,0
1.67779E-4,27.505999109,0.39718325,0.175973901,0.18549747,0
1.69638E-4,27.758830702,0.399823961,0.174534638,0.18549747,0
1.7131E-4,28.014186132,0.402179418,0.173095375,0.18549747,0
1.72768E-4,28.254909696,0.404219138,0.171752063,0.190556492,0
1.75012E-4,28.515844588,0.407330801,0.1703128,0.190556492,0
1.76347E-4,28.762082761,0.409166602,0.168969488,0.193929174,0
1.77401E-4,29.009541231,0.410607489,0.167626175,0.195615514,0
1.7944E-4,29.259368969,0.413375759,0.166282863,0.198988196,0
1.81937E-4,29.512751969,0.416731581,0.164939551,0.202360877,0
1.83263E-4,29.750210699,0.418497938,0.16369219,0.204047218,0
1.86668E-4,30.009160948,0.422984819,0.162348877,0.209106239,0
1.88324E-4,30.252929796,0.425141661,0.161101516,0.215851602,0
1.91631E-4,30.519019769,0.429401213,0.159758204,0.220910624,0
1.94236E-4,30.750515365,0.432712738,0.158606793,0.222596965,0
1.95704E-4,31.003818324,0.434562324,0.157359432,0.224283305,0
1.97825E-4,31.259881481,0.437212272,0.156112071,0.224283305,0
2.00373E-4,31.518604621,0.440364138,0.154864709,0.225969646,0
2.03453E-4,31.76158879,0.444126518,0.153713299,0.232715008,0
2.04691E-4,32.006443292,0.445625311,0.152561888,0.234401349,0
2.06062E-4,32.252850313,0.447274805,0.151410478,0.234401349,0
2.08036E-4,32.501344876,0.449632678,0.150259067,0.23777403,0
2.09177E-4,32.751660468,0.450986325,0.149107657,0.241146712,0
2.11382E-4,33.004032788,0.453584396,0.147956246,0.241146712,0
2.14661E-4,33.260030403,0.457402669,0.146804836,0.241146712,0
2.16716E-4,33.5188976,0.459768095,0.145653425,0.244519393,0
2.19786E-4,33.75929853,0.463263107,0.144597966,0.249578415,0
2.23424E-4,34.003374793,0.467347958,0.143542506,0.251264755,0
2.26658E-4,34.251403428,0.470926903,0.142487047,0.254637437,0
2.28585E-4,34.502084568,0.473036314,0.141431587,0.258010118,0
2.31024E-4,34.754881461,0.475682837,0.140376127,0.261382799,0
2.33631E-4,35.011324371,0.478482324,0.139320668,0.264755481,0
2.36737E-4,35.27001796,0.48177955,0.138265208,0.264755481,0
2.38723E-4,35.507731837,0.483865356,0.137305699,0.264755481,0
2.40764E-4,35.771686696,0.485991912,0.13625024,0.266441821,0
2.41879E-4,36.012913939,0.48714629,0.135290731,0.269814503,0
2.44559E-4,36.256199316,0.489898704,0.134331222,0.269814503,0
2.45811E-4,36.501320561,0.491174874,0.133371714,0.269814503,0
2.47148E-4,36.772499854,0.492531149,0.132316254,0.271500843,0
2.49154E-4,37.020773492,0.494551179,0.131356745,0.276559865,0
2.51256E-4,37.27103594,0.496652202,0.130397237,0.276559865,0
2.53402E-4,37.523380608,0.498777796,0.129437728,0.283305228,0
2.54137E-4,37.751768531,0.499502042,0.12857417,0.284991568,0
2.55562E-4,38.006771322,0.500899615,0.127614661,0.284991568,0
2.569E-4,38.263105465,0.502205462,0.126655153,0.28836425,0
2.58428E-4,38.520785559,0.503687712,0.125695644,0.293423272,0
2.60824E-4,38.754333665,0.505995161,0.124832086,0.295109612,0
2.63079E-4,39.016342007,0.508146143,0.123872577,0.298482293,0
2.64974E-4,39.253780319,0.509940531,0.123009019,0.300168634,0
2.66003E-4,39.519404532,0.510908336,0.122049511,0.300168634,0
2.67211E-4,39.759309581,0.51204118,0.121185953,0.301854975,0
2.68574E-4,40.000388978,0.513311716,0.120322395,0.303541315,0
2.71869E-4,40.27084553,0.516357971,0.119362886,0.303541315,0
2.74265E-4,40.517006644,0.518548499,0.118499328,0.305227656,0
2.75632E-4,40.764546912,0.519789715,0.11763577,0.306913997,0
2.76849E-4,41.01326626,0.520889184,0.116772213,0.311973019,0
2.78773E-4,41.263142825,0.522617865,0.115908655,0.311973019,0
2.80956E-4,41.515151732,0.52456323,0.115045097,0.313659359,0
2.82459E-4,41.768791972,0.525893829,0.114181539,0.3153457,0
2.83755E-4,42.023664881,0.527035296,0.113317981,0.318718381,0
2.85114E-4,42.251355381,0.528225749,0.112550374,0.322091062,0
2.86791E-4,42.508729281,0.52968739,0.111686816,0.323777403,0
2.87849E-4,42.767383648,0.530604651,0.110823258,0.327150084,0
2.8948E-4,43.027086519,0.532011119,0.109959701,0.328836425,0
2.91738E-4,43.25970809,0.533945376,0.109192094,0.333895447,0
2.92705E-4,43.52261662,0.534768398,0.108328536,0.337268128,0
2.94553E-4,43.7575496,0.536333805,0.107560929,0.340640809,0
2.96375E-4,44.02357333,0.537867234,0.106697371,0.340640809,0
2.9784E-4,44.261318322,0.539092404,0.105929764,0.340640809,0
2.98833E-4,44.500007453,0.539919372,0.105162157,0.345699831,0
3.00987E-4,44.770225221,0.541703103,0.104298599,0.345699831,0
3.01978E-4,45.011519751,0.542519353,0.103530992,0.345699831,0
3.02943E-4,45.253525183,0.543311241,0.102763385,0.349072513,0
3.04069E-4,45.526751749,0.544231404,0.101899827,0.352445194,0
3.06387E-4,45.771156366,0.546114328,0.10113222,0.352445194,0
3.08676E-4,46.017586828,0.547959045,0.100364613,0.357504216,0
3.11291E-4,46.265524971,0.550047733,0.099597006,0.357504216,0
3.13281E-4,46.515300278,0.551624073,0.098829399,0.359190556,0
3.1486E-4,46.766469865,0.552867066,0.098061792,0.359190556,0
3.16659E-4,47.019293617,0.554275345,0.097294185,0.364249578,0
3.18511E-4,47.273488051,0.555715203,0.096526578,0.365935919,0
3.1993E-4,47.528932423,0.556813006,0.095758971,0.36762226,0
3.21211E-4,47.753384251,0.55779883,0.095087315,0.3693086,0
3.22563E-4,48.010841081,0.558834531,0.094319708,0.374367622,0
3.25185E-4,48.270169704,0.560829074,0.093552101,0.379426644,0
3.27164E-4,48.53120051,0.562323336,0.092784494,0.384485666,0
3.28724E-4,48.760710743,0.563493812,0.092112838,0.386172007,0
3.30794E-4,49.024565055,0.565037244,0.091345231,0.387858347,0
3.32481E-4,49.256942151,0.566286841,0.090673575,0.387858347,0
3.34085E-4,49.52349336,0.567468418,0.089905968,0.389544688,0
3.37363E-4,49.758682777,0.569863401,0.089234312,0.391231029,0
3.38471E-4,50.028969045,0.570666944,0.088466705,0.392917369,0
3.40399E-4,50.26660304,0.572058169,0.087795049,0.392917369,0
3.41863E-4,50.505505156,0.573108319,0.087123393,0.396290051,0
3.44715E-4,50.780606724,0.575139427,0.086355786,0.397976391,0
3.47412E-4,51.023407581,0.577043134,0.08568413,0.397976391,0
3.49109E-4,51.267182467,0.578231429,0.085012474,0.397976391,0
3.50818E-4,51.512361065,0.579421969,0.084340818,0.401349073,0
3.51317E-4,51.758155768,0.579768398,0.083669161,0.401349073,0
3.52932E-4,52.004724369,0.580885758,0.082997505,0.406408094,0
3.54912E-4,52.252577348,0.582247183,0.082325849,0.408094435,0
3.56215E-4,52.501375205,0.583137835,0.081654193,0.409780776,0
3.58121E-4,52.751416441,0.584435027,0.080982537,0.411467116,0
3.6072E-4,53.003472743,0.58618955,0.080310881,0.411467116,0
3.62472E-4,53.256564858,0.587364814,0.079639225,0.414839798,0
3.63459E-4,53.51067816,0.588023865,0.078967569,0.41989882,0
3.65176E-4,53.7655422,0.589164544,0.078295912,0.41989882,0
3.66615E-4,54.021750137,0.590116684,0.077624256,0.41989882,0
3.68448E-4,54.279284733,0.591322228,0.0769526,0.42158516,0
3.69085E-4,54.500576646,0.591739468,0.076376895,0.423271501,0
3.70833E-4,54.759552875,0.592880349,0.075705239,0.424957841,0
3.72424E-4,55.01982457,0.593913142,0.075033583,0.424957841,0
3.74033E-4,55.281262024,0.594952986,0.074361927,0.426644182,0
3.76108E-4,55.506480991,0.596285035,0.073786221,0.428330523,0
3.77808E-4,55.770390737,0.597370435,0.073114565,0.430016863,0
3.79849E-4,56.035511791,0.598665823,0.072442909,0.431703204,0
3.80628E-4,56.263760667,0.599158021,0.071867204,0.433389545,0
3.82099E-4,56.530862661,0.600083928,0.071195548,0.435075885,0
3.84065E-4,56.760813832,0.601315012,0.070619843,0.436762226,0
3.85641E-4,57.030191855,0.602295884,0.069948187,0.438448567,0
3.87728E-4,57.262241469,0.603588003,0.069372481,0.438448567,0
3.89875E-4,57.534315545,0.604908548,0.068700825,0.445193929,0
3.92234E-4,57.769125978,0.60634952,0.06812512,0.44688027,0
3.94179E-4,58.005160451,0.607529241,0.067549415,0.453625632,0
3.9652E-4,58.282285304,0.608940584,0.066877759,0.456998314,0
3.98209E-4,58.520713847,0.609952212,0.066302053,0.462057336,0
4.01397E-4,58.760784293,0.611847724,0.065726348,0.465430017,0
4.0244E-4,59.001929366,0.612463632,0.065150643,0.467116358,0
4.05395E-4,59.284837997,0.614198878,0.064478987,0.468802698,0
4.06981E-4,59.528546179,0.615123291,0.063903282,0.472175379,0
4.0814E-4,59.773118421,0.615796559,0.063327576,0.47386172,0
4.10494E-4,60.018827602,0.617156407,0.062751871,0.475548061,0
4.13268E-4,60.265916456,0.61874627,0.062176166,0.477234401,0
4.14892E-4,60.514488154,0.61967095,0.061600461,0.478920742,0
4.18135E-4,60.764493193,0.621504405,0.061024755,0.480607083,0
4.20803E-4,61.016419296,0.622999375,0.06044905,0.480607083,0
4.2206E-4,61.269323313,0.623699914,0.059873345,0.483979764,0
4.2416E-4,61.523161949,0.624864188,0.05929764,0.487352445,0
4.26888E-4,61.778879964,0.626365286,0.058721934,0.489038786,0
4.27545E-4,62.035235453,0.626725182,0.058146229,0.489038786,0
4.28646E-4,62.292053811,0.627326733,0.057570524,0.495784148,0
4.30498E-4,62.506935817,0.628334285,0.05709077,0.50084317,0
4.31173E-4,62.765492057,0.628699869,0.056515064,0.50084317,0
4.32247E-4,63.024497234,0.629280802,0.055939359,0.504215852,0
4.33805E-4,63.284511307,0.630119507,0.055363654,0.505902192,0
4.3497E-4,63.501845372,0.630744391,0.054883899,0.509274874,0
4.36956E-4,63.763571559,0.631804509,0.054308194,0.512647555,0
4.38951E-4,64.026511183,0.632863801,0.053732489,0.512647555,0
4.40867E-4,64.290491307,0.63387539,0.053156784,0.514333895,0
4.42917E-4,64.511649442,0.634950885,0.052677029,0.516020236,0
4.44498E-4,64.77795673,0.635776744,0.052101324,0.519392917,0
4.45743E-4,65.000596806,0.636424035,0.05162157,0.519392917,0
4.47791E-4,65.268792522,0.637483868,0.051045865,0.524451939,0
4.51454E-4,65.539028763,0.639364762,0.050470159,0.524451939,0
4.53589E-4,65.76547676,0.640451828,0.049990405,0.529510961,0
4.57097E-4,66.038922989,0.642224177,0.0494147,0.529510961,0
4.59074E-4,66.268325375,0.6432148,0.048934945,0.529510961,0
4.62467E-4,66.544997604,0.644903302,0.04835924,0.536256324,0
4.6407E-4,66.776713172,0.645695013,0.047879486,0.539629005,0
4.66587E-4,67.009474351,0.646931462,0.047399731,0.546374368,0
4.69353E-4,67.290380253,0.648280549,0.046824026,0.549747049,0
4.71502E-4,67.525699942,0.649321601,0.046344272,0.554806071,0
4.7466E-4,67.762488135,0.650839732,0.045864517,0.558178752,0
4.7736E-4,68.000828695,0.652127788,0.045384763,0.559865093,0
4.80534E-4,68.287936833,0.653629664,0.044809058,0.564924115,0
4.82772E-4,68.52902413,0.654680851,0.044329303,0.571669477,0
4.85557E-4,68.771296468,0.655980037,0.043849549,0.573355818,0
4.88044E-4,69.014828689,0.657132023,0.043369795,0.57841484,0
4.91231E-4,69.259929415,0.658597206,0.04289004,0.581787521,0
4.9307E-4,69.506010597,0.659436848,0.042410286,0.586846543,0
4.9436E-4,69.752891442,0.660023387,0.041930532,0.591905565,0
4.9599E-4,70.000579757,0.660761585,0.041450777,0.596964587,0
4.98934E-4,70.298806866,0.66208687,0.040875072,0.602023609,0
5.00477E-4,70.54874059,0.662777224,0.040395318,0.607082631,0
5.05187E-4,70.750086786,0.664867643,0.040011514,0.610455312,0
5.07904E-4,71.003398679,0.666061931,0.03953176,0.615514334,0
5.08747E-4,71.257537565,0.666430683,0.039052005,0.617200675,0
5.1084E-4,71.512578902,0.667342832,0.038572251,0.618887015,0
5.12466E-4,71.768437631,0.668047613,0.038092497,0.625632378,0
5.14191E-4,72.025098063,0.668792538,0.037612742,0.6306914,0
5.17329E-4,72.283207361,0.670139091,0.037132988,0.635750422,0
5.1888E-4,72.542370988,0.670800452,0.036653234,0.639123103,0
5.20671E-4,72.750327821,0.671560879,0.03626943,0.644182125,0
5.23172E-4,73.011480197,0.67261704,0.035789676,0.647554806,0
5.26599E-4,73.273635634,0.674053086,0.035309921,0.649241147,0
5.32479E-4,73.538299863,0.676487695,0.034830167,0.654300169,0
5.39638E-4,73.752864199,0.679403674,0.034446363,0.661045531,0
5.40471E-4,74.022947842,0.679739707,0.033966609,0.664418212,0
5.43123E-4,74.293875291,0.680804379,0.033486855,0.666104553,0
5.46428E-4,74.511894987,0.682121273,0.033103051,0.666104553,0
5.4801E-4,74.785764318,0.682747627,0.032527346,0.667790894,0
5.53176E-4,75.005998756,0.684776674,0.032239493,0.672849916,0
5.5699E-4,75.283630932,0.686257852,0.031759739,0.674536256,0
5.59309E-4,75.506876279,0.687151806,0.031375936,0.679595278,0
5.6165E-4,75.787371289,0.688048858,0.030896181,0.68296796,0
5.63338E-4,76.012501879,0.688692406,0.030512378,0.688026981,0
5.67273E-4,76.295338319,0.690183183,0.030032623,0.694772344,0
5.71507E-4,76.523198081,0.691770978,0.02964882,0.698145025,0
5.75705E-4,76.752759242,0.693329182,0.029265016,0.699831366,0
5.77757E-4,77.041073086,0.694085127,0.028785262,0.701517707,0
5.84235E-4,77.273203967,0.696447559,0.028401458,0.703204047,0
5.91833E-4,77.509127534,0.699172053,0.028017655,0.704890388,0
5.97963E-4,77.80664587,0.701335119,0.027537901,0.70994941,0
6.00985E-4,78.046448452,0.702389988,0.027154097,0.713322091,0
6.04527E-4,78.287580163,0.703616793,0.026770294,0.715008432,0
6.10094E-4,78.530636209,0.705524987,0.02638649,0.718381113,0
6.13303E-4,78.775437612,0.706613597,0.026002687,0.721753794,0
6.18018E-4,79.021913105,0.70819863,0.025618883,0.723440135,0
6.21194E-4,79.270080309,0.709256821,0.02523508,0.723440135,0
6.2573E-4,79.519492112,0.710754863,0.024851276,0.725126476,0
6.29829E-4,79.77077447,0.712095462,0.024467473,0.730185497,0
6.31973E-4,80.023478992,0.712791665,0.024083669,0.733558179,0
6.33178E-4,80.276573807,0.713181296,0.023699866,0.735244519,0
6.33666E-4,80.529985008,0.713339026,0.023316062,0.740303541,0
6.35329E-4,80.783834681,0.713874511,0.022932259,0.741989882,0
6.4274E-4,81.040004192,0.716237706,0.022548455,0.743676223,0
6.44464E-4,81.297398406,0.716781697,0.022164652,0.745362563,0
6.48162E-4,81.556154539,0.717941639,0.021780848,0.750421585,0
6.51467E-4,81.751467967,0.718970435,0.021492996,0.752107926,0
6.5397E-4,82.012839313,0.719744617,0.021109192,0.757166948,0
6.58143E-4,82.275578418,0.721026102,0.020725389,0.76222597,0
6.62021E-4,82.539435063,0.722206177,0.020341585,0.765598651,0
6.64385E-4,82.80457232,0.722920659,0.019957782,0.770657673,0
6.6795E-4,83.004553922,0.723991467,0.019669929,0.770657673,0
6.71577E-4,83.272856906,0.725072116,0.019286126,0.775716695,0
6.74217E-4,83.542049695,0.725853568,0.018902322,0.777403035,0
6.75549E-4,83.812085748,0.726246327,0.018518519,0.780775717,0
6.7836E-4,84.015451396,0.72707113,0.018230666,0.784148398,0
6.8081E-4,84.287260634,0.72778577,0.017846862,0.78920742,0
6.83362E-4,84.560334981,0.728526508,0.017463059,0.790893761,0
6.86599E-4,84.766103192,0.729459909,0.017175206,0.794266442,0
6.95419E-4,85.042605007,0.731971611,0.016791403,0.799325464,0
6.97703E-4,85.251630569,0.732614515,0.01650355,0.804384486,0
7.04052E-4,85.531493902,0.734385111,0.016119747,0.807757167,0
7.10373E-4,85.814737244,0.736125142,0.015735943,0.812816189,0
7.15459E-4,86.028893975,0.737508315,0.015448091,0.81450253,0
7.17839E-4,86.315712609,0.738150818,0.015064287,0.819561551,0
7.18489E-4,86.531211841,0.738325834,0.014776434,0.822934233,0
7.24908E-4,86.820581649,0.740040545,0.014392631,0.829679595,0
7.29829E-4,87.038996996,0.741339836,0.014104778,0.834738617,0
7.32081E-4,87.258276634,0.741930207,0.013816926,0.836424958,0
7.33966E-4,87.551530136,0.74242235,0.013433122,0.84148398,0
7.36119E-4,87.772249707,0.742981971,0.01314527,0.844856661,0
7.38481E-4,88.067077015,0.743593367,0.012761466,0.849915683,0
7.51132E-4,88.291957636,0.746818566,0.012473614,0.853288364,0
7.55012E-4,88.518074683,0.747791429,0.012185761,0.856661046,0
7.58583E-4,88.821336776,0.748680456,0.011801957,0.860033727,0
7.63829E-4,89.049945319,0.74997478,0.011514105,0.865092749,0
7.66991E-4,89.279687799,0.750748701,0.011226252,0.870151771,0
7.69701E-4,89.510415637,0.751408197,0.0109384,0.875210793,0
7.73482E-4,89.819017595,0.752322391,0.010554596,0.878583474,0
7.77817E-4,90.052031546,0.753362333,0.010266743,0.881956155,0
7.84677E-4,90.286638487,0.754990142,0.009978891,0.887015177,0
7.87054E-4,90.52248666,0.755549231,0.009691038,0.890387858,0
7.88495E-4,90.758899933,0.755886991,0.009403186,0.89376054,0
7.94543E-4,91.076257103,0.757294146,0.009019382,0.898819562,0
7.95534E-4,91.314727141,0.757523246,0.008731529,0.902192243,0
7.97371E-4,91.5537712,0.757946545,0.008443677,0.907251265,0
7.99518E-4,91.793409077,0.758439567,0.008155824,0.910623946,0
8.01031E-4,92.033550988,0.758785842,0.007867972,0.915682968,0
8.05834E-4,92.275042242,0.759878297,0.007580119,0.92074199,0
8.0865E-4,92.517513288,0.760514168,0.007292266,0.924114671,0
8.15536E-4,92.761780283,0.762055215,0.007004414,0.925801012,0
8.23575E-4,93.008090165,0.763829145,0.006716561,0.930860034,0
8.29308E-4,93.256654858,0.76507826,0.006428709,0.934232715,0
8.30825E-4,93.505775095,0.765406683,0.006140856,0.939291737,0
8.36019E-4,93.755720701,0.766523754,0.005853003,0.944350759,0
8.40725E-4,94.007512524,0.7675268,0.005565151,0.94772344,0
8.50282E-4,94.261468171,0.769537606,0.005277298,0.952782462,0
8.58418E-4,94.518061325,0.771222188,0.004989445,0.957841484,0
8.59103E-4,94.775663367,0.771363037,0.004701593,0.962900506,0
8.63746E-4,95.034427029,0.772312217,0.00441374,0.964586847,0
