"","x"
"1",0.553591653027823
"2",0.552750409165303
"3",0.547183715220949
"4",0.546473404255319
"5",0.546254091653028
"6",0.545783960720131
"7",0.544006955810147
"8",0.54311170212766
"9",0.54289116202946
"10",0.542555646481178
"11",0.542069967266776
"12",0.542014320785597
"13",0.541066693944353
"14",0.540819558101473
"15",0.540520867430442
"16",0.540379296235679
"17",0.540183715220949
"18",0.540094517184943
"19",0.539484860883797
"20",0.539391980360065
"21",0.539305237315876
"22",0.539136252045826
"23",0.538874795417349
"24",0.538711947626841
"25",0.538659983633388
"26",0.537823649754501
"27",0.537408346972177
"28",0.537150981996727
"29",0.536954173486088
"30",0.536463993453355
"31",0.536299099836334
"32",0.536181669394435
"33",0.535984042553192
"34",0.53592062193126
"35",0.535468903436988
"36",0.535389934533552
"37",0.535271685761047
"38",0.534659574468085
"39",0.53443085106383
"40",0.534331833060556
"41",0.534181260229133
"42",0.534178805237316
"43",0.533244271685761
"44",0.533000818330606
"45",0.532719721767594
"46",0.532503273322422
"47",0.532406301145663
"48",0.532191898527005
"49",0.53213829787234
"50",0.532056055646481
"51",0.53203682487725
"52",0.531922667757774
"53",0.530915302782324
"54",0.53022504091653
"55",0.530189443535188
"56",0.529952127659574
"57",0.529894844517185
"58",0.529515139116203
"59",0.529474222585925
"60",0.529146481178396
"61",0.529078968903437
"62",0.528920212765957
"63",0.528816284779051
"64",0.52788093289689
"65",0.527090834697218
"66",0.526683306055647
"67",0.526617839607201
"68",0.526421440261866
"69",0.526373977086743
"70",0.525469312602291
"71",0.525378068739771
"72",0.524835924713584
"73",0.52477209492635
"74",0.52419558101473
"75",0.523777004909984
"76",0.523760638297872
"77",0.523529869067103
"78",0.523104746317512
"79",0.523069967266776
"80",0.522774140752864
"81",0.522558510638298
"82",0.522471767594108
"83",0.522369885433715
"84",0.52218085106383
"85",0.521696808510638
"86",0.521577741407529
"87",0.521484042553191
"88",0.521464402618658
"89",0.521347381342062
"90",0.521044189852701
"91",0.52082201309329
"92",0.520660392798691
"93",0.520441080196399
"94",0.519793780687398
"95",0.517163666121113
"96",0.51451022913257
"97",0.511405073649755
"98",0.508731587561375
"99",0.507694353518822
