"","x"
"1",0.780882352941176
"2",0.779941176470588
"3",0.755117647058824
"4",0.751117647058824
"5",0.748
"6",0.739411764705882
"7",0.731617647058823
"8",0.731176470588235
"9",0.727823529411765
"10",0.725764705882353
"11",0.724117647058824
"12",0.723764705882353
"13",0.721294117647059
"14",0.719529411764706
"15",0.717
"16",0.710235294117647
"17",0.709647058823529
"18",0.709352941176471
"19",0.706176470588235
"20",0.705294117647059
"21",0.702176470588235
"22",0.698676470588235
"23",0.692352941176471
"24",0.691176470588235
"25",0.691
"26",0.690941176470588
"27",0.690411764705882
"28",0.688941176470588
"29",0.687470588235294
"30",0.687058823529412
"31",0.685676470588235
"32",0.685647058823529
"33",0.682794117647059
"34",0.682441176470588
"35",0.680529411764706
"36",0.677558823529412
"37",0.673294117647059
"38",0.671411764705882
"39",0.670588235294118
"40",0.669794117647059
"41",0.669117647058823
"42",0.667470588235294
"43",0.667117647058823
"44",0.666647058823529
"45",0.665411764705882
"46",0.663176470588235
"47",0.662705882352941
"48",0.660058823529412
"49",0.659205882352941
"50",0.656470588235294
"51",0.655470588235294
"52",0.654823529411765
"53",0.653823529411765
"54",0.653705882352941
"55",0.653176470588235
"56",0.651058823529412
"57",0.650764705882353
"58",0.649176470588235
"59",0.647588235294118
"60",0.645882352941176
"61",0.645058823529412
"62",0.644117647058824
"63",0.643647058823529
"64",0.640147058823529
"65",0.639941176470588
"66",0.637264705882353
"67",0.629
"68",0.628117647058824
"69",0.626647058823529
"70",0.625411764705882
"71",0.625352941176471
"72",0.624352941176471
"73",0.622411764705882
"74",0.617647058823529
"75",0.613117647058824
"76",0.612882352941176
"77",0.610941176470588
"78",0.610117647058824
"79",0.610058823529412
"80",0.609941176470588
"81",0.608264705882353
"82",0.602294117647059
"83",0.599705882352941
"84",0.598029411764706
"85",0.597294117647059
"86",0.594823529411765
"87",0.586588235294118
"88",0.584176470588235
"89",0.580088235294118
"90",0.578058823529412
"91",0.577970588235294
"92",0.569294117647059
"93",0.569176470588235
"94",0.562911764705882
"95",0.561088235294118
"96",0.560941176470588
"97",0.557411764705882
"98",0.549823529411765
"99",0.548117647058823
