species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Jordanita algirica,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"FE,LF",6.0,6.0,1.0,,,311234.0,
Jordanita anatolica,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"FE,LF",41.0,43.0,7.0,,,259352.0,
Jordanita budensis,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",21.0,27.0,1.0,,,259344.0,
Jordanita chloros,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",9.0,20.0,2.0,,,259351.0,
Jordanita fazekasi,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"FE,LF",,,,,gap,,
Jordanita globulariae,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",41.0,51.0,1.0,,,255611.0,
Jordanita graeca,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",13.0,16.0,2.0,,,259350.0,
Jordanita hispanica,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",5.0,7.0,1.0,,,259349.0,
Jordanita notata,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",19.0,28.0,6.0,,,259347.0,
Jordanita paupera,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"FE,LF",12.0,15.0,5.0,,,311231.0,
Jordanita scintillosa,Arthropoda,Insecta,Lepidoptera,Zygaenidae,LF,,,,,gap,,
Jordanita smaragdonna,Arthropoda,Insecta,Lepidoptera,Zygaenidae,LF,,,,,gap,,
Jordanita subsolana,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",29.0,39.0,3.0,,,259353.0,
Jordanita tenuicornis,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",10.0,10.0,1.0,,,311262.0,
Jordanita vartianae,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",1.0,1.0,1.0,,,311237.0,
Jordanita volgensis,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",14.0,20.0,1.0,,,259345.0,
Rhagades amasina,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"FE,LF",4.0,7.0,1.0,,,259321.0,
Rhagades predotae,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",1.0,1.0,1.0,,,311229.0,
Rhagades pruni,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF,iNat",24.0,30.0,1.0,,,205574.0,
Theresimima ampelophaga,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",5.0,5.0,2.0,LF,,957011.0,259319.0
Zygaena alpherakyi,Arthropoda,Insecta,Lepidoptera,Zygaenidae,LF,,,,,gap,,
Zygaena angelicae,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF,iNat",16.0,17.0,1.0,,,261737.0,
Zygaena anthyllidis,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"FE,LF",,,,,gap,,
Zygaena armena,Arthropoda,Insecta,Lepidoptera,Zygaenidae,LF,1.0,2.0,0.0,,,977187.0,
Zygaena brizae,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",4.0,9.0,2.0,,,259359.0,
Zygaena carniolica,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF,iNat",32.0,40.0,4.0,,,205578.0,
Zygaena centaureae,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,311252.0,
Zygaena contaminei,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"FE,LF",,,,,gap,,
Zygaena corsica,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"FE,LF",,,,,gap,,
Zygaena cynarae,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",3.0,12.0,1.0,,,676906.0,
Zygaena dorycnii,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"FE,LF",0.0,2.0,0.0,,gap,1162236.0,
Zygaena ephialtes,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF,iNat",18.0,26.0,1.0,,,204439.0,
Zygaena erythrus,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",3.0,5.0,1.0,,,591264.0,
Zygaena exulans,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",33.0,36.0,1.0,,,179119.0,
Zygaena fausta,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF,iNat",14.0,22.0,1.0,,,109474.0,
Zygaena filipendulae,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF,iNat",102.0,140.0,3.0,,,197796.0,
Zygaena fraxini,Arthropoda,Insecta,Lepidoptera,Zygaenidae,LF,,,,,gap,,
Zygaena haberhaueri,Arthropoda,Insecta,Lepidoptera,Zygaenidae,LF,,,,,gap,,
Zygaena hilaris,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"FE,LF",,,,,gap,,
Zygaena ignifera,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"FE,LF",,,,,gap,,
Zygaena laeta,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",5.0,5.0,1.0,,,259358.0,
Zygaena lavandulae,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",1.0,7.0,1.0,,,266449.0,
Zygaena lonicerae,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF,iNat",37.0,50.0,1.0,,,205577.0,
Zygaena loti,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF,iNat",48.0,59.0,1.0,,,255612.0,
Zygaena mana,Arthropoda,Insecta,Lepidoptera,Zygaenidae,LF,,,,,gap,,
Zygaena minos,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",37.0,58.0,4.0,,,258098.0,760982.0
Zygaena nevadensis,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",7.0,13.0,1.0,,,311277.0,
Zygaena occitanica,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"FE,LF",,,,,gap,,
Zygaena orana,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"FE,LF",,,,,gap,,
Zygaena osterodensis,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF,iNat",19.0,22.0,4.0,,,311278.0,
Zygaena oxytropis,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,288100.0,
Zygaena punctum,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",13.0,13.0,1.0,,,259357.0,
Zygaena purpuralis,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF,iNat",104.0,131.0,4.0,,,205575.0,
Zygaena rhadamanthus,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",0.0,7.0,0.0,,gap,730520.0,
Zygaena romeo,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",20.0,20.0,2.0,,,676905.0,
Zygaena rubicundus,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",4.0,4.0,2.0,BEL,,591263.0,288099.0
Zygaena sarpedon,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",1.0,9.0,0.0,,,730521.0,
Zygaena sedi,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF",3.0,3.0,1.0,,,259360.0,
Zygaena transalpina,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF,iNat",38.0,50.0,6.0,,,205576.0,674307.0
Zygaena trifolii,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF,iNat",14.0,26.0,2.0,,,197907.0,
Zygaena viciae,Arthropoda,Insecta,Lepidoptera,Zygaenidae,"BOLD,FE,LF,iNat",37.0,49.0,2.0,,,255613.0,
