species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Roeslerstammia erxlebella,Arthropoda,Insecta,Lepidoptera,Roeslerstammiidae,"BOLD,FE,LF,iNat",33,36,1,,,197989
Roeslerstammia pronubella,Arthropoda,Insecta,Lepidoptera,Roeslerstammiidae,"BOLD,FE,LF",6,6,2,,,87478
