species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Argyresthia praecocella,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF",8.0,11.0,1.0,,,344465.0
Argyresthia prenjella,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"FE,LF",,,,,gap,
Argyresthia pruniella,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF,iNat",89.0,96.0,1.0,,,178088.0
Argyresthia pulchella,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF",12.0,14.0,1.0,,,286084.0
Argyresthia pygmaeella,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF",333.0,342.0,2.0,,,52735.0
Argyresthia reticulata,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF",2.0,4.0,1.0,,,894264.0
Argyresthia retinella,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF,iNat",36.0,53.0,1.0,,,198084.0
Argyresthia semifusca,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF",20.0,23.0,2.0,,,179192.0
Argyresthia semitestacella,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF",25.0,27.0,1.0,,,261727.0
Argyresthia sorbiella,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF",30.0,33.0,1.0,,,179089.0
Argyresthia spinosella,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF,iNat",496.0,501.0,1.0,,,197962.0
Argyresthia submontana,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF",4.0,7.0,1.0,,,369835.0
Argyresthia svenssoni,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,LF",20.0,20.0,2.0,,,458118.0
Argyresthia tarmanni,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF",1.0,2.0,1.0,,,369828.0
Argyresthia thuiella,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF",47.0,55.0,1.0,,,20271.0
Argyresthia thuriferana,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"FE,LF",,,,,gap,
Argyresthia trifasciata,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,"BOLD,FE,LF,iNat",25.0,28.0,1.0,,,197957.0
Argyresthia uralensis,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,LF,0.0,1.0,0.0,,gap,700831.0
