species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Blastobasis pica,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Blastobasis ponticella,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,786994.0,
Blastobasis rebeli,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Blastobasis roscidella,Arthropoda,Insecta,Lepidoptera,Blastobasidae,LF,,,,,gap,,
Blastobasis rubiginosella,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",2.0,3.0,0.0,,,748760.0,
Blastobasis salebrosella,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Blastobasis sardinica,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,LF",3.0,4.0,0.0,,,892033.0,
Blastobasis serradaguae,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Blastobasis spectabilella,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Blastobasis spermophagis,Arthropoda,Insecta,Lepidoptera,Blastobasidae,BOLD,1.0,1.0,0.0,,,892040.0,
Blastobasis splendens,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Blastobasis subdivisus,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Blastobasis tarda,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",190.0,192.0,1.0,BEL,,313201.0,
Blastobasis velutina,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Blastobasis virgatella,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Blastobasis vittata,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",3.0,5.0,2.0,,,1057434.0,197948.0
Blastobasis walsinghami,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Blastobasis wolffi,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Blastobasis wollastoni,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Blastobasis xylophagum,Arthropoda,Insecta,Lepidoptera,Blastobasidae,BOLD,2.0,2.0,0.0,,,892039.0,
Hypatopa binotella,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",49.0,52.0,1.0,,,183472.0,
Hypatopa ibericella,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Hypatopa inunctella,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",21.0,25.0,1.0,,,258071.0,
Hypatopa segnella,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",10.0,10.0,1.0,,,298979.0,
Tecmerium anthophaga,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",3.0,6.0,0.0,BEL,,775953.0,459673.0
Tecmerium mnemosynella,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,459670.0,
Tecmerium perplexus,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",7.0,8.0,1.0,BEL,,929409.0,
Tecmerium rosmarinella,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",0.0,2.0,0.0,BEL,gap,459674.0,
Tecmerium spermophagia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,775954.0,
Xenopathia novaki,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",2.0,2.0,0.0,,,892035.0,
Zenodochium monopetali,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,775952.0,
Zenodochium polyphagum,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Zenodochium sostra,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
Zenodochium xylophagum,Arthropoda,Insecta,Lepidoptera,Blastobasidae,"FE,LF",,,,,gap,,
