species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Borkhausenia fuscescens,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",69.0,71.0,1.0,,,197900.0,
Borkhausenia gelechiella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Borkhausenia gredoensis,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Borkhausenia luridicomella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",6.0,10.0,1.0,,,286096.0,
Borkhausenia minutella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",31.0,33.0,1.0,,,255694.0,
Borkhausenia nefrax,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",20.0,23.0,1.0,,,187091.0,
Borkhausenia pallidella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,BOLD,4.0,4.0,0.0,,,856763.0,
Borkhausenia predotai,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Borkhausenia venturellii,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Buvatina iremella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",0.0,1.0,0.0,,gap,770478.0,
Buvatina tineiformis,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",3.0,3.0,1.0,,,546207.0,
Callimodes heringii,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Crassa tinctella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",32.0,37.0,1.0,,,205716.0,
Crassa unitella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",34.0,38.0,1.0,,,255705.0,
Crossotocera wagnerella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",1.0,1.0,0.0,,,737057.0,
Dasycera imitatrix,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Dasycera krueperella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Dasycera oliviella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",9.0,10.0,2.0,,,544271.0,
Decantha borkhausenii,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",11.0,13.0,1.0,,,344470.0,
Decantha iagathella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Decantha luquetiella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Denisia albimaculea,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",5.0,9.0,0.0,,,354176.0,
Denisia aragonella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Denisia augustella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",6.0,8.0,1.0,,,354175.0,
Denisia caucasiella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,LF,,,,,gap,,
Denisia coeruleopicta,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",1.0,1.0,0.0,,,1145802.0,
Denisia fiduciella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Denisia fuscicapitella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",10.0,11.0,1.0,,,363363.0,
Denisia graslinella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Denisia luctuosella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",0.0,4.0,0.0,,gap,1156083.0,
Denisia lutea,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,LF",1.0,1.0,1.0,,,939790.0,
Denisia luticiliella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",4.0,4.0,1.0,,,347276.0,
Denisia muellerrutzi,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",2.0,2.0,0.0,,,517576.0,
Denisia nubilosella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",9.0,13.0,1.0,,,258074.0,
Denisia obscurella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",5.0,5.0,1.0,,,286274.0,
Denisia piresi,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,LF",0.0,1.0,0.0,,gap,981198.0,
Denisia pyrenaica,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",0.0,3.0,0.0,,gap,352317.0,
Denisia ragonotella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Denisia rhaetica,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",13.0,14.0,3.0,,,352311.0,
Denisia similella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",27.0,31.0,1.0,,,258155.0,
Denisia stipella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",40.0,48.0,1.0,,,179125.0,
Denisia stroemella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",7.0,8.0,1.0,,,286414.0,298981.0
Denisia subaquilea,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",1.0,1.0,1.0,,,493012.0,
Deuterogonia pudorina,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",10.0,16.0,1.0,,,139929.0,
Endrosis sarcitrella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",103.0,110.0,1.0,,,91850.0,
Epicallima bruandella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Epicallima formosella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",29.0,32.0,4.0,,,150632.0,
Epicallima gerasimovi,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Epicallima icterinella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",0.0,4.0,0.0,,gap,1073569.0,
Epicallima mercedella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",3.0,3.0,0.0,,,743686.0,
Epicallima mikkolai,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",4.0,4.0,0.0,,,899876.0,
Eratophyes amasiella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",5.0,6.0,0.0,,,354178.0,
Esperia sulphurella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",17.0,21.0,2.0,,,109678.0,
Fabiola pokornyi,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",1.0,1.0,1.0,,,955251.0,
Goidanichiana jourdheuillella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",12.0,14.0,2.0,,,343562.0,
Harpella forficella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",39.0,41.0,1.0,,,174967.0,
Herrichia excelsella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",10.0,10.0,1.0,,,279595.0,
Herrichia vilhelmseniella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,LF,,,,,gap,,
Hofmannophila pseudospretella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",117.0,129.0,1.0,,,91848.0,
Holoscolia homaima,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",2.0,3.0,0.0,,,700829.0,
Holoscolia huebneri,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",11.0,13.0,1.0,,,404702.0,
Holoscolia majorella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",4.0,4.0,0.0,,,710006.0,
Kasyniana diminutella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",7.0,10.0,2.0,,,352257.0,
Kasyniana griseosericeella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,981234.0,
Kasyniana indistinctella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Kasyniana shardana,Arthropoda,Insecta,Lepidoptera,Oecophoridae,LF,,,,,gap,,
Metalampra cinnamomea,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",28.0,32.0,3.0,,,258075.0,
Metalampra italica,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",20.0,21.0,4.0,,,205654.0,
Minetia adamczewskii,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,710007.0,
Minetia criella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",9.0,10.0,1.0,,,275495.0,
Minetia crinitus,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",7.0,7.0,1.0,,,464502.0,
Minetia labiosella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Oecophora bractella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",32.0,40.0,1.0,,,91854.0,
Oecophora kindermanni,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Oecophora superior,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Pleurota albarracina,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",1.0,5.0,0.0,,,733210.0,
Pleurota amaniella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",2.0,5.0,0.0,,,733173.0,
Pleurota amaurodoxa,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",3.0,5.0,0.0,,,733213.0,
Pleurota andalusica,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,LF",8.0,8.0,1.0,,,725628.0,
Pleurota aorsella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",6.0,8.0,0.0,,,733200.0,
Pleurota aragonella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,LF",4.0,8.0,1.0,,,733211.0,
Pleurota arduella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,733201.0,
Pleurota aristella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",52.0,56.0,3.0,,,258097.0,
Pleurota bicostella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",35.0,42.0,1.0,,,179082.0,
Pleurota bitrabicella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,BOLD,16.0,18.0,1.0,,,800727.0,
Pleurota brevispinella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Pleurota candia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,BOLD,4.0,7.0,0.0,,,733186.0,
Pleurota castagniccia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,LF",2.0,3.0,1.0,,,739469.0,
Pleurota chalepensis,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Pleurota contignatella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",0.0,2.0,0.0,,gap,709991.0,
Pleurota contristatella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",11.0,12.0,0.0,,,710000.0,
Pleurota creticella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",11.0,13.0,1.0,,,709997.0,
Pleurota cumaniella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",4.0,4.0,0.0,,,710012.0,
Pleurota cyrniella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,LF",0.0,2.0,0.0,,gap,968967.0,
Pleurota ericella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",12.0,13.0,1.0,,,730671.0,
Pleurota eximia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",0.0,4.0,0.0,,gap,709998.0,
Pleurota filigerella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",12.0,12.0,0.0,,,802950.0,
Pleurota gallicella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",7.0,9.0,1.0,,,710002.0,
Pleurota glitzella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",1.0,2.0,0.0,,,739470.0,
Pleurota grisea,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Pleurota hastiformis,Arthropoda,Insecta,Lepidoptera,Oecophoridae,LF,0.0,4.0,0.0,,gap,733178.0,
Pleurota hebetella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",3.0,4.0,0.0,,,733212.0,
Pleurota honorella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",10.0,12.0,0.0,,,710003.0,
Pleurota iberica,Arthropoda,Insecta,Lepidoptera,Oecophoridae,BOLD,3.0,4.0,0.0,,,733185.0,
Pleurota idalia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,BOLD,1.0,1.0,0.0,,,733208.0,
Pleurota kostjuki,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",4.0,4.0,0.0,,,800728.0,
Pleurota marginella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",11.0,12.0,0.0,,,732607.0,
Pleurota metricella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",6.0,9.0,0.0,,,709994.0,
Pleurota nitens,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",1.0,3.0,0.0,,,733191.0,
Pleurota nobilella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",7.0,11.0,0.0,,,730670.0,
Pleurota planella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",16.0,18.0,0.0,,,709992.0,
Pleurota pleurotella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",3.0,4.0,0.0,,,710001.0,
Pleurota protasella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",8.0,8.0,1.0,,,725629.0,
Pleurota proteella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",14.0,19.0,2.0,,,710014.0,658882.0
Pleurota punctella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",11.0,12.0,1.0,,,324129.0,
Pleurota pungitiella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",12.0,17.0,1.0,,,324113.0,
Pleurota pyropella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",42.0,43.0,1.0,,,709993.0,
Pleurota schlaegeriella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,BOLD,2.0,2.0,0.0,,,733204.0,
Pleurota semicanella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,BOLD,2.0,6.0,0.0,,,733175.0,
Pleurota sobriella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",5.0,6.0,0.0,,,733174.0,
Pleurota teligerella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Pleurota tristatella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",3.0,6.0,0.0,,,733190.0,
Pleurota tristictella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,BOLD,3.0,5.0,0.0,,,733188.0,
Pleurota vittalba,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",2.0,4.0,0.0,,,733209.0,
Promalactis procerella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",21.0,27.0,3.0,FD,,1066648.0,255696.0
Pseudocryptolechia sareptensis,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"FE,LF",,,,,gap,,
Schiffermuelleria grandis,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",5.0,7.0,1.0,,,658885.0,
Schiffermuelleria schaefferella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF,iNat",13.0,19.0,1.0,,,354174.0,
Tachystola acroxantha,Arthropoda,Insecta,Lepidoptera,Oecophoridae,"BOLD,FE,LF",4.0,10.0,1.0,,,197875.0,
Trachypepla contritella,Arthropoda,Insecta,Lepidoptera,Oecophoridae,LF,,,,,gap,,
