species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Lasiocampa terreni,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"FE,LF",12.0,12.0,0.0,,,749420.0,
Lasiocampa trifolii,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF,iNat",39.0,44.0,3.0,,,155617.0,
Macrothylacia digramma,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",3.0,3.0,0.0,,,749421.0,
Macrothylacia rubi,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF,iNat",46.0,49.0,1.0,,,102849.0,
Malacosoma alpicola,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF,iNat",9.0,10.0,1.0,,,258171.0,
Malacosoma castrense,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,iNat",17.0,19.0,0.0,,,286393.0,
Malacosoma castrensis,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",30.0,33.0,1.0,,,205581.0,
Malacosoma franconica,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",3.0,3.0,1.0,,,544267.0,
Malacosoma franconicum,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,BOLD,12.0,12.0,0.0,,,395315.0,
Malacosoma laurae,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,395319.0,
Malacosoma neustria,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF,iNat",129.0,137.0,3.0,,,197727.0,
Odonestis pruni,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",46.0,51.0,7.0,,,284841.0,370783.0
Pachypasa limosa,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"FE,LF",,,,,gap,,
Pachypasa otus,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",6.0,6.0,0.0,,,349222.0,
Phyllodesma ilicifolia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",25.0,28.0,1.0,,,262818.0,
Phyllodesma japonica,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",2.0,2.0,1.0,,,427461.0,
Phyllodesma joannisi,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"FE,LF",5.0,5.0,0.0,,,392735.0,
Phyllodesma kermesifolia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",3.0,3.0,0.0,,,978855.0,
Phyllodesma kermesifolium,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,BOLD,4.0,4.0,0.0,,,392743.0,
Phyllodesma suberifolia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",12.0,13.0,1.0,,,392748.0,
Phyllodesma tremulifolia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF,iNat",29.0,35.0,1.0,,,255727.0,
Phyllodesma tremulifolium,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,BOLD,10.0,10.0,0.0,,,266512.0,
Poecilocampa alpina,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",27.0,39.0,1.0,,,318878.0,
Poecilocampa coluchei,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,BOLD,3.0,3.0,1.0,,,459655.0,
Poecilocampa populi,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF,iNat",51.0,69.0,1.0,,,86652.0,
Psilogaster loti,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",10.0,10.0,2.0,,,450419.0,
Streblote panda,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",5.0,6.0,0.0,,,284823.0,
Trichiura ariae,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,LF,,,,,gap,,
Trichiura castiliana,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",7.0,7.0,1.0,,,395347.0,
Trichiura crataegi,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF,iNat",86.0,100.0,1.0,,,197763.0,
Trichiura ilicis,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",5.0,7.0,0.0,,,395352.0,
Trichiura verenae,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,"BOLD,FE,LF",8.0,13.0,1.0,,,395349.0,
