species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Opostega salaciella,Arthropoda,Insecta,Lepidoptera,Opostegidae,"BOLD,FE,LF",32.0,37.0,1.0,,,197946.0
Opostega spatulella,Arthropoda,Insecta,Lepidoptera,Opostegidae,"BOLD,FE,LF",1.0,1.0,1.0,,,543781.0
Opostegoides menthinella,Arthropoda,Insecta,Lepidoptera,Opostegidae,"BOLD,FE,LF",2.0,3.0,0.0,,,543783.0
Pseudopostega auritella,Arthropoda,Insecta,Lepidoptera,Opostegidae,"BOLD,FE,LF",10.0,12.0,2.0,,,347280.0
Pseudopostega chalcopepla,Arthropoda,Insecta,Lepidoptera,Opostegidae,"BOLD,FE,LF",9.0,9.0,3.0,,,362487.0
Pseudopostega crepusculella,Arthropoda,Insecta,Lepidoptera,Opostegidae,"BOLD,FE,LF",25.0,31.0,4.0,,,255662.0
Pseudopostega cyrneochalcopepla,Arthropoda,Insecta,Lepidoptera,Opostegidae,LF,,,,,gap,
