species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Ypsolopha instabilella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF",7.0,7.0,1.0,,,362484.0
Ypsolopha kristalleniae,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"FE,LF",,,,,gap,
Ypsolopha leuconotella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF",4.0,4.0,1.0,,,363362.0
Ypsolopha lonicerella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"FE,LF",,,,,gap,
Ypsolopha lucella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF,iNat",11.0,14.0,1.0,,,255702.0
Ypsolopha manniella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"FE,LF",,,,,gap,
Ypsolopha milfontensis,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,BOLD,7.0,7.0,1.0,,,1145809.0
Ypsolopha minotaurella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"FE,LF",,,,,gap,
Ypsolopha mucronella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF,iNat",13.0,18.0,1.0,,,261728.0
Ypsolopha nebulella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"FE,LF",1.0,1.0,0.0,,,1081359.0
Ypsolopha nemorella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF,iNat",25.0,33.0,1.0,,,261729.0
Ypsolopha parenthesella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF,iNat",45.0,51.0,2.0,,,197829.0
Ypsolopha persicella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF",3.0,3.0,1.0,,,934809.0
Ypsolopha rhinolophi,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,LF",3.0,3.0,1.0,,,934808.0
Ypsolopha sarmaticella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF",6.0,6.0,1.0,,,344466.0
Ypsolopha satellitella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"FE,LF",14.0,14.0,0.0,,,760583.0
Ypsolopha scabrella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF,iNat",46.0,47.0,2.0,,,183516.0
Ypsolopha sculpturella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"FE,LF",,,,,gap,
Ypsolopha semitessella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"FE,LF",,,,,gap,
Ypsolopha sequella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF,iNat",32.0,36.0,2.0,,,197974.0
Ypsolopha sylvella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF,iNat",33.0,35.0,2.0,,,261730.0
Ypsolopha trichonella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF",3.0,3.0,0.0,,,892038.0
Ypsolopha ustella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF,iNat",63.0,72.0,1.0,,,198114.0
Ypsolopha vittella,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,"BOLD,FE,LF",36.0,37.0,1.0,,,212404.0
