"","scientificName","taxonomicStatus","taxonKey","speciesKey","decimalLatitude","decimalLongitude"
"1","Spilogona brunneifrons Ringdahl, 1931","ACCEPTED",1532086,1532086,69.165987,21.395726
"2","Spilogona brunneifrons Ringdahl, 1931","ACCEPTED",1532086,1532086,68.438731,27.361637
"3","Spilogona brunneifrons Ringdahl, 1931","ACCEPTED",1532086,1532086,69.03315,20.866816
"4","Spilogona brunneifrons Ringdahl, 1931","ACCEPTED",1532086,1532086,66.7254,14.1824
"5","Spilogona brunneifrons Ringdahl, 1931","ACCEPTED",1532086,1532086,66.5211,14.1183
"6","Spilogona brunneifrons Ringdahl, 1931","ACCEPTED",1532086,1532086,69.8466,24.5608
