species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Eutelia adoratrix,Arthropoda,Insecta,Lepidoptera,Euteliidae,"BOLD,FE,LF",6,6,1,,,994015
Eutelia adulatrix,Arthropoda,Insecta,Lepidoptera,Euteliidae,"BOLD,FE,LF",40,45,2,,,196756
