species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Agonopterix adspersella,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",45,47,2,,,399413,
Agonopterix alpigena,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",28,28,1,,,258159,
Agonopterix alstromeriana,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF,iNat",21,23,1,,,197971,
Agonopterix angelicella,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",55,63,3,,,198044,
Agonopterix antennariella,Arthropoda,Insecta,Lepidoptera,Depressariidae,BOLD,13,16,1,,,479178,
Agonopterix arctica,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",6,6,1,,,368810,
Agonopterix arenella,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF,iNat",95,101,2,,,86668,
Agonopterix aspersella,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",4,4,0,,,731100,
Agonopterix assimilella,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",31,36,1,,,261744,
Agonopterix astrantiae,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",17,17,1,,,286397,
Agonopterix atomella,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",19,20,1,,,205719,
Agonopterix bipunctosa,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",10,12,1,,,388332,
Agonopterix broennoeensis,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",17,19,2,,,286278,
Agonopterix budashkini,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",2,6,0,,,731101,
Agonopterix cachritis,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",3,6,0,,,766601,
Agonopterix cadurciella,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",9,9,1,,,774497,
Agonopterix capreolella,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",24,29,2,,,261758,
Agonopterix carduella,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",9,9,1,,,399415,
Agonopterix carduncelli,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,LF",10,11,1,,,777509,
Agonopterix cervariella,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",2,2,1,,,704151,
Agonopterix chironiella,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",4,6,1,,,468627,
Agonopterix ciliella,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",112,116,1,,,183389,
Agonopterix cinerariae,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",2,3,1,,,731102,
Agonopterix cluniana,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",1,1,1,,,363353,
Agonopterix cnicella,Arthropoda,Insecta,Lepidoptera,Depressariidae,"BOLD,FE,LF",18,19,1,,,354168,
Agonopterix coenosella,Arthropoda,Insecta,Lepidoptera,Depressariidae,BOLD,31,35,1,,,777522,
