species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Pseudobankesia casaella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,1.0,1.0,,,458754.0,,
Pseudobankesia contractella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,2.0,1.0,,,448411.0,,
Pseudobankesia darwinii,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Pseudobankesia dioszeghyi,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Pseudobankesia gramatella,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Pseudobankesia hauseriella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,2.0,0.0,,,262024.0,,
Pseudobankesia keersmaekersi,Arthropoda,Insecta,Lepidoptera,Psychidae,LF,,,,,gap,,,
Pseudobankesia kresnensis,Arthropoda,Insecta,Lepidoptera,Psychidae,LF,,,,,gap,,,
Pseudobankesia leleupiella,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Pseudobankesia lichenaria,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,LF",0.0,1.0,0.0,,gap,751990.0,,
Pseudobankesia macedoniella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,751991.0,,
Pseudobankesia vernella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",6.0,7.0,2.0,,,187127.0,,
Psyche casta,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF,iNat",387.0,410.0,3.0,,,15416.0,,
Psyche crassiorella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",48.0,54.0,4.0,,,93295.0,,
Psyche pyrenaea,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,721896.0,,
Psyche rassei,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",0.0,2.0,0.0,,gap,457747.0,,
Psychidea alba,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,2.0,0.0,,,448398.0,,
Psychidea balcanica,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Psychidea nudella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",2.0,2.0,2.0,,,448399.0,,
Psychocentra millierei,Arthropoda,Insecta,Lepidoptera,Psychidae,LF,,,,,gap,,,
Psychocentra millieri,Arthropoda,Insecta,Lepidoptera,Psychidae,FE,,,,,gap,,,
Ptilocephala agrostidis,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",3.0,4.0,1.0,,,454072.0,,
Ptilocephala albida,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",8.0,13.0,4.0,,,459658.0,,
Ptilocephala ardanazi,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,1.0,0.0,,,502512.0,,
Ptilocephala atrella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,LF",1.0,2.0,1.0,,,721892.0,,
Ptilocephala biroi,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Ptilocephala colossa,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",3.0,3.0,2.0,,,187138.0,,
Ptilocephala fulminella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,751989.0,,
Ptilocephala kahri,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,1.0,0.0,,,288131.0,,
Ptilocephala leschenaulti,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",4.0,4.0,3.0,,,458220.0,,
Ptilocephala lessei,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",2.0,2.0,1.0,,,721895.0,,
Ptilocephala liguriensis,Arthropoda,Insecta,Lepidoptera,Psychidae,LF,,,,,gap,,,
Ptilocephala malvinella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,1.0,0.0,,,913884.0,,
Ptilocephala matthesi,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",5.0,5.0,4.0,,,187139.0,,
Ptilocephala melanura,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Ptilocephala moncaunella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,1.0,0.0,,,913885.0,,
Ptilocephala monteiroi,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,1.0,1.0,,,721894.0,,
Ptilocephala muscella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",15.0,19.0,2.0,,,388654.0,454076.0,
Ptilocephala piae,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,721893.0,,
Ptilocephala plumifera,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",23.0,26.0,1.0,,,158468.0,,
Ptilocephala pyrenaella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",17.0,20.0,3.0,,,454074.0,,
Ptilocephala sicheliella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",8.0,8.0,0.0,,,560512.0,,
Ptilocephala silphella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,1.0,0.0,,,606560.0,,
Ptilocephala triaena,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Ptilocephala vesubiella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,2.0,0.0,,,606561.0,,
Ptilocephala wockei,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",7.0,9.0,1.0,,,454077.0,,
Ptilocephala zabeth,Arthropoda,Insecta,Lepidoptera,Psychidae,BOLD,1.0,1.0,0.0,,,971983.0,,
Pygmaeotinea crisostomella,Arthropoda,Insecta,Lepidoptera,Psychidae,FE,,,,,gap,,,
Rebelia bavarica,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",2.0,2.0,1.0,,,262022.0,,
Rebelia danubiella,Arthropoda,Insecta,Lepidoptera,Psychidae,BOLD,1.0,1.0,0.0,,,751633.0,,
Rebelia ferruginans,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",2.0,5.0,1.0,,,262018.0,,
Rebelia kruegeri,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",7.0,20.0,1.0,,,262017.0,491577.0,
Rebelia macedonica,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Rebelia majorella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",0.0,4.0,0.0,,gap,262010.0,,
Rebelia nocturnella,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Rebelia perlucidella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",11.0,26.0,4.0,,,262031.0,491581.0,
Rebelia plumella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",32.0,60.0,5.0,,,448400.0,491570.0,262011.0
Rebelia sapho,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",11.0,20.0,2.0,,,262023.0,,
Rebelia styriaca,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",3.0,6.0,2.0,,,262030.0,,
Rebelia surientella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,262015.0,,
Rebelia thomanni,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",17.0,30.0,1.0,,,262013.0,,
Reisseronia annae,Arthropoda,Insecta,Lepidoptera,Psychidae,LF,,,,,gap,,,
Reisseronia arnscheidi,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Reisseronia flavociliella,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Reisseronia gertrudae,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,3.0,0.0,,,472863.0,,
Reisseronia imielinella,Arthropoda,Insecta,Lepidoptera,Psychidae,LF,,,,,gap,,,
Reisseronia ionica,Arthropoda,Insecta,Lepidoptera,Psychidae,LF,,,,,gap,,,
Reisseronia lesari,Arthropoda,Insecta,Lepidoptera,Psychidae,LF,,,,,gap,,,
Reisseronia magna,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,3.0,1.0,,,448414.0,,
Reisseronia malickyi,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,262029.0,,
Reisseronia muscaelutum,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Reisseronia nigrociliella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,2.0,1.0,,,448417.0,,
Reisseronia pusilella,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Reisseronia satanella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",2.0,2.0,0.0,,,806100.0,,
Reisseronia staudingeri,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Reisseronia tarnierella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",6.0,9.0,2.0,,,641403.0,,
Reisseronia tschetverikovi,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Sciopetris hartigi,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Sciopetris melitensis,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",2.0,4.0,2.0,,,448465.0,,
Siederia appenninica,Arthropoda,Insecta,Lepidoptera,Psychidae,BOLD,2.0,3.0,0.0,,,660459.0,,
Siederia listerella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE",29.0,34.0,2.0,,,354161.0,,
Solenobia triquetrella,Arthropoda,Insecta,Lepidoptera,Psychidae,BOLD,0.0,2.0,0.0,,gap,50876.0,,
Sterrhopterix fusca,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",31.0,34.0,2.0,,,158453.0,,
Sterrhopterix standfussi,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",26.0,29.0,2.0,,,187180.0,,
Sterrhopteryx fusca,Arthropoda,Insecta,Lepidoptera,Psychidae,BOLD,1.0,1.0,0.0,,,344811.0,,
Stichobasis helicinoides,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Stichobasis hofmanni,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,FD,gap,,,
Stichobasis minimus,Arthropoda,Insecta,Lepidoptera,Psychidae,LF,,,,,gap,,,
Stichobasis postmeridianus,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,LF",2.0,2.0,1.0,,,297609.0,,
Taleporia aragonensis,Arthropoda,Insecta,Lepidoptera,Psychidae,LF,,,,,gap,,,
Taleporia autumnella,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Taleporia borealis,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",4.0,4.0,1.0,,,286275.0,,
Taleporia defoliella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",3.0,4.0,1.0,,,458753.0,,
Taleporia henderickxi,Arthropoda,Insecta,Lepidoptera,Psychidae,LF,,,,,gap,,,
Taleporia improvisella,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Taleporia politella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",8.0,9.0,2.0,,,187178.0,,
Taleporia pseudoimprovisella,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Taleporia tubulosa,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF,iNat",75.0,79.0,3.0,,,93294.0,,
Thyridopteryx ephemeraeformis,Arthropoda,Insecta,Lepidoptera,Psychidae,BOLD,26.0,28.0,1.0,,,86519.0,,
Typhonia christenseni,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",1.0,1.0,0.0,,,601001.0,,
Typhonia ciliaris,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",23.0,25.0,4.0,,,93287.0,,
Typhonia lailae,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,LF",3.0,3.0,0.0,,,769625.0,,
Typhonia melana,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",22.0,23.0,2.0,,,560350.0,123280.0,
Typhonia pliginskii,Arthropoda,Insecta,Lepidoptera,Psychidae,BOLD,1.0,1.0,1.0,,,525904.0,,
Typhonia punctata,Arthropoda,Insecta,Lepidoptera,Psychidae,LF,,,,,gap,,,
Whittleia moskvensis,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Whittleia retiella,Arthropoda,Insecta,Lepidoptera,Psychidae,"BOLD,FE,LF",6.0,9.0,1.0,,,347274.0,,
Whittleia schwingenschussi,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
Whittleia undulella,Arthropoda,Insecta,Lepidoptera,Psychidae,"FE,LF",,,,,gap,,,
