species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Atemelia torquatella,Arthropoda,Insecta,Lepidoptera,Praydidae,"BOLD,FE,LF",7.0,10.0,1.0,,,86670.0
Distagmos ledereri,Arthropoda,Insecta,Lepidoptera,Praydidae,"BOLD,FE,LF",3.0,5.0,0.0,,,899875.0
Prays citri,Arthropoda,Insecta,Lepidoptera,Praydidae,"BOLD,FE,LF",22.0,26.0,1.0,,,362485.0
Prays fraxinella,Arthropoda,Insecta,Lepidoptera,Praydidae,"BOLD,FE,LF,iNat",36.0,42.0,1.0,,,142494.0
Prays friesei,Arthropoda,Insecta,Lepidoptera,Praydidae,"FE,LF",,,,,gap,
Prays oleae,Arthropoda,Insecta,Lepidoptera,Praydidae,"BOLD,FE,LF",246.0,250.0,3.0,,,86620.0
Prays peregrina,Arthropoda,Insecta,Lepidoptera,Praydidae,"BOLD,FE,LF",2.0,2.0,0.0,,,896107.0
Prays ruficeps,Arthropoda,Insecta,Lepidoptera,Praydidae,"BOLD,FE,LF,iNat",41.0,49.0,1.0,,,212393.0
