species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Nematopogon metaxella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",23.0,26.0,1.0,,,198026.0
Nematopogon pilella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",16.0,18.0,1.0,,,183395.0
Nematopogon prolai,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",4.0,4.0,1.0,,,754532.0
Nematopogon robertella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF,iNat",26.0,33.0,2.0,,,179027.0
Nematopogon schwarziellus,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",34.0,38.0,2.0,,,198012.0
Nematopogon sericinellus,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",14.0,14.0,1.0,,,754534.0
Nematopogon stenochlora,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,LF",3.0,3.0,1.0,,,354209.0
Nematopogon swammerdamella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF,iNat",46.0,61.0,1.0,,,183394.0
Nemophora albiciliellus,Arthropoda,Insecta,Lepidoptera,Adelidae,"FE,LF",,,,,gap,
Nemophora amatella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",10.0,12.0,2.0,,,286035.0
Nemophora annae,Arthropoda,Insecta,Lepidoptera,Adelidae,LF,,,,,gap,
Nemophora associatella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",10.0,16.0,1.0,,,255666.0
Nemophora barbatellus,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",2.0,3.0,0.0,,,448744.0
Nemophora basella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",1.0,4.0,0.0,,,459701.0
Nemophora bellela,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",23.0,24.0,2.0,,,270734.0
Nemophora congruella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",6.0,8.0,1.0,,,258103.0
Nemophora cupriacella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",11.0,15.0,1.0,,,258099.0
Nemophora deceptoriella,Arthropoda,Insecta,Lepidoptera,Adelidae,LF,2.0,2.0,0.0,,,760592.0
Nemophora degeerella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF,iNat",68.0,98.0,1.0,,,197788.0
Nemophora dumerilella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF,iNat",5.0,6.0,1.0,,,258102.0
Nemophora fasciella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF,iNat",6.0,7.0,1.0,,,448745.0
Nemophora istrianellus,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",3.0,6.0,1.0,,,643165.0
Nemophora metallica,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF,iNat",23.0,29.0,5.0,,,255665.0
Nemophora minimella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",11.0,18.0,1.0,,,258101.0
Nemophora mollella,Arthropoda,Insecta,Lepidoptera,Adelidae,"FE,LF",,,,,gap,
Nemophora ochsenheimerella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF,iNat",15.0,16.0,1.0,,,255664.0
Nemophora pfeifferella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",2.0,4.0,1.0,,,448743.0
Nemophora prodigellus,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",3.0,3.0,1.0,,,683841.0
Nemophora raddaella,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",2.0,4.0,1.0,,,448742.0
Nemophora scopolii,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,LF",60.0,64.0,1.0,,,760591.0
Nemophora violellus,Arthropoda,Insecta,Lepidoptera,Adelidae,"BOLD,FE,LF",3.0,5.0,1.0,,,258100.0
