species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Agrotis clavis,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",58.0,60.0,1.0,,,197701.0,,
Agrotis correlejoi,Arthropoda,Insecta,Lepidoptera,Noctuidae,FE,,,,,gap,,,
Agrotis crassa,Arthropoda,Insecta,Lepidoptera,Noctuidae,BOLD,3.0,3.0,0.0,,,278536.0,,
Agrotis desertorum,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",1.0,1.0,0.0,,,1079755.0,,
Agrotis endogaea,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",1.0,2.0,0.0,,,377737.0,,
Agrotis exclamationis,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",89.0,91.0,1.0,,,196866.0,,
Agrotis fatidica,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",21.0,21.0,1.0,,,88489.0,887112.0,
Agrotis fortunata,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Agrotis frater,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",4.0,4.0,0.0,,,480653.0,,
Agrotis garretasorum,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,LF",3.0,5.0,1.0,,,907832.0,,
Agrotis graslinii,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",5.0,6.0,1.0,,,387878.0,,
Agrotis haifae,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",1.0,1.0,0.0,,,391163.0,,
Agrotis herzogi,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Agrotis incognita,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Agrotis ipsilon,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",341.0,360.0,2.0,,,17088.0,,
Agrotis iremeli,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Agrotis lanzarotensis,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Agrotis lasserrei,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",5.0,7.0,1.0,,,467633.0,,
Agrotis lata,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",11.0,12.0,2.0,,,278728.0,,
Agrotis luehri,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Agrotis mayrorum,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,LF",5.0,5.0,1.0,,,854071.0,,
Agrotis mazeli,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,LF",3.0,3.0,1.0,,,854072.0,,
Agrotis obesa,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",2.0,2.0,0.0,,,278727.0,,
Agrotis pierreti,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",2.0,2.0,0.0,,,510773.0,,
Agrotis proverai,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",5.0,6.0,1.0,,,648532.0,,
Agrotis psammocharis,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Agrotis puta,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",75.0,88.0,1.0,,,197697.0,,
Agrotis ripae,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",18.0,27.0,1.0,,,213328.0,,
Agrotis ruta,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",247.0,247.0,1.0,,,91543.0,,
Agrotis rutae,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Agrotis sabine,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,LF",1.0,1.0,0.0,,,280504.0,,
Agrotis sabulosa,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",10.0,10.0,1.0,,,907834.0,,
Agrotis sardzeana,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",3.0,4.0,0.0,,,377740.0,,
Agrotis schawerdai,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",3.0,4.0,1.0,,,391125.0,,
Agrotis segetum,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",145.0,171.0,1.0,,,196867.0,,
Agrotis simplonia,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",22.0,24.0,1.0,,,258167.0,,
Agrotis spinifera,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",32.0,36.0,2.0,,,288135.0,180391.0,
Agrotis subspinifera,Arthropoda,Insecta,Lepidoptera,Noctuidae,LF,,,,,gap,,,
Agrotis trifurca,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",1.0,2.0,1.0,,,907835.0,,
Agrotis trux,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",34.0,37.0,4.0,,,288136.0,,
Agrotis turatii,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",3.0,4.0,1.0,,,387877.0,,
Agrotis vestigialis,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",31.0,33.0,3.0,,,197765.0,,
Agrotis villosus,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Agrotis yelai,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",7.0,9.0,1.0,,,907836.0,,
Allophyes alfaroi,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",3.0,3.0,0.0,,,378707.0,,
Allophyes asiatica,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Allophyes corsica,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",8.0,12.0,1.0,,,387841.0,,
Allophyes cretica,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Allophyes oxyacanthae,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",48.0,50.0,3.0,,,196823.0,,
Allophyes parenzani,Arthropoda,Insecta,Lepidoptera,Noctuidae,BOLD,1.0,1.0,0.0,,,297062.0,,
Alvaradoia disjecta,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",4.0,4.0,1.0,,,451316.0,,
Alvaradoia numerica,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",1.0,2.0,0.0,,,387861.0,,
Amephana anarrhini,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",5.0,6.0,1.0,,,377785.0,,
Amephana aurita,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",6.0,7.0,1.0,,,377786.0,,
Amephana dalmatica,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",2.0,2.0,1.0,,,296440.0,,
Ammoconia aholai,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Ammoconia caecimacula,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",29.0,33.0,1.0,,,196830.0,,
Ammoconia reisseri,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Ammoconia senex,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",12.0,12.0,1.0,,,296495.0,,
Ammopolia witzenmanni,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",5.0,5.0,1.0,,,278711.0,,
Amphipoea asiatica,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",4.0,4.0,0.0,,,760599.0,,
Amphipoea aslanbeki,Arthropoda,Insecta,Lepidoptera,Noctuidae,LF,,,,,gap,,,
Amphipoea crinanensis,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",39.0,41.0,3.0,,,213334.0,,
Amphipoea fucosa,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",77.0,84.0,2.0,,,86371.0,,
Amphipoea lucens,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",42.0,45.0,2.0,,,197772.0,,
Amphipoea oculea,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",41.0,46.0,1.0,,,196834.0,,
Amphipyra berbera,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",41.0,43.0,1.0,,,196773.0,,
Amphipyra cinnamomea,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",4.0,4.0,1.0,,,396644.0,,
Amphipyra effusa,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",8.0,9.0,1.0,,,524805.0,297089.0,
Amphipyra livida,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",19.0,19.0,1.0,,,196774.0,,
Amphipyra micans,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",4.0,4.0,0.0,,,546036.0,,
Amphipyra molybdea,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Amphipyra perflua,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",28.0,31.0,1.0,,,204446.0,,
Amphipyra pyramidea,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",110.0,115.0,4.0,,,22836.0,,
Amphipyra stix,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",1.0,1.0,0.0,,,1079756.0,,
Amphipyra tetra,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",11.0,12.0,2.0,,,213332.0,,
Amphipyra tragopoginis,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",85.0,86.0,1.0,,,20919.0,,
Anaplectoides prasina,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",223.0,230.0,2.0,,,10230.0,,
Anarta actinobola,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Anarta colletti,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",4.0,4.0,1.0,,,665553.0,,
Anarta deserticola,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Anarta dianthi,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",8.0,10.0,0.0,,,493023.0,,
Anarta farnhami,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",47.0,48.0,1.0,,,142492.0,,
Anarta furca,Arthropoda,Insecta,Lepidoptera,Noctuidae,LF,,,,,gap,,,
Anarta gredosi,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,981277.0,,
Anarta halolimna,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Anarta hoplites,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Anarta imperspicua,Arthropoda,Insecta,Lepidoptera,Noctuidae,LF,1.0,1.0,0.0,,,469061.0,,
Anarta inperspicua,Arthropoda,Insecta,Lepidoptera,Noctuidae,FE,,,,,gap,,,
Anarta insolita,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",2.0,2.0,0.0,,,728418.0,,
Anarta melanopa,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",22.0,23.0,1.0,,,179117.0,,
Anarta mendax,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Anarta myrtilli,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",29.0,32.0,1.0,,,22826.0,,
Anarta odontites,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",30.0,31.0,1.0,,,205865.0,,
Anarta pugnax,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",2.0,3.0,0.0,,,378693.0,,
Anarta sabulorum,Arthropoda,Insecta,Lepidoptera,Noctuidae,"FE,LF",,,,,gap,,,
Anarta sodae,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",5.0,9.0,1.0,,,524804.0,385918.0,
Anarta stigmosa,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",4.0,4.0,1.0,,,524803.0,,
Anarta trifolii,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",206.0,213.0,4.0,,,22825.0,286123.0,
Anchoscelis kindermannii,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,LF",3.0,3.0,0.0,LF,,296488.0,,
Anorthoa munda,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",38.0,41.0,1.0,,,205864.0,196856.0,
Anthracia ephialtes,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",3.0,4.0,0.0,,,467635.0,,
Anthracia eriopoda,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",4.0,4.0,1.0,,,511873.0,,
Antitype chi,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF,iNat",35.0,39.0,2.0,,,197760.0,,
Antitype jonis,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",1.0,1.0,0.0,,,296494.0,,
Antitype suda,Arthropoda,Insecta,Lepidoptera,Noctuidae,"BOLD,FE,LF",3.0,3.0,1.0,,,387831.0,,
