species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Loxocera (Imantimyia) nigrifrons,Arthropoda,Insecta,Diptera,Psilidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,969387.0
Loxocera (Imantimyia) sylvatica,Arthropoda,Insecta,Diptera,Psilidae,"BOLD,FE,SyDip",6.0,7.0,1.0,,,969361.0
Loxocera (Loxocera) aristata,Arthropoda,Insecta,Diptera,Psilidae,"BOLD,FE,iNat,SyDip",5.0,7.0,1.0,SyDip,,483333.0
Loxocera (Loxocera) hoffmannseggi,Arthropoda,Insecta,Diptera,Psilidae,"BOLD,FE,SyDip",6.0,6.0,0.0,,,1140921.0
Loxocera (Loxocera) maculata,Arthropoda,Insecta,Diptera,Psilidae,"FE,SyDip",,,,,gap,
Psila (Freyopsila) sibirica,Arthropoda,Insecta,Diptera,Psilidae,"BOLD,SyDip",0.0,2.0,0.0,,gap,483629.0
Psila (Psila) hennigi,Arthropoda,Insecta,Diptera,Psilidae,"BOLD,SyDip",0.0,1.0,0.0,,gap,956435.0
Psila fimetaria,Arthropoda,Insecta,Diptera,Psilidae,"BOLD,FE,iNat,SyDip",34.0,39.0,1.0,,,110919.0
Psila martineki,Arthropoda,Insecta,Diptera,Psilidae,"FE,SyDip",,,,,gap,
Psila merdaria,Arthropoda,Insecta,Diptera,Psilidae,"BOLD,FE,SyDip",7.0,7.0,1.0,,,402895.0
Psila pallida,Arthropoda,Insecta,Diptera,Psilidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1067987.0
Psila problematica,Arthropoda,Insecta,Diptera,Psilidae,"FE,SyDip",,,,,gap,
Psila pseudobicolor,Arthropoda,Insecta,Diptera,Psilidae,"FE,SyDip",,,,,gap,
Psila rosae,Arthropoda,Insecta,Diptera,Psilidae,BOLD,22.0,24.0,1.0,,,492654.0
Psila rozkosnyi,Arthropoda,Insecta,Diptera,Psilidae,"FE,SyDip",,,,,gap,
Psilosoma audouini,Arthropoda,Insecta,Diptera,Psilidae,"BOLD,FE,SyDip",9.0,15.0,0.0,,,483598.0
Psilosoma lefebvrei,Arthropoda,Insecta,Diptera,Psilidae,"BOLD,FE,iNat,SyDip",6.0,10.0,0.0,,,483338.0
