species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Baeoura alexanderi,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Baeoura armata,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Baeoura directa,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Baeoura ebenina,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,954092.0,,
Baeoura longefiligera,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Baeoura malickyi,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Cheilotrichia (Cheilotrichia) cinerea,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Cheilotrichia (Cheilotrichia) fully,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Cheilotrichia (Cheilotrichia) imbuta,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",8.0,9.0,2.0,SyDip,,447318.0,,
Cheilotrichia (Cheilotrichia) meridiana,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Cheilotrichia (Cheilotrichia) monstrosa,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Cheilotrichia (Cheilotrichia) valai,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Cheilotrichia (Empeda) affinis,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Cheilotrichia (Empeda) areolata,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",3.0,3.0,1.0,SyDip,,447255.0,,
Cheilotrichia (Empeda) caerulea,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Cheilotrichia (Empeda) cinerascens,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",189.0,198.0,1.0,SyDip,,451212.0,,
Cheilotrichia (Empeda) mendli,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Cheilotrichia (Empeda) minima,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Cheilotrichia (Empeda) neglecta,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",7.0,11.0,2.0,SyDip,,451252.0,,
Cheilotrichia (Empeda) nemorensis,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Cheilotrichia (Empeda) staryi,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Cheilotrichia (Gonempeda) flava,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",1.0,4.0,0.0,SyDip,,456929.0,,
Cheilotrichia alpina,Arthropoda,Insecta,Diptera,Limoniidae,BOLD,4.0,5.0,1.0,,,879061.0,,
Chionea (Chionea) alpina,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Chionea (Chionea) araneoides,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",10.0,10.0,1.0,SyDip,,453296.0,,
Chionea (Chionea) crassipes,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",5.0,5.0,0.0,,,734940.0,,
Chionea (Chionea) racovitzai,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Chionea (Sphaeconophilus) ancae,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Chionea (Sphaeconophilus) arverna,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Chionea (Sphaeconophilus) austriaca,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Chionea (Sphaeconophilus) belgica,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",5.0,5.0,0.0,SyDip,,714153.0,,
Chionea (Sphaeconophilus) besucheti,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Chionea (Sphaeconophilus) catalonica,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Chionea (Sphaeconophilus) jurassica,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Chionea (Sphaeconophilus) lutescens,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",6.0,7.0,1.0,SyDip,,453282.0,,
Chionea (Sphaeconophilus) pyrenaea,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Chionea botosaneanui,Arthropoda,Insecta,Diptera,Limoniidae,FE,,,,,gap,,,
Crypteria limnophiloides,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",9.0,11.0,1.0,,,456565.0,,
Dactylolabis (Coenolabis) aberrans,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dactylolabis (Coenolabis) posthabita,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Dactylolabis (Dactylolabis) anomala,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Dactylolabis (Dactylolabis) confinis,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dactylolabis (Dactylolabis) corsicana,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dactylolabis (Dactylolabis) denticulata,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Dactylolabis (Dactylolabis) jonica,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dactylolabis (Dactylolabis) novaezemblae,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Dactylolabis (Dactylolabis) nubecula,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dactylolabis (Dactylolabis) pechlaneri,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dactylolabis (Dactylolabis) rhicnoptiloides,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,SyDip",17.0,17.0,1.0,SyDip,,479075.0,,
Dactylolabis (Dactylolabis) rhodia,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dactylolabis (Dactylolabis) subdilatata,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dactylolabis (Dactylolabis) transversa,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",1.0,1.0,0.0,SyDip,,1140825.0,,
Dactylolabis (Dactylolabis) wodzickii,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Dactylolabis dilatata,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dactylolabis sexmaculata,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,941130.0,,
Dactylolabis symplectoidea,Arthropoda,Insecta,Diptera,Limoniidae,FE,,,,,gap,,,
Dicranomyia (Dicranomyia) autumnalis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",12.0,14.0,1.0,SyDip,,451253.0,,
Dicranomyia (Dicranomyia) frontalis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",67.0,70.0,1.0,SyDip,,447314.0,,
Dicranomyia (Dicranomyia) fuscinota,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,SyDip",1.0,1.0,1.0,,,447230.0,,
Dicranomyia (Dicranomyia) novemmaculata,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,SyDip",1.0,1.0,1.0,,,954084.0,,
Dicranomyia (Glochina) cretica,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia (Glochina) hansiana,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia (Glochina) liberta,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",2.0,5.0,0.0,,,451271.0,,
Dicranomyia (Glochina) mediterranea,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia (Glochina) pauli,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",9.0,9.0,1.0,,,991149.0,,
Dicranomyia (Glochina) sericata,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",6.0,6.0,1.0,SyDip,,941151.0,,
Dicranomyia (Glochina) staryi,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia (Glochina) transsilvanica,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia (Idiopyga) alpina,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia (Idiopyga) danica,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",4.0,4.0,1.0,,,453279.0,,
Dicranomyia (Idiopyga) halterella,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",10.0,10.0,4.0,,,447256.0,,
Dicranomyia (Idiopyga) lackschewitzi,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia (Idiopyga) magnicauda,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",6.0,7.0,1.0,,,454776.0,,
Dicranomyia (Idiopyga) megacauda,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia (Idiopyga) nigristigma,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,968402.0,,
Dicranomyia (Idiopyga) ponojensis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",9.0,9.0,2.0,,,396332.0,,
Dicranomyia (Melanolimonia) caledonica,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",25.0,25.0,1.0,,,447294.0,,
Dicranomyia (Melanolimonia) hamata,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",3.0,3.0,1.0,SyDip,,941129.0,,
Dicranomyia (Melanolimonia) morio,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",11.0,13.0,1.0,SyDip,,447300.0,,
Dicranomyia (Melanolimonia) occidua,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",2.0,3.0,1.0,,,453309.0,,
Dicranomyia (Melanolimonia) rufiventris,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",1.0,3.0,1.0,SyDip,,447270.0,,
Dicranomyia (Melanolimonia) stylifera,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",3.0,3.0,1.0,SyDip,,453307.0,,
Dicranomyia (Sivalimnobia) aquosa,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Dicranomyia affinis,Arthropoda,Insecta,Diptera,Limoniidae,BOLD,6.0,7.0,2.0,,,879065.0,,
Dicranomyia aperta,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",3.0,5.0,1.0,,,447296.0,,
Dicranomyia azorica,Arthropoda,Insecta,Diptera,Limoniidae,FE,,,,,gap,,,
Dicranomyia bangerteri,Arthropoda,Insecta,Diptera,Limoniidae,FE,,,,,gap,,,
Dicranomyia chorea,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,iNat,SyDip",22.0,23.0,3.0,,,659266.0,,
Dicranomyia conchifera,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia didyma,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",18.0,19.0,3.0,,,447257.0,765412.0,
Dicranomyia distendens,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",2.0,3.0,1.0,,,447284.0,,
Dicranomyia esbeni,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE",5.0,7.0,1.0,,,454777.0,,
Dicranomyia eulaliae,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,991152.0,,
Dicranomyia fusca,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE",7.0,10.0,1.0,,,451221.0,,
Dicranomyia goritiensis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,1141917.0,,
Dicranomyia handlirschi,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",4.0,5.0,1.0,,,456572.0,,
Dicranomyia hyalinata,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",5.0,6.0,1.0,,,447228.0,,
Dicranomyia incisurata,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",2.0,4.0,1.0,,,313492.0,,
Dicranomyia kamakensis,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia kinensis,Arthropoda,Insecta,Diptera,Limoniidae,FE,,,,,gap,,,
Dicranomyia klefbecki,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE",2.0,2.0,1.0,,,456946.0,,
Dicranomyia livornica,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia longicollis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,941155.0,,
Dicranomyia longipennis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",20.0,21.0,4.0,,,447290.0,,
Dicranomyia lorettae,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia lucida,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia lulensis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE",7.0,7.0,1.0,,,447280.0,,
Dicranomyia luteipennis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,447229.0,,
Dicranomyia maderensis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,954097.0,,
Dicranomyia mattheyi,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia melanantha,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia michaeli,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia micronychia,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia mitis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",19.0,39.0,4.0,SyDip,,451217.0,770473.0,879062.0
Dicranomyia modesta,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",116.0,118.0,1.0,,,313129.0,,
Dicranomyia murina,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",20.0,22.0,1.0,,,454767.0,,
Dicranomyia omissinervis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",2.0,4.0,1.0,,,456928.0,,
Dicranomyia ornata,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia patens,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,447253.0,,
Dicranomyia patricia,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,954085.0,,
Dicranomyia quadra,Arthropoda,Insecta,Diptera,Limoniidae,BOLD,5.0,7.0,2.0,,,879067.0,,
Dicranomyia radegasti,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,453321.0,,
Dicranomyia schineriana,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,968403.0,,
Dicranomyia separatum,Arthropoda,Insecta,Diptera,Limoniidae,BOLD,0.0,1.0,0.0,,gap,770472.0,,
Dicranomyia sera,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",14.0,17.0,2.0,,,451234.0,,
Dicranomyia signatella,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Dicranomyia spinosissima,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia stigmatica,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",5.0,5.0,1.0,,,451260.0,,
Dicranomyia strobli,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia terraenovae,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",7.0,7.0,1.0,,,447232.0,,
Dicranomyia theowaldi,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranomyia tipulipes,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",4.0,5.0,1.0,SyDip,,451262.0,,
Dicranomyia tristis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",8.0,10.0,1.0,,,453303.0,,
Dicranomyia ventralis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",2.0,3.0,1.0,,,396333.0,,
Dicranomyia vicina,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",2.0,5.0,1.0,,,954098.0,751645.0,
Dicranomyia zernyi,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",2.0,3.0,1.0,,,447317.0,,
Dicranophragma adjunctum,Arthropoda,Insecta,Diptera,Limoniidae,BOLD,1.0,5.0,1.0,BEL,,879059.0,,
Dicranophragma nemorale,Arthropoda,Insecta,Diptera,Limoniidae,BOLD,2.0,2.0,1.0,,,941140.0,,
Dicranophragma nemoralis,Arthropoda,Insecta,Diptera,Limoniidae,BOLD,1.0,1.0,0.0,,,313132.0,,
Dicranophragma separatum,Arthropoda,Insecta,Diptera,Limoniidae,BOLD,2.0,3.0,1.0,,,447265.0,,
Dicranoptycha (Dicranoptycha) cinerascens,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Dicranoptycha (Dicranoptycha) fuscescens,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",19.0,22.0,2.0,SyDip,,453281.0,,
Dicranoptycha (Dicranoptycha) livescens,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranoptycha (Dicranoptycha) paralivescens,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Dicranoptycha (Dicranoptycha) pseudocinerea,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",4.0,4.0,1.0,,,453280.0,,
Dicranoptycha (Ulugbekia) savtshenkoi,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Elephantomyia (Elephantomyia) edwardsi,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",2.0,4.0,1.0,,,447267.0,,
Elephantomyia (Elephantomyia) krivosheinae,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",3.0,4.0,1.0,,,447233.0,,
Elliptera hungarica,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Elliptera omissa,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Ellipteroides (Ellipteroides) friesei,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Ellipteroides (Ellipteroides) galamusensis,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Ellipteroides (Ellipteroides) lateralis,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Ellipteroides (Protogonomyia) adrastea,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Ellipteroides (Protogonomyia) alboscutellatus,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",2.0,2.0,1.0,SyDip,,456568.0,,
Ellipteroides (Protogonomyia) ida,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Ellipteroides (Protogonomyia) limbatus,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,SyDip,gap,,,
Eloeophila apicata,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Eloeophila czernyi,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Eloeophila laciniata,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Eloeophila linnei,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",4.0,8.0,1.0,SyDip,,313130.0,,
Eloeophila maculata,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",18.0,27.0,2.0,,,447306.0,,
Eloeophila miliaria,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",1.0,1.0,1.0,,,1150001.0,,
Eloeophila mundata,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,500458.0,,
Eloeophila pusilla,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Eloeophila submarmorata,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",8.0,10.0,1.0,,,456933.0,,
Eloeophila trimaculata,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",11.0,12.0,1.0,,,447259.0,,
Eloeophila verralli,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",0.0,2.0,0.0,,gap,453283.0,,
Epiphragma (Epiphragma) ocellare,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,iNat,SyDip",37.0,37.0,1.0,SyDip,,451213.0,,
Epiphragma ocellaris,Arthropoda,Insecta,Diptera,Limoniidae,BOLD,5.0,5.0,0.0,,,266357.0,,
Erioconopa diuturna,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",5.0,6.0,2.0,,,447235.0,,
Erioconopa interposita,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Erioconopa symplectoides,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Erioconopa trivialis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",6.0,7.0,1.0,,,447313.0,,
Erioptera (Erioptera) aletschina,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Erioptera (Erioptera) beckeri,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",4.0,7.0,2.0,,,447239.0,,
Erioptera (Erioptera) divisa,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",4.0,5.0,1.0,SyDip,,447307.0,,
Erioptera (Erioptera) flavata,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",4.0,7.0,1.0,SyDip,,447322.0,,
Erioptera (Erioptera) flavissima,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
Erioptera (Erioptera) fuscipennis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,954089.0,,
Erioptera (Erioptera) fusculenta,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1141592.0,,
Erioptera (Erioptera) griseipennis,Arthropoda,Insecta,Diptera,Limoniidae,"BOLD,FE,SyDip",4.0,4.0,1.0,SyDip,,453294.0,,
Erioptera (Erioptera) limbata,Arthropoda,Insecta,Diptera,Limoniidae,"FE,SyDip",,,,,gap,,,
