species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Aedes (Acartomyia) mariae,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,SyDip",15.0,25.0,2.0,SyDip,,701233.0,
Aedes (Acartomyia) phoeniciae,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,SyDip",10.0,13.0,1.0,SyDip,,701234.0,
Aedes (Acartomyia) zammitii,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,SyDip",7.0,10.0,1.0,SyDip,,1073379.0,
Aedes (Aedes) cinereus,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",690.0,715.0,5.0,SyDip,,14141.0,
Aedes (Aedes) esoensis,Arthropoda,Insecta,Diptera,Culicidae,"FE,SyDip",,,,,gap,,
Aedes (Aedes) geminus,Arthropoda,Insecta,Diptera,Culicidae,"FE,SyDip",,,,,gap,,
Aedes (Aedes) rossicus,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,SyDip",8.0,9.0,2.0,,,670292.0,
Aedes (Aedimorphus) vexans,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,iNat,SyDip",4842.0,5219.0,7.0,SyDip,,14139.0,
Aedes (Dahliana) echinus,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",0.0,6.0,1.0,SyDip,gap,701236.0,
Aedes (Dahliana) geniculatus,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,iNat,SyDip",104.0,124.0,7.0,SyDip,,174038.0,
Aedes (Dahliana) gilcolladoi,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,SyDip",3.0,4.0,0.0,SyDip,,1073419.0,
Aedes (Fredwardsius) vittatus,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",62.0,76.0,2.0,SyDip,,81433.0,
Aedes (Georgecraigius) atropalpus,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",16.0,31.0,1.0,SyDip,,22793.0,
Aedes (Hulecoeteomyia) koreicus,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,SyDip",69.0,190.0,2.0,SyDip,,205274.0,
Aedes (Ochlerotatus) annulipes,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",91.0,99.0,1.0,SyDip,,643376.0,
Aedes (Ochlerotatus) behningi,Arthropoda,Insecta,Diptera,Culicidae,"FE,SyDip",5.0,5.0,1.0,SyDip,,1073441.0,
Aedes (Ochlerotatus) berlandi,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",10.0,15.0,2.0,SyDip,,701237.0,
Aedes (Ochlerotatus) cantans,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",166.0,182.0,1.0,SyDip,,643377.0,
Aedes (Ochlerotatus) caspius,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",504.0,575.0,5.0,SyDip,,237216.0,
Aedes (Ochlerotatus) cataphylla,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",129.0,135.0,2.0,SyDip,,385473.0,
Aedes (Ochlerotatus) coluzzii,Arthropoda,Insecta,Diptera,Culicidae,"FE,SyDip",,,,SyDip,gap,,
Aedes (Ochlerotatus) communis,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",872.0,888.0,7.0,SyDip,,22800.0,
Aedes (Ochlerotatus) cyprius,Arthropoda,Insecta,Diptera,Culicidae,"FE,SyDip",2.0,2.0,1.0,SyDip,,1073445.0,
Aedes (Ochlerotatus) detritus,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",141.0,175.0,1.0,SyDip,,237217.0,
Aedes (Ochlerotatus) diantaeus,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",157.0,159.0,3.0,SyDip,,350417.0,
Aedes (Ochlerotatus) dorsalis,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",382.0,412.0,4.0,SyDip,,22806.0,
Aedes (Ochlerotatus) duplex,Arthropoda,Insecta,Diptera,Culicidae,"FE,SyDip",,,,SyDip,gap,,
Aedes (Ochlerotatus) euedes,Arthropoda,Insecta,Diptera,Culicidae,"FE,SyDip",17.0,17.0,2.0,SyDip,,22811.0,
Aedes (Ochlerotatus) excrucians,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",386.0,390.0,4.0,SyDip,,22799.0,
Aedes (Ochlerotatus) flavescens,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",128.0,165.0,4.0,SyDip,,513931.0,
Aedes (Ochlerotatus) hexodontus,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",354.0,364.0,6.0,SyDip,,194577.0,
Aedes (Ochlerotatus) hungaricus,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",3.0,4.0,1.0,SyDip,,1073450.0,
Aedes (Ochlerotatus) impiger,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",211.0,212.0,1.0,SyDip,,365788.0,
Aedes (Ochlerotatus) intrudens,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",177.0,178.0,7.0,SyDip,,22805.0,
Aedes (Ochlerotatus) leucomelas,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",19.0,28.0,1.0,SyDip,,701238.0,
Aedes (Ochlerotatus) nigrinus,Arthropoda,Insecta,Diptera,Culicidae,"BOLD,FE,SyDip",2.0,2.0,1.0,SyDip,,1073457.0,
