species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Bolitophila (Cliopisa) latipes,Arthropoda,Insecta,Diptera,Bolitophilidae,"FE,SyDip",,,,,gap,,
Bolitophila (Cliopisa) limitis,Arthropoda,Insecta,Diptera,Bolitophilidae,"BOLD,FE,SyDip",5.0,5.0,1.0,,,1005516.0,
Bolitophila (Cliopisa) melanoleuci,Arthropoda,Insecta,Diptera,Bolitophilidae,"BOLD,FE,SyDip",8.0,8.0,1.0,,,734871.0,
Bolitophila (Cliopisa) modesta,Arthropoda,Insecta,Diptera,Bolitophilidae,"BOLD,FE,SyDip",8.0,8.0,1.0,SyDip,,760229.0,
Bolitophila (Cliopisa) nigrolineata,Arthropoda,Insecta,Diptera,Bolitophilidae,"BOLD,FE,SyDip",9.0,9.0,1.0,,,760210.0,
Bolitophila (Cliopisa) obscurior,Arthropoda,Insecta,Diptera,Bolitophilidae,"BOLD,FE,SyDip",7.0,7.0,1.0,,,760214.0,
Bolitophila (Cliopisa) occlusa,Arthropoda,Insecta,Diptera,Bolitophilidae,"BOLD,FE,SyDip",10.0,10.0,4.0,SyDip,,684019.0,
Bolitophila (Cliopisa) pseudohybrida,Arthropoda,Insecta,Diptera,Bolitophilidae,"BOLD,FE,SyDip",11.0,11.0,2.0,SyDip,,683325.0,730251.0
Bolitophila (Cliopisa) rectangulata,Arthropoda,Insecta,Diptera,Bolitophilidae,"FE,SyDip",,,,,gap,,
Bolitophila (Cliopisa) rossica,Arthropoda,Insecta,Diptera,Bolitophilidae,"BOLD,FE,SyDip",6.0,7.0,1.0,SyDip,,453381.0,
Bolitophila (Cliopisa) scherfi,Arthropoda,Insecta,Diptera,Bolitophilidae,"FE,SyDip",,,,,gap,,
Bolitophila (Cliopisa) spelaeicola,Arthropoda,Insecta,Diptera,Bolitophilidae,"FE,SyDip",,,,,gap,,
Bolitophila cinerea,Arthropoda,Insecta,Diptera,Bolitophilidae,"BOLD,FE,SyDip",30.0,33.0,1.0,,,545143.0,
