species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Gigalimosina flaviceps,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",33.0,33.0,0.0,,,782825.0
Gonioneura spinipennis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",145.0,146.0,1.0,,,598902.0
Herniosina bequaerti,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE",11.0,11.0,3.0,,,510598.0
Herniosina horrida,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Herniosina pollex,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1140801.0
Ischiolepta crenata,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",3.0,4.0,2.0,,,467441.0
Ischiolepta denticulata,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Ischiolepta micropyga,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",2.0,3.0,0.0,,,979750.0
Ischiolepta nitida,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",4.0,5.0,0.0,,,979223.0
Ischiolepta oedopoda,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Ischiolepta pusilla,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",476.0,492.0,2.0,,,468335.0
Ischiolepta scabricula,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Ischiolepta vaporariorum,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",5.0,5.0,1.0,,,1067819.0
Leptocera (Leptocera) alpina,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Leptocera (Leptocera) boruvkai,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",4.0,5.0,1.0,,,760574.0
Leptocera (Leptocera) caenosa,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",82.0,89.0,1.0,SyDip,,598904.0
Leptocera (Leptocera) finalis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",21.0,22.0,2.0,SyDip,,461927.0
Leptocera (Leptocera) fontinalis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",255.0,260.0,3.0,SyDip,,468379.0
Leptocera (Leptocera) nigra,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",40.0,41.0,1.0,SyDip,,771504.0
Leptocera (Leptocera) oldenbergi,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",4.0,4.0,0.0,SyDip,,1140917.0
Leptocera (Opacifrons) digna,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Leptocera curvinervis,Arthropoda,Insecta,Diptera,Sphaeroceridae,BOLD,17.0,17.0,1.0,,,910711.0
Leptocera fuscipennis,Arthropoda,Insecta,Diptera,Sphaeroceridae,BOLD,1.0,1.0,0.0,,,237263.0
Leptocera lutosa,Arthropoda,Insecta,Diptera,Sphaeroceridae,BOLD,6.0,6.0,0.0,,,1140943.0
Leptocera lutosoidea,Arthropoda,Insecta,Diptera,Sphaeroceridae,BOLD,67.0,68.0,1.0,,,786865.0
Limosina silvatica,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",258.0,264.0,1.0,,,771502.0
Lotobia africana,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Lotobia pallidiventris,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Lotophila atra,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",170.0,171.0,1.0,,,475253.0
Minilimosina (Allolimosina) albinervis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Minilimosina (Minilimosina) baculum,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Minilimosina (Minilimosina) bicuspis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Minilimosina (Minilimosina) caelator,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Minilimosina (Minilimosina) curvispina,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Minilimosina (Minilimosina) fungicola,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",114.0,131.0,2.0,SyDip,,605204.0
Minilimosina (Minilimosina) gemella,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",21.0,24.0,2.0,,,760575.0
Minilimosina (Minilimosina) hispidula,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Minilimosina (Minilimosina) intermedia,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Minilimosina (Minilimosina) parvula,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",39.0,44.0,1.0,SyDip,,605195.0
Minilimosina (Minilimosina) tenera,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Minilimosina (Minilimosina) trogeri,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",18.0,18.0,1.0,,,1151853.0
Minilimosina (Svarciella) egena,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Minilimosina (Svarciella) floreni,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Minilimosina (Svarciella) ismayi,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Minilimosina (Svarciella) pujadei,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Minilimosina (Svarciella) vitripennis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",99.0,100.0,1.0,SyDip,,589121.0
Minilimosina alloneura,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE",0.0,1.0,0.0,,gap,1141915.0
Minilimosina guestphalica,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE",1.0,3.0,0.0,,,979751.0
Minilimosina secundaria,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Minilimosina unica,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Minilimosina v-atrum,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE",1.0,2.0,1.0,,,589122.0
Norrbomia costalis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",4.0,6.0,0.0,,,510512.0
Norrbomia fumipennis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE",65.0,95.0,1.0,,,461910.0
Norrbomia hispanica,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1067816.0
Norrbomia marginatis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",0.0,5.0,0.0,,gap,598866.0
Norrbomia nilotica,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Norrbomia niveipennis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Norrbomia somogyii,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Norrbomia sordida,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE",26.0,26.0,1.0,,,969385.0
Norrbomia szelenyii,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Norrbomia unicolor,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Opacifrons coxata,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",130.0,130.0,2.0,,,237265.0
Opacifrons maculifrons,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",10.0,10.0,1.0,,,1151857.0
Opacifrons moravica,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Opacifrons parvicornis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Opalimosina (Opalimosina) mirabilis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",252.0,258.0,1.0,SyDip,,723892.0
Opalimosina (Pappiella) liliputana,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",24.0,26.0,1.0,SyDip,,598910.0
Opalimosina calcarifera,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Opalimosina collini,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Opalimosina czernyi,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Opalimosina denticulata,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Opalimosina simplex,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Paralimosina fucata,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Paralimosina kaszabi,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",0.0,2.0,0.0,,gap,467490.0
Paralimosina macedonica,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Paralimosina subcribrata,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,1140942.0
Paralimosina trichopyga,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Philocoprella (Philocoprella) arvernica,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Philocoprella (Philocoprella) italica,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Philocoprella quadrispina,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Phthitia (Alimosina) empirica,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",7.0,9.0,1.0,SyDip,,399085.0
Phthitia (Kimosina) plumosula,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",118.0,118.0,1.0,SyDip,,723626.0
Phthitia ciliata,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Phthitia glabrescens,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Phthitia longisetosa,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",1.0,2.0,0.0,,,767287.0
Phthitia pteremoides,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Phthitia sicana,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Phthitia soikai,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Phthitia spinosa,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Poecilosomella angulata,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Pseudocollinella abhorrens,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",9.0,9.0,1.0,,,461935.0
Pseudocollinella flavilabris,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE",1.0,3.0,0.0,,,767289.0
Pseudocollinella humida,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE",167.0,172.0,1.0,,,499513.0
Pseudocollinella jorlii,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Pseudocollinella septentrionalis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE",2.0,3.0,0.0,,,499514.0
Pteremis canaria,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Pteremis fenestralis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",74.0,78.0,1.0,,,510517.0
Pullimosina (Dahlimosina) dahli,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",1.0,13.0,0.0,SyDip,,598913.0
Pullimosina (Pullimosina) antennata,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,SyDip",37.0,37.0,1.0,,,1137628.0
Pullimosina (Pullimosina) heteroneura,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",524.0,525.0,1.0,SyDip,,560450.0
Pullimosina (Pullimosina) pullula,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",240.0,247.0,1.0,SyDip,,598914.0
Pullimosina (Pullimosina) vulgesta,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",49.0,52.0,1.0,,,605200.0
Pullimosina (Pullimosina) zayensis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Pullimosina karelica,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Pullimosina meijerei,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",2.0,4.0,0.0,,,605201.0
Pullimosina moesta,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",1.0,3.0,0.0,,,605202.0
Puncticorpus cribratum,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Puncticorpus lusitanicum,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Puncticorpus susannae,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Rachispoda (Leptocera) kuntzei,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Leptocera) varicornis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Poecilosomella) acrosticalis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) afra,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) anceps,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",1.0,2.0,1.0,SyDip,,467516.0
Rachispoda (Rachispoda) atrolimosa,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) breviceps,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",2.0,2.0,1.0,SyDip,,510514.0
Rachispoda (Rachispoda) cilifera,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) cryptochaeta,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",1.0,1.0,0.0,SyDip,,1141545.0
Rachispoda (Rachispoda) duodecimseta,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) duplex,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) excavata,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) freyi,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) fuscipennis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",4.0,5.0,1.0,SyDip,,461936.0
Rachispoda (Rachispoda) gel,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) hostica,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) iberica,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) kabuli,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) lagura,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) limosa,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",92.0,97.0,1.0,SyDip,,598923.0
Rachispoda (Rachispoda) longior,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) lutosa,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",19.0,22.0,2.0,SyDip,,461939.0
Rachispoda (Rachispoda) modesta,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) ochrocephala,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) opinata,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) pseudohostica,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) segem,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda (Rachispoda) tuberosa,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Rachispoda brevior,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Rachispoda caudatula,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Rachispoda intermedia,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",21.0,21.0,1.0,,,499515.0
Rachispoda lugubrina,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Rachispoda lutosoidea,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Rudolfina rozkosnyi,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Spelobia (Bifronsina) bifrons,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",4007.0,4013.0,1.0,SyDip,,771500.0
Spelobia (Spelobia) belanica,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,605199.0
Spelobia (Spelobia) bispina,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",18.0,19.0,2.0,,,767288.0
Spelobia (Spelobia) clunipes,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",65.0,69.0,3.0,SyDip,,598881.0
Spelobia (Spelobia) faeroensis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Spelobia (Spelobia) ibrida,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Spelobia (Spelobia) luteilabris,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",13.0,17.0,2.0,SyDip,,461942.0
Spelobia (Spelobia) ochripes,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Spelobia (Spelobia) pappi,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,605192.0
Spelobia (Spelobia) pseudosetaria,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",2.0,2.0,0.0,SyDip,,979752.0
Spelobia (Spelobia) quaesita,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
