species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Acartophthalmus bicolor,Arthropoda,Insecta,Diptera,Acartophthalmidae,"BOLD,FE,SyDip",6.0,6.0,1.0,,,510554.0
Acartophthalmus nigrinus,Arthropoda,Insecta,Diptera,Acartophthalmidae,"BOLD,FE,SyDip",120.0,123.0,1.0,,,467353.0
Acartophthalmus pusio,Arthropoda,Insecta,Diptera,Acartophthalmidae,"FE,SyDip",,,,,gap,
