species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Eothalassius merzi,Arthropoda,Insecta,Diptera,Microphoridae,"FE,SyDip",,,,,gap,
Microphor albopilosus,Arthropoda,Insecta,Diptera,Microphoridae,FE,,,,,gap,
Microphor pilimanus,Arthropoda,Insecta,Diptera,Microphoridae,"FE,SyDip",,,,,gap,
Microphor rostellatus,Arthropoda,Insecta,Diptera,Microphoridae,"FE,SyDip",,,,,gap,
Microphorella beckeri,Arthropoda,Insecta,Diptera,Microphoridae,"FE,SyDip",,,,,gap,
Schistostoma discretum,Arthropoda,Insecta,Diptera,Microphoridae,"FE,SyDip",,,,,gap,
Schistostoma nigrosetosum,Arthropoda,Insecta,Diptera,Microphoridae,"FE,SyDip",,,,,gap,
Schistostoma thalhammeri,Arthropoda,Insecta,Diptera,Microphoridae,"FE,SyDip",,,,,gap,
