species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Physocephala aurifrons,Arthropoda,Insecta,Diptera,Conopidae,"FE,SyDip",2.0,3.0,1.0,,,271304.0,
Physocephala biguttata,Arthropoda,Insecta,Diptera,Conopidae,"FE,SyDip",,,,,gap,,
Physocephala chrysorrhoea,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE,iNat,SyDip",2.0,3.0,0.0,,,909034.0,
Physocephala lacera,Arthropoda,Insecta,Diptera,Conopidae,FE,,,,,gap,,
Physocephala laticincta,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE",1.0,2.0,0.0,,,271312.0,
Physocephala nigra,Arthropoda,Insecta,Diptera,Conopidae,"FE,SyDip",,,,,gap,,
Physocephala pusilla,Arthropoda,Insecta,Diptera,Conopidae,"FE,SyDip",1.0,1.0,0.0,,,271418.0,
Physocephala rufipes,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE,iNat,SyDip",37.0,38.0,1.0,,,293404.0,
Physocephala truncata,Arthropoda,Insecta,Diptera,Conopidae,FE,,,,,gap,,
Physocephala vaginalis,Arthropoda,Insecta,Diptera,Conopidae,"FE,SyDip",,,,,gap,,
Physocephala variegata,Arthropoda,Insecta,Diptera,Conopidae,"FE,SyDip",,,,,gap,,
Physocephala vittata,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE,iNat,SyDip",6.0,7.0,0.0,,,271473.0,
Sicus abdominalis,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE,SyDip",6.0,7.0,0.0,,,271365.0,
Sicus alpinus,Arthropoda,Insecta,Diptera,Conopidae,"FE,SyDip",,,,,gap,,
Sicus ferrugineus,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE,iNat,SyDip",162.0,168.0,2.0,,,271480.0,
Sicus fusenensis,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,957190.0,
Sicus nigritarsis,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,1130316.0,
Sicus ogumae,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,SyDip",3.0,3.0,0.0,,,1056919.0,
Thecophora atra,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE,iNat,SyDip",13.0,22.0,2.0,,,271374.0,
Thecophora bimaculata,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,SyDip",1.0,3.0,0.0,,,271372.0,
Thecophora cinerascens,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,SyDip",8.0,11.0,0.0,,,483692.0,
Thecophora distincta,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE,SyDip",9.0,13.0,2.0,,,271440.0,
Thecophora fulvipes,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE,SyDip",1.0,9.0,0.0,,,483452.0,
Thecophora jakutica,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,SyDip",2.0,9.0,1.0,,,483689.0,
Thecophora pusilla,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE",4.0,6.0,0.0,,,271373.0,
Tropidomyia aureifacies,Arthropoda,Insecta,Diptera,Conopidae,"FE,SyDip",,,,,gap,,
Zodion caesium,Arthropoda,Insecta,Diptera,Conopidae,"FE,SyDip",,,,,gap,,
Zodion cinereum,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE,iNat,SyDip",9.0,19.0,4.0,SyDip,,293417.0,453952.0
Zodion erythrurum,Arthropoda,Insecta,Diptera,Conopidae,"BOLD,FE,SyDip",3.0,5.0,0.0,,,271451.0,
