species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Dasyrhamphis umbrinus,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,977644.0,
Glaucops hirsutus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota bigoti,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,676884.0,
Haematopota comodoliacis,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota coolsi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota crassicornis,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,8.0,1.0,,,258478.0,
Haematopota csikii,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota enriquei,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,2.0,0.0,,,258476.0,
Haematopota eugeniae,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota gallica,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota gamae,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota graeca,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota grandis,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",3.0,5.0,1.0,,,258508.0,
Haematopota italica,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",14.0,16.0,1.0,,,258479.0,
Haematopota kemali,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota lambi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota longeantennata,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota ocelligera,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,3.0,1.0,,,258509.0,
Haematopota pallens,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota pallidula,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota pandazisi,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE",4.0,4.0,2.0,,,918984.0,
Haematopota pluvialis,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,iNat,SyDip",92.0,104.0,1.0,,,258474.0,
Haematopota pseudolusitanica,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota quaraui,Arthropoda,Insecta,Diptera,Tabanidae,FE,,,,,gap,,
Haematopota ribeirorum,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota salomae,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota scutellata,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,iNat,SyDip",5.0,6.0,1.0,,,258475.0,
Haematopota serranoi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Haematopota subcylindrica,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",5.0,13.0,1.0,,,258477.0,
Haematopota turkestanica,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Heptatoma pellucens,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,iNat,SyDip",13.0,22.0,1.0,,,258469.0,
Hybomitra (Mouchaemyia) tamujosoi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Hybomitra acuminata,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,977643.0,
Hybomitra aequetincta,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",3.0,5.0,0.0,,,396277.0,
Hybomitra alegrei,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Hybomitra arpadi,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",83.0,90.0,3.0,,,96539.0,
Hybomitra astuta,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",17.0,17.0,1.0,,,75929.0,
Hybomitra aterrima,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,iNat,SyDip",3.0,13.0,0.0,,,258501.0,
Hybomitra auripila,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,iNat,SyDip",7.0,10.0,1.0,,,540951.0,
Hybomitra bimaculata,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,iNat,SyDip",26.0,35.0,3.0,,,258500.0,
Hybomitra borealis,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",12.0,17.0,2.0,,,258503.0,
Hybomitra caucasi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Hybomitra caucasica,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",4.0,8.0,1.0,,,193517.0,
Hybomitra ciureai,Arthropoda,Insecta,Diptera,Tabanidae,FE,,,,,gap,,
Hybomitra decora,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Hybomitra distinguenda,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",16.0,18.0,1.0,,,258497.0,
Hybomitra epistates,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,SyDip",522.0,522.0,3.0,,,101985.0,
Hybomitra erberi,Arthropoda,Insecta,Diptera,Tabanidae,FE,,,,,gap,,
Hybomitra expollicata,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,676885.0,
Hybomitra kaurii,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",24.0,26.0,3.0,,,258498.0,
Hybomitra longipalpis,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Hybomitra lundbecki,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",19.0,23.0,2.0,,,258492.0,
Hybomitra lurida,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",184.0,188.0,3.0,,,101995.0,
Hybomitra medeirosi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Hybomitra media,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Hybomitra mendesi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Hybomitra micans,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",3.0,6.0,1.0,,,258496.0,
Hybomitra montana,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",15.0,18.0,1.0,,,258495.0,
Hybomitra morgani,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1141568.0,
Hybomitra muehlfeldi,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",15.0,21.0,3.0,,,406845.0,
Hybomitra nigricornis,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",3.0,4.0,1.0,,,700706.0,
Hybomitra nitidifrons,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",12.0,20.0,3.0,,,258494.0,
Hybomitra peculiaris,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Hybomitra pilosa,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,5.0,1.0,,,258504.0,
Hybomitra portucalensis,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Hybomitra sareptana,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Hybomitra sexfasciata,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",11.0,11.0,3.0,,,528981.0,
Hybomitra solstitialis,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",12.0,13.0,4.0,,,545509.0,
Hybomitra tarandina,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",8.0,10.0,1.0,,,258499.0,
Hybomitra tropica,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",13.0,15.0,1.0,,,258502.0,
Hybomitra ukrainica,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,977645.0,
Hybomitra valenciae,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Hybomitra vittata,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Hybomitra zaballosi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Limata tenuicornis,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,SyDip,gap,,
Nemorius vitripennis,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Melanopangonius) brancoi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Melanopangonius) brevicornis,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Melanopangonius) funebris,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Melanopangonius) griseipennis,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Melanopangonius) haustellatus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Melanopangonius) micans,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",0.0,1.0,0.0,,gap,1159835.0,
Pangonius (Pangonius) affinis,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Pangonius) dimidiatus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Pangonius) ferrugineus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,SyDip,gap,,
Pangonius (Pangonius) fulvipes,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Pangonius) fumidus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Pangonius) granatensis,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Pangonius) hermanni,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Pangonius) obscuratus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Pangonius) pyritosus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Pangonius) rhynchocephalus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Pangonius) sobradieli,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Pangonius) striatus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius (Pangonius) variegatus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Pangonius escalarae,Arthropoda,Insecta,Diptera,Tabanidae,FE,,,,,gap,,
Pangonius mauritanus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Philipomyia aprica,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,iNat,SyDip",2.0,11.0,1.0,,,258471.0,
Philipomyia graeca,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,2.0,1.0,,,504772.0,
Philipomyia rohdendorfi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",0.0,1.0,0.0,,gap,258505.0,
Silvius (Silvius) algirus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Silvius (Silvius) alpinus,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,iNat,SyDip",3.0,7.0,1.0,SyDip,,258455.0,
Silvius (Silvius) appendiculatus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Silvius (Silvius) inflaticornis,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Silvius (Silvius) latifrons,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Silvius (Silvius) variegatus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",1.0,1.0,1.0,SyDip,,683047.0,
Tabanus albifrons,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus armenicus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus autumnalis,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,iNat,SyDip",6.0,8.0,1.0,,,258464.0,
Tabanus bifarius,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,3.0,1.0,,,193520.0,
Tabanus bivari,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus bovinus,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",5.0,8.0,1.0,,,258484.0,
Tabanus brancoi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus brassofortei,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus briani,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,1137138.0,
Tabanus bromius,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",219.0,231.0,8.0,,,193521.0,
Tabanus brunneocalosus,Arthropoda,Insecta,Diptera,Tabanidae,FE,,,,,gap,,
Tabanus caucasicus,Arthropoda,Insecta,Diptera,Tabanidae,FE,,,,,gap,,
Tabanus colchidicus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus cordiger,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",15.0,19.0,2.0,,,258490.0,
Tabanus cruzesilvai,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus cuculus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus darimonti,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,977638.0,
Tabanus decipiens,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus eggeri,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,977639.0,
Tabanus exclusus,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,977640.0,
Tabanus flavofemoratus,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,SyDip",1.0,1.0,0.0,,,258510.0,
Tabanus fraseri,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus glaucopis,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",7.0,11.0,2.0,SyDip,,258489.0,
Tabanus helenicus,Arthropoda,Insecta,Diptera,Tabanidae,FE,,,,,gap,,
Tabanus holtzianus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus iber,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus ilharcoi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus indrae,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus lavandoni,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus leleani,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus lunatus,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,977641.0,
Tabanus maculicornis,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",27.0,32.0,2.0,,,258487.0,
Tabanus marianii,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus martinii,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus miki,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",2.0,5.0,1.0,,,258480.0,
Tabanus nemoralis,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus obsolescens,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,SyDip,gap,,
Tabanus olympius,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus paradoxus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus portschinskii,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus prometheus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus pseudolunatus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus quatuornotatus,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",5.0,6.0,2.0,,,258491.0,
Tabanus rectus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus regularis,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus rousselii,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,SyDip,gap,,
Tabanus rubioi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus rupium,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",4.0,7.0,1.0,,,258481.0,
Tabanus sabuletorum,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus shannonellus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus shanonnellus,Arthropoda,Insecta,Diptera,Tabanidae,BOLD,1.0,1.0,1.0,,,977647.0,
Tabanus smirnovi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus spectabilis,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus spodopteroides,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus spodopterus,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",3.0,5.0,1.0,,,977646.0,
Tabanus subcaeruleus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus subparadoxus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus sudeticus,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,iNat,SyDip",23.0,31.0,1.0,,,258485.0,
Tabanus taygetus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus tendeiroi,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus tergestinus,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",2.0,3.0,1.0,,,258488.0,
Tabanus tinctus,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Tabanus unifasciatus,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",1.0,4.0,1.0,,,977642.0,
Tabanus varelai,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",,,,,gap,,
Therioplectes gigas,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",6.0,8.0,0.0,,,258472.0,
Therioplectes tricolor,Arthropoda,Insecta,Diptera,Tabanidae,"FE,SyDip",0.0,2.0,0.0,,gap,193505.0,
Therioplectes tunicatus,Arthropoda,Insecta,Diptera,Tabanidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,258483.0,
