species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Choerades ignea,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Choerades igneus,Arthropoda,Insecta,Diptera,Asilidae,BOLD,6.0,7.0,1.0,,,677264.0
Choerades lapponica,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Choerades lapponicus,Arthropoda,Insecta,Diptera,Asilidae,BOLD,1.0,1.0,0.0,,,1067359.0
Choerades marginata,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE",10.0,10.0,1.0,,,545802.0
Choerades marginatus,Arthropoda,Insecta,Diptera,Asilidae,BOLD,10.0,10.0,1.0,,,407135.0
Choerades rufipes,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Choerades venatrix,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Crobilocerus auriger,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Crobilocerus megilliformis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Cyclosocerus platycerus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Cyrtopogon carpathicus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Cyrtopogon culminum,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Cyrtopogon flavimanus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Cyrtopogon fulvicornis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Cyrtopogon lapponicus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",2.0,3.0,1.0,,,676858.0
Cyrtopogon lateralis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",8.0,11.0,1.0,,,468367.0
Cyrtopogon luteicornis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,SyDip",5.0,9.0,1.0,,,676857.0
Cyrtopogon maculipennis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1140804.0
Cyrtopogon meyerduerii,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Cyrtopogon pedemontanus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Cyrtopogon perrisi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Cyrtopogon pulchripes,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,744697.0
Cyrtopogon pyrenaeus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Cyrtopogon ruficornis,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Cyrtopogon tenuibarbus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dasypogon arcuatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dasypogon bacescui,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dasypogon diadema,Arthropoda,Insecta,Diptera,Asilidae,"FE,iNat,SyDip",2.0,2.0,1.0,,,768636.0
Dasypogon fabricii,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dasypogon geradi,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Dasypogon gougeleti,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dasypogon iberus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dasypogon kugleri,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dasypogon melanopterus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dasypogon nigriventris,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dasypogon octonotatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dasypogon tsacasi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dichropogon (Stichopogon) canariensis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dichropogon (Stichopogon) schineri,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Didysmachus picipes,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",14.0,16.0,1.0,,,545747.0
Dioctria (Dioctria) arthritica,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) atricapilla,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",24.0,24.0,1.0,,,676859.0
Dioctria (Dioctria) berlandi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) bicincta,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",1.0,3.0,0.0,,,676878.0
Dioctria (Dioctria) bigoti,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) bulgarica,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) caesia,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) calceata,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) claripennis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) conspicua,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) contraria,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) cothurnata,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",9.0,9.0,1.0,,,402891.0
Dioctria (Dioctria) cretensis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) engeli,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) flavicincta,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) flavipennis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,957192.0
Dioctria (Dioctria) fuscipes,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) gagates,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) gracilis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) harcyniae,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) humeralis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",1.0,1.0,1.0,,,768638.0
Dioctria (Dioctria) hyalipennis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",32.0,33.0,1.0,SyDip,,406867.0
Dioctria (Dioctria) kowarzi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) lata,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) lateralis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",3.0,3.0,0.0,,,676881.0
Dioctria (Dioctria) linearis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",51.0,56.0,1.0,SyDip,,677230.0
Dioctria (Dioctria) liturata,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1141594.0
Dioctria (Dioctria) longicornis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,676882.0
Dioctria (Dioctria) meridionalis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) meyeri,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) mixta,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) navasi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) nigribarba,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) oelandica,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",15.0,15.0,1.0,SyDip,,468370.0
Dioctria (Dioctria) pollinosa,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) puerilis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) rufa,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) rufithorax,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) speculifrons,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) sudetica,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria (Dioctria) wiedemanni,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria annulata,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dioctria sudeticus,Arthropoda,Insecta,Diptera,Asilidae,BOLD,1.0,1.0,0.0,,,1131410.0
Dysmachus antipai,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus atripes,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus basalis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus bidentatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus bifurcus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",3.0,3.0,0.0,,,1130315.0
Dysmachus bilobus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus bimucronatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus cephalenus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus cochleatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus cristatus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Dysmachus dasynotus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Dysmachus dasyproctus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus echinurus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus femoratellus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus fuscipennis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",2.0,4.0,0.0,,,1023394.0
Dysmachus hamulatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus harpagonis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus harpax,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus hiulcus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus hradskyi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus obtusus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus olympicus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus praemorsus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus putoni,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus rectus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus setiger,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus stylifer,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,1130314.0
Dysmachus transcaucasicus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus tricuspis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dysmachus trigonus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",13.0,15.0,1.0,,,676902.0
Dysmachus trilobus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Dystolmus kiesenwetteri,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eccoptopus longitarsis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Echthistus cognatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Echthistus rufinervis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",2.0,2.0,0.0,,,1131408.0
Efferia nigrimystacea,Arthropoda,Insecta,Diptera,Asilidae,BOLD,11.0,11.0,1.0,,,901611.0
Engelepogon brunnipes,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Engelepogon collarti,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Engelepogon goedli,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Engelepogon idiorrhythmicus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Engelepogon keiseri,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Engelepogon naxia,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Engelepogon nesiotis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Engelepogon ravus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Engelepogon thasia,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Epitriptus cingulatus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,iNat,SyDip",4.0,4.0,0.0,,,1141514.0
Erax atticus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Erax barbatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,iNat,SyDip",,,,,gap,
Erax crassicauda,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Erax dilsi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Erax hayati,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Erax macedonicus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Erax melanothrix,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Erax punctipennis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Erax tenuicornis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Erax varians,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eremisca autumnalis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eremisca decipiens,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Eremisca periscelis,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Eremisca poecilus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eriopogon lainger,Arthropoda,Insecta,Diptera,Asilidae,BOLD,0.0,1.0,0.0,,gap,803976.0
Eriopogon laniger,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Etrurus emarginatus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Euscelidia pallasii,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,802182.0
Eutolmus annulatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eutolmus bureschi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eutolmus calopus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eutolmus fascialis,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Eutolmus graecus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eutolmus haematoscelis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eutolmus lavcievi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eutolmus leucacanthus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eutolmus lusitanicus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eutolmus mediocris,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eutolmus mordax,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Eutolmus rufibarbis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",33.0,33.0,2.0,,,677238.0
Eutolmus stratiotes,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Glyphotriclis ornatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Goneccalypsis gooti,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Habropogon albibarbis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Habropogon appendiculatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Habropogon exquisitus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Habropogon longiventris,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Habropogon pertusus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Habropogon striatus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Heteropogon aurocinctus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Heteropogon loewi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Heteropogon manicatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Heteropogon manni,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Heteropogon nubilus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Heteropogon ornatipes,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Heteropogon scoparius,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Heteropogon timondavidi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Holopogon albosetosus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Holopogon auribarbis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Holopogon binotatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Holopogon brunnipes,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Holopogon chalcogaster,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Holopogon claripennis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Holopogon dimidiatus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1141593.0
Holopogon dusmetii,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
