species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Chiropteromyza broersei,Arthropoda,Insecta,Diptera,Chiropteromyzidae,FE,,,,,gap,
Neossos broersei,Arthropoda,Insecta,Diptera,Chiropteromyzidae,"FE,SyDip",3.0,3.0,1.0,SyDip,,918539.0
