species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Aprionus bidentatus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Aprionus bifidus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",9.0,9.0,0.0,,,1066955.0,
Aprionus bispinosus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",18.0,18.0,1.0,,,714950.0,
Aprionus brachypterus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",7.0,7.0,1.0,,,714947.0,
Aprionus brevitegminis,Arthropoda,Insecta,Diptera,Cecidomyiidae,BOLD,1.0,1.0,1.0,,,737968.0,
Aprionus cardiophorus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",6.0,6.0,0.0,,,1066956.0,
Aprionus cariflavidus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Aprionus carinatus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",9.0,9.0,1.0,,,714951.0,
Aprionus caucasicus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Aprionus complicatus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Aprionus confusus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",5.0,5.0,0.0,,,1066958.0,
Aprionus corniculatus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",5.0,5.0,0.0,,,1066959.0,
Aprionus cornutus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",5.0,5.0,1.0,,,714949.0,
Aprionus denticulus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",7.0,7.0,0.0,,,1140813.0,
Aprionus dentifer,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",9.0,9.0,1.0,,,786625.0,
Aprionus dispar,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1066961.0,
Aprionus dissectus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,1066962.0,
Aprionus duplicatus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",1.0,1.0,0.0,,,1066963.0,
Aprionus ensiferus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,774779.0,
Aprionus flavidus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,714948.0,
Aprionus foliosus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",5.0,5.0,0.0,,,1066965.0,
Aprionus halteratus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",4.0,4.0,0.0,,,1066967.0,
Aprionus heothinos,Arthropoda,Insecta,Diptera,Cecidomyiidae,BOLD,1.0,1.0,0.0,,,1066968.0,
Aprionus hintelmannorum,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",5.0,5.0,0.0,,,1066969.0,
Aprionus inquisitor,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",3.0,3.0,0.0,,,1066970.0,
Aprionus insignis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1066971.0,
Aprionus karlssonorum,Arthropoda,Insecta,Diptera,Cecidomyiidae,BOLD,1.0,1.0,0.0,,,1141474.0,
Aprionus laevis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Aprionus lapponicus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",13.0,13.0,0.0,,,1066973.0,
Aprionus latens,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Aprionus latitegminis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",1.0,1.0,0.0,,,1066975.0,
Aprionus longicollis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,774795.0,
Aprionus longisetus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Aprionus longitegminis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",2.0,2.0,0.0,,,1066976.0,
Aprionus marginatus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",1.0,1.0,0.0,,,1066977.0,
Aprionus miki,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",6.0,6.0,0.0,,,1066978.0,
Aprionus onychophorus,Arthropoda,Insecta,Diptera,Cecidomyiidae,FE,,,,,gap,,
Aprionus paludosus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",5.0,5.0,0.0,,,1066980.0,
Aprionus piceae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Aprionus pigmentalis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",5.0,5.0,0.0,,,1140912.0,
Aprionus pommeranicus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Aprionus praecipuus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",2.0,2.0,0.0,,,1066982.0,
Aprionus pratincolus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,1140905.0,
Aprionus pseudispar,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",5.0,5.0,0.0,,,1140815.0,
Aprionus pullatus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",2.0,2.0,0.0,,,1066983.0,
Aprionus separatus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Aprionus similis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",4.0,4.0,0.0,,,1066987.0,
Aprionus spiniferus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",5.0,5.0,0.0,,,1066988.0,
Aprionus spiniger,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",34.0,34.0,2.0,,,786620.0,
Aprionus styloideus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",7.0,7.0,0.0,,,1140759.0,
Aprionus subacutus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1066991.0,
Aprionus subbetulae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",40.0,40.0,2.0,,,714946.0,
Aprionus svecicus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Aprionus terrestris,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",5.0,5.0,0.0,,,1141477.0,
Aprionus tiliamcorticis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",5.0,5.0,0.0,,,1066994.0,
Aprionus ungulatus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Aprionus wildeni,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arceuthomyia valerii,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arctepidosis jamalensis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,SyDip",0.0,1.0,0.0,,gap,1137666.0,
Arctepidosis paneliusi,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arnoldiola baldratii,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arnoldiola dryophila,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arnoldiola gemmae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arnoldiola libera,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arnoldiola margaritae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arnoldiola quercus,Arthropoda,Insecta,Diptera,Cecidomyiidae,FE,,,,,gap,,
Arnoldiola sambuci,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arnoldiola trotteri,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arnoldiola tympanifex,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arthrocnodax coryligallarum,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arthrocnodax erianeus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arthrocnodax fagi,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arthrocnodax fraxinellus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,984005.0,
Arthrocnodax gemmarum,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arthrocnodax incanus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arthrocnodax jaapi,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arthrocnodax mali,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arthrocnodax minutus,Arthropoda,Insecta,Diptera,Cecidomyiidae,FE,,,,,gap,,
Arthrocnodax peregrinus,Arthropoda,Insecta,Diptera,Cecidomyiidae,FE,,,,,gap,,
Arthrocnodax tanaceti,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arthrocnodax vitis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Arthrocnodax wissmanni,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Aschistonyx carpinicolus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia adenocarpi,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia baudysi,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia borzi,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia calaminthae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia calycotomae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia capparis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia celsiae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia conglomerata,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",1.0,6.0,1.0,,,28010.0,
Asphondylia coronillae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,918964.0,
Asphondylia cytisi,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia dorycnii,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia echii,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia ervi,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia fusca,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia genistae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia gennadii,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",2.0,19.0,2.0,,,28008.0,
Asphondylia hornigi,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",10.0,10.0,2.0,,,1149776.0,
Asphondylia lathyri,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia lupini,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia lupulinae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia massalongoi,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia melanopus,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia menthae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia miki,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia moehni,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,SyDip,gap,,
Asphondylia ononidis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia phlomidis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia pruniperda,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,919004.0,
Asphondylia pterosparti,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia punica,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",1.0,1.0,1.0,,,984008.0,
Asphondylia rosmarini,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia ruebsaameni,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia rutae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia sarothamni,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",8.0,15.0,2.0,,,28009.0,104934.0
Asphondylia scrophulariae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia serpylli,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",10.0,10.0,1.0,,,1066868.0,
Asphondylia stefanii,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia swaedae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia trabuti,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asphondylia ulicis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,918965.0,
Asphondylia verbasci,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,24499.0,
Asycola connata,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asynapta baltica,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,1137673.0,
Asynapta breviata,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asynapta cerealis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asynapta furcifer,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asynapta inflata,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asynapta inflatoides,Arthropoda,Insecta,Diptera,Cecidomyiidae,BOLD,5.0,6.0,0.0,,,1067073.0,
Asynapta longicollis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Asynapta magdalini,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",10.0,10.0,0.0,,,1067074.0,
Asynapta pectoralis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,1067075.0,
Asynapta phragmitis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",3.0,5.0,0.0,,,1137699.0,
Asynapta rufomaculata,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",5.0,5.0,0.0,,,1067076.0,
Asynapta saliciperda,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",7.0,8.0,0.0,,,1067077.0,
Asynapta strobi,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",5.0,7.0,1.0,,,1067078.0,
Asynapta thuraui,Arthropoda,Insecta,Diptera,Cecidomyiidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,1067080.0,
Asynapta vasiljevae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Atrichosema aceris,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Baldratia salicorniae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",1.0,1.0,1.0,,,984015.0,
Baldratia similis,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Baldratia suaedae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Bayeriola buhri,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Bayeriola erysimi,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,iNat,SyDip",,,,,gap,,
Bayeriola salicariae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Bayeriola thymicola,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Blastodiplosis artemisiae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Blastodiplosis thalictrina,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Blastomyia origani,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura aberrata,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura antennata,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura apicata,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura fungicola,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura fuscogrisea,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura maura,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura minima,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura modesta,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura quercina,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura scotica,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura squamata,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura squamigera,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura stygia,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachineura stylosa,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachydiplosis caricum,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachyneurina angulata,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachyneurina peniophorae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Brachyneurina xylophila,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Braueriella phillyreae,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Bremia bifurcata,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Bremia ciliata,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Bremia cilipes,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
Bremia decorata,Arthropoda,Insecta,Diptera,Cecidomyiidae,"FE,SyDip",,,,,gap,,
