species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Agria affinis,Arthropoda,Insecta,Diptera,Sarcophagidae,"BOLD,FE,SyDip",31.0,31.0,1.0,,,182862.0,
Agria mamillata,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Agria mihalyii,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Agria monachae,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Amobia oculata,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Amobia pelopei,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Amobia signata,Arthropoda,Insecta,Diptera,Sarcophagidae,"BOLD,FE,SyDip",2.0,3.0,1.0,,,918932.0,
Angiometopa falleni,Arthropoda,Insecta,Diptera,Sarcophagidae,"BOLD,FE,SyDip",5.0,5.0,1.0,,,521276.0,
Angiometopa flavisquama,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Apodacra cyprica,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Apodacra dispar,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",1.0,1.0,1.0,,,789268.0,
Apodacra pulchra,Arthropoda,Insecta,Diptera,Sarcophagidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,789270.0,
Apodacra seriemaculata,Arthropoda,Insecta,Diptera,Sarcophagidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,789271.0,
Blaesoxipha (Acridiophaga) fossoria,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,SyDip,gap,,
Blaesoxipha (Acridiophaga) subamericana,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Blaesoxipha (Blaesoxipha) arenicola,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",3.0,3.0,1.0,,,789272.0,
Blaesoxipha (Blaesoxipha) aurulenta,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Blaesoxipha (Blaesoxipha) batilligera,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Blaesoxipha (Blaesoxipha) cochlearis,Arthropoda,Insecta,Diptera,Sarcophagidae,"BOLD,FE,SyDip",1.0,1.0,1.0,SyDip,,789273.0,
Blaesoxipha (Blaesoxipha) colorata,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Blaesoxipha (Blaesoxipha) confusa,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Blaesoxipha (Blaesoxipha) dupuisi,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Blaesoxipha (Blaesoxipha) formosana,Arthropoda,Insecta,Diptera,Sarcophagidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,789322.0,
Blaesoxipha (Blaesoxipha) incerta,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,SyDip,gap,,
Blaesoxipha (Blaesoxipha) lapidosa,Arthropoda,Insecta,Diptera,Sarcophagidae,"BOLD,FE,SyDip",0.0,1.0,0.0,SyDip,gap,744686.0,
Blaesoxipha (Blaesoxipha) laticornis,Arthropoda,Insecta,Diptera,Sarcophagidae,"BOLD,FE,SyDip",6.0,7.0,1.0,SyDip,,499440.0,
Blaesoxipha (Blaesoxipha) lautaretensis,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Blaesoxipha (Blaesoxipha) litoralis,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,SyDip,gap,,
Blaesoxipha (Blaesoxipha) matilei,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Blaesoxipha (Blaesoxipha) occatrix,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,SyDip,gap,,
Blaesoxipha (Blaesoxipha) pandellei,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,SyDip,gap,,
Blaesoxipha (Blaesoxipha) plumicornis,Arthropoda,Insecta,Diptera,Sarcophagidae,"BOLD,FE,SyDip",13.0,14.0,1.0,SyDip,,499441.0,
Blaesoxipha (Blaesoxipha) pygmaea,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,SyDip,gap,,
Blaesoxipha (Blaesoxipha) redempta,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,SyDip,gap,,
Blaesoxipha (Blaesoxipha) rufipes,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",16.0,16.0,3.0,SyDip,,789274.0,
Blaesoxipha (Blaesoxipha) ungulata,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,SyDip,gap,,
Blaesoxipha (Blaesoxipha) unicolor,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,SyDip,gap,,
Blaesoxipha (Servaisia) croatica,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Blaesoxipha (Servaisia) erythrura,Arthropoda,Insecta,Diptera,Sarcophagidae,"BOLD,FE,SyDip",4.0,5.0,1.0,SyDip,,499442.0,
Blaesoxipha (Servaisia) rossica,Arthropoda,Insecta,Diptera,Sarcophagidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,1061549.0,
Blaesoxipha (Servaisia) rybaltschenkoi,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,,gap,,
Blaesoxipha (Tephromyia) grisea,Arthropoda,Insecta,Diptera,Sarcophagidae,"FE,SyDip",,,,SyDip,gap,,
