species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Elgiva solicita,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,iNat,SyDip",79.0,84.0,1.0,,,83104.0
Euthycera alaris,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,913999.0
Euthycera algira,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Euthycera alpina,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Euthycera chaerophylli,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",26.0,27.0,1.0,,,483623.0
Euthycera cribrata,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,914013.0
Euthycera formosa,Arthropoda,Insecta,Diptera,Sciomyzidae,FE,,,,,gap,
Euthycera fumigata,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",34.0,34.0,1.0,,,468322.0
Euthycera guanchica,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Euthycera seguyi,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Euthycera stichospila,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Euthycera stictica,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Euthycera sticticaria,Arthropoda,Insecta,Diptera,Sciomyzidae,FE,,,,,gap,
Euthycera vockerothi,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Euthycera zelleri,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Hydromya dorsalis,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",15.0,17.0,1.0,,,468334.0
Ilione (Ilione) lineata,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",7.0,7.0,1.0,SyDip,,483362.0
Ilione (Ilione) rossica,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,SyDip,gap,
Ilione (Knutsonia) albiseta,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",17.0,22.0,1.0,SyDip,,483703.0
Ilione (Knutsonia) corcyrensis,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,SyDip,gap,
Ilione (Knutsonia) trifaria,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",3.0,3.0,1.0,SyDip,,521414.0
Ilione (Knutsonia) unipunctata,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,SyDip,gap,
Ilione turcestanica,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Limnia paludicola,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",13.0,13.0,1.0,,,483621.0
Limnia unguicornis,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,iNat,SyDip",48.0,54.0,1.0,,,407158.0
Pelidnoptera fuscipennis,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",5.0,5.0,1.0,,,483699.0
Pelidnoptera leptiformis,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",7.0,10.0,1.0,,,704367.0
Pelidnoptera nigripennis,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",7.0,7.0,2.0,,,521233.0
Pherbellia (Chetocera) albocostata,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",82.0,88.0,2.0,SyDip,,350367.0
Pherbellia (Chetocera) dorsata,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",10.0,10.0,1.0,SyDip,,521416.0
Pherbellia (Chetocera) griseola,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",16.0,18.0,3.0,SyDip,,483436.0
Pherbellia (Chetocera) obscura,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",5.0,5.0,2.0,SyDip,,483413.0
Pherbellia (Chetocera) ventralis,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",17.0,18.0,1.0,SyDip,,483278.0
Pherbellia (Ditaeniella) grisescens,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",4.0,6.0,1.0,SyDip,,495145.0
Pherbellia (Oxytaenia) brunnipes,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",3.0,6.0,1.0,SyDip,,483409.0
Pherbellia albicarpa,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia alpina,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,971203.0
Pherbellia annulipes,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,iNat,SyDip",20.0,21.0,1.0,,,521415.0
Pherbellia argyra,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",3.0,4.0,1.0,,,483707.0
Pherbellia argyrotarsis,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia austera,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",5.0,5.0,0.0,,,1140751.0
Pherbellia cinerella,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,iNat,SyDip",50.0,53.0,1.0,,,468398.0
Pherbellia clathrata,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia czernyi,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia dentata,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia dubia,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",55.0,55.0,1.0,,,467495.0
Pherbellia garganica,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia goberti,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia griseicollis,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",1.0,2.0,0.0,,,971204.0
Pherbellia hackmani,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia inclusa,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia knutsoni,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia limbata,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia majuscula,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia mikiana,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia nana,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",7.0,11.0,1.0,,,521417.0
Pherbellia obtusa,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,483706.0
Pherbellia pallidicarpa,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia pallidiventris,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",7.0,7.0,1.0,,,468399.0
Pherbellia pilosa,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia rozkosnyi,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",4.0,4.0,1.0,,,510566.0
Pherbellia schoenherri,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",37.0,37.0,2.0,,,469743.0
Pherbellia scutellaris,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",25.0,25.0,1.0,,,521418.0
Pherbellia silana,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",4.0,5.0,1.0,,,521419.0
Pherbellia sordida,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1067946.0
Pherbellia stackelbergi,Arthropoda,Insecta,Diptera,Sciomyzidae,FE,,,,,gap,
Pherbellia steyskali,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbellia stylifera,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Pherbina coryleti,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",19.0,21.0,1.0,,,468350.0
Pherbina intermedia,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",2.0,3.0,0.0,,,918499.0
Pherbina mediterranea,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,914025.0
Psacadina disjecta,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Psacadina verbekei,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",10.0,10.0,1.0,,,521420.0
Psacadina vittigera,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",1.0,1.0,1.0,,,521421.0
Psacadina zernyi,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",3.0,3.0,2.0,,,483392.0
Pteromicra angustipennis,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",11.0,12.0,2.0,,,469857.0
Pteromicra glabricula,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",5.0,5.0,2.0,,,467515.0
Pteromicra leucopeza,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",5.0,5.0,1.0,,,521422.0
Pteromicra oldenbergi,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,510567.0
Pteromicra pectorosa,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",11.0,11.0,4.0,,,521423.0
Renocera pallida,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",10.0,16.0,1.0,,,406807.0
Renocera striata,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,407129.0
Renocera stroblii,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",2.0,4.0,1.0,,,467517.0
Salticella fasciata,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,520953.0
Sapromyza appula,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Sciomyza dryomyzina,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",5.0,5.0,1.0,,,483448.0
Sciomyza pulchra,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Sciomyza sebezhica,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,495199.0
Sciomyza simplex,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",8.0,8.0,2.0,,,81791.0
Sepedon (Parasepedon) hispanica,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Sepedon femorata,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Sepedon hecate,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Sepedon sphegea,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,iNat,SyDip",49.0,56.0,2.0,,,453915.0
Sepedon spinipes,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,iNat,SyDip",31.0,33.0,2.0,,,467527.0
Tetanocera amurensis,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",1.0,3.0,1.0,,,521424.0
Tetanocera arrogans,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",17.0,17.0,2.0,,,82457.0
Tetanocera brevisetosa,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Tetanocera elata,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",49.0,55.0,3.0,,,406803.0
Tetanocera ferriginea,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",25.0,25.0,4.0,SyDip,,80178.0
Tetanocera freyi,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",4.0,4.0,1.0,,,469862.0
Tetanocera fuscinervis,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",23.0,25.0,3.0,,,81102.0
Tetanocera gracilior,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",,,,,gap,
Tetanocera hyalipennis,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",11.0,15.0,1.0,,,469895.0
Tetanocera kerteszi,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,SyDip",6.0,6.0,1.0,,,81795.0
Tetanocera lapponica,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,799751.0
Tetanocera latifibula,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",2.0,5.0,2.0,,,82458.0
Tetanocera montana,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",7.0,8.0,2.0,,,80179.0
Tetanocera ornatifrons,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",2.0,2.0,1.0,,,932163.0
Tetanocera phyllophora,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",113.0,114.0,2.0,,,81103.0
Tetanocera punctifrons,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",5.0,6.0,0.0,,,1141486.0
Tetanocera robusta,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",56.0,60.0,3.0,,,83108.0
Tetanocera silvatica,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",16.0,23.0,3.0,,,83681.0
Tetanura fallenii,Arthropoda,Insecta,Diptera,Sciomyzidae,FE,,,,,gap,
Tetanura pallidiventris,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,SyDip",8.0,11.0,1.0,,,483440.0
Trypetolimnia rossica,Arthropoda,Insecta,Diptera,Sciomyzidae,"FE,SyDip",1.0,1.0,1.0,,,521403.0
Trypetoptera punctulata,Arthropoda,Insecta,Diptera,Sciomyzidae,"BOLD,FE,iNat,SyDip",22.0,30.0,2.0,,,406828.0
